user_id	place_id	datetime	timezone	lat	lon	cluster_id	sampled_count
31623	4bb3508635f0c9b65c30bc83	Wed Jun 13 15:13:55 +0000 2012	480	1.351965	103.954053	3	1
50041	4bd56feccfa7b713efbd25da	Wed Jun 13 15:48:19 +0000 2012	480	1.298507	103.854661	3	0
140609	4c9b4767db10b60ccc96996d	Wed Jun 13 16:20:51 +0000 2012	480	1.283308	103.857772	3	0
76266	4dce8b1f45ddbe15f88ae27e	Wed Jun 13 17:49:40 +0000 2012	480	1.284306	103.860841	3	1
74228	4c0c507c009a0f474c87ecbf	Wed Jun 13 23:05:27 +0000 2012	480	1.303218	103.864633	3	0
150932	4bf353ef94af2d7fb86e3972	Wed Jun 13 23:58:46 +0000 2012	480	1.335502	103.896974	3	1
100822	4b6c0f16f964a520ca212ce3	Thu Jun 14 00:56:01 +0000 2012	480	1.309662	103.791876	3	0
38935	4bd311cd046076b027107571	Thu Jun 14 01:14:38 +0000 2012	480	1.28629	103.827341	3	-1
77773	4b70b55cf964a520da2a2de3	Thu Jun 14 01:29:42 +0000 2012	480	1.276701	103.84758	3	0
31623	4bed81d0e3562d7fa71afff8	Thu Jun 14 01:41:10 +0000 2012	480	1.360803	103.956628	3	0
29031	4c34391716adc9286bd5c49c	Thu Jun 14 02:11:45 +0000 2012	480	1.299966	103.857279	3	0
105475	4b4e7e0ff964a520a7ef26e3	Thu Jun 14 02:25:36 +0000 2012	480	1.300942	103.835886	3	-1
103345	4e390530d4c046ee86b5a0a9	Thu Jun 14 02:32:41 +0000 2012	480	1.368417	103.956761	3	0
107428	4b1ee9ebf964a5207e2124e3	Thu Jun 14 02:45:35 +0000 2012	480	1.256461	103.821359	3	-1
202218	4b058819f964a520d3b122e3	Thu Jun 14 03:53:41 +0000 2012	480	1.304857	103.835392	3	0
105475	4c775cda93faa093a2c5f0fb	Thu Jun 14 04:09:34 +0000 2012	480	1.301253	103.837023	3	-1
105475	4b7553ecf964a52088062ee3	Thu Jun 14 04:12:17 +0000 2012	480	1.30107	103.83667	3	0
249134	4bb9c1a6935e9521d3512790	Thu Jun 14 04:12:47 +0000 2012	480	1.299129	103.855391	3	1
63554	4c024b909a7920a1793dce79	Thu Jun 14 04:28:00 +0000 2012	480	1.317019	103.844318	3	0
31623	4b44cd7af964a520a3fc25e3	Thu Jun 14 04:55:01 +0000 2012	480	1.354325	103.943646	3	-1
31623	4c6b9ad51fb2a1431ebcf9e6	Thu Jun 14 04:55:20 +0000 2012	480	1.354033	103.945117	3	0
31623	4bd6c7906f6495218c4971ec	Thu Jun 14 04:57:45 +0000 2012	480	1.353807	103.945032	3	1
249567	4c382b3a0a71c9b6a84340c9	Thu Jun 14 05:02:18 +0000 2012	480	1.284501	103.847709	3	0
29031	4b7f8cb6f964a520093430e3	Thu Jun 14 05:32:17 +0000 2012	480	1.302828	103.852556	3	0
156521	4c3afef362f1c928e5c28e53	Thu Jun 14 05:35:24 +0000 2012	480	1.316296	103.883031	3	0
202218	4b08e700f964a520421323e3	Thu Jun 14 06:12:33 +0000 2012	480	1.304783	103.831938	3	1
202218	4b88e482f964a5204f1232e3	Thu Jun 14 06:17:34 +0000 2012	480	1.305616	103.831632	3	0
31623	4bed81d0e3562d7fa71afff8	Thu Jun 14 06:32:56 +0000 2012	480	1.360803	103.956628	3	0
26471	4eb898d693ad236571831e82	Thu Jun 14 06:37:12 +0000 2012	480	1.339903	103.858329	3	0
110957	4b59a5f0f964a520ba9028e3	Thu Jun 14 07:03:49 +0000 2012	480	1.385572	103.901482	3	-1
110957	4bca2b30b6c49c7429f18f91	Thu Jun 14 07:05:18 +0000 2012	480	1.385432	103.90108	3	0
202218	4b9b51aef964a520320036e3	Thu Jun 14 07:13:51 +0000 2012	480	1.304531	103.831818	3	0
202218	4c63bfddfa7bc928f0511127	Thu Jun 14 07:14:16 +0000 2012	480	1.304771	103.831873	3	0
59347	4f28d946e4b0576e6d4230b7	Thu Jun 14 07:14:17 +0000 2012	480	1.284729	103.850172	3	0
99807	4b5da988f964a520ae6529e3	Thu Jun 14 07:16:07 +0000 2012	480	1.350678	103.87275	3	-1
202218	4fd573d0e4b0d6a97de4acad	Thu Jun 14 07:54:59 +0000 2012	480	1.322077	103.881574	3	1
224842	4cb11b69aef16dcb8103b754	Thu Jun 14 08:01:31 +0000 2012	480	1.307651	103.818091	3	-1
110957	4b0bcea6f964a520c93323e3	Thu Jun 14 08:42:31 +0000 2012	480	1.308177	103.885818	3	0
28891	4b058818f964a520a7b122e3	Thu Jun 14 08:56:30 +0000 2012	480	1.264939	103.821668	3	1
28891	4b174528f964a52068c423e3	Thu Jun 14 08:57:02 +0000 2012	480	1.263741	103.82271	3	-1
50041	4bd56feccfa7b713efbd25da	Thu Jun 14 09:05:22 +0000 2012	480	1.298507	103.854661	3	0
166774	4b764f18f964a520b2472ee3	Thu Jun 14 09:15:32 +0000 2012	480	1.287583	103.803474	3	0
166774	4b764f18f964a520b2472ee3	Thu Jun 14 09:17:18 +0000 2012	480	1.287583	103.803474	3	1
224842	4c7da64a9221236a6809803d	Thu Jun 14 09:18:39 +0000 2012	480	1.329276	103.866145	3	0
4687	4b077a2cf964a520fdfd22e3	Thu Jun 14 10:27:22 +0000 2012	480	1.372495	103.893714	3	1
191607	4e527074b0fbfe59e9d6782e	Thu Jun 14 10:46:20 +0000 2012	480	1.278121	103.822155	3	-1
224842	4d0f4a397177b1f7bf894a22	Thu Jun 14 10:46:31 +0000 2012	480	1.328899	103.869735	3	0
224842	4c9b5e8cd4b1b1f7600dd835	Thu Jun 14 10:47:51 +0000 2012	480	1.328911	103.86977	3	0
29031	4d42bc73946af04dcba90677	Thu Jun 14 11:08:02 +0000 2012	480	1.299775	103.85503	3	-1
100822	4baee562f964a52049e03be3	Thu Jun 14 11:25:59 +0000 2012	480	1.320158	103.757471	3	0
8876	4b17cff9f964a5206dc823e3	Fri Jun 15 09:38:24 +0000 2012	480	1.301311	103.859888	3	-1
4687	4cce81ab2dc43704ece7d408	Fri Jun 15 09:53:40 +0000 2012	480	1.356599	103.945481	3	0
63554	4c1239577f7f2d7f57d9dc68	Fri Jun 15 10:37:28 +0000 2012	480	1.288956	103.845247	3	0
4687	4b696954f964a52066a12be3	Fri Jun 15 10:54:00 +0000 2012	480	1.362198	103.973622	3	0
110957	4c66b3587abde21e6c186468	Fri Jun 15 10:55:13 +0000 2012	480	1.330736	103.849379	3	0
204737	4c8c884655fba09339a760ab	Fri Jun 15 10:57:53 +0000 2012	480	1.283062	103.843718	3	1
106609	4cc6c23206c254816bd1a347	Fri Jun 15 10:59:31 +0000 2012	480	1.320619	103.904443	3	-1
204737	4d313303b60937045c53e9df	Fri Jun 15 11:08:46 +0000 2012	480	1.281538	103.845284	3	1
29031	4baeee64f964a52089e23be3	Fri Jun 15 11:13:13 +0000 2012	480	1.294131	103.858759	3	-1
156033	4fb246a8e4b08d071696e386	Fri Jun 15 11:13:35 +0000 2012	480	1.300023	103.83753	3	0
202218	4f8560a1e4b013f9e6115c4b	Fri Jun 15 11:16:55 +0000 2012	480	1.306415	103.895892	3	0
41738	4b52e628f964a520418a27e3	Fri Jun 15 11:36:19 +0000 2012	480	1.356191	103.877556	3	1
106609	4b139fb0f964a5201b9823e3	Fri Jun 15 11:44:14 +0000 2012	480	1.31809	103.892664	3	0
8876	4df74d9562845f605bb661d0	Fri Jun 15 11:51:15 +0000 2012	480	1.301025	103.85862	3	0
172431	4ef2b1afe5fad15c7a401c00	Fri Jun 15 11:55:53 +0000 2012	480	1.355446	103.98689	3	1
50041	4b892973f964a520302032e3	Fri Jun 15 12:36:57 +0000 2012	480	1.291878	103.859712	3	1
224842	4b058812f964a520f0af22e3	Fri Jun 15 12:56:35 +0000 2012	480	1.314017	103.857241	3	0
224842	4e745bc51495be5170a0a654	Fri Jun 15 12:59:02 +0000 2012	480	1.315879	103.858552	3	0
224842	4bb8111e1261d13ac251e898	Fri Jun 15 13:00:03 +0000 2012	480	1.322131	103.863453	3	1
224842	4d0f4a397177b1f7bf894a22	Fri Jun 15 13:03:45 +0000 2012	480	1.328899	103.869735	3	0
59347	4d05de808620224bf459b040	Fri Jun 15 13:27:23 +0000 2012	480	1.351021	103.872213	3	0
144270	4b077a2cf964a520fdfd22e3	Fri Jun 15 13:35:21 +0000 2012	480	1.372495	103.893714	3	0
4687	4b44cd7af964a520a3fc25e3	Fri Jun 15 13:47:47 +0000 2012	480	1.354325	103.943646	3	0
29031	4c31abbd7cc0c9b6ed1eef9a	Fri Jun 15 14:04:40 +0000 2012	480	1.300609	103.817754	3	0
144270	4ead52e6dab4a75e0a094487	Fri Jun 15 14:15:46 +0000 2012	480	1.366898	103.896373	3	-1
103345	4d2868796e27a143869b1924	Sat Jun 16 22:58:40 +0000 2012	480	1.348597	103.936994	3	0
31623	4c3d8f0aa9509c74c68c395b	Sat Jun 16 23:40:25 +0000 2012	480	1.348147	103.89925	3	0
61491	4b127a80f964a520238a23e3	Sun Jun 17 02:46:18 +0000 2012	480	1.263969	103.82123	3	0
234818	4c83778047cc224bb66c8f9f	Sun Jun 17 02:48:50 +0000 2012	480	1.315411	103.895479	3	0
50041	4b058819f964a520dfb122e3	Sun Jun 17 04:02:01 +0000 2012	480	1.293123	103.852376	3	1
83197	4b083651f964a520660623e3	Sun Jun 17 04:48:34 +0000 2012	480	1.297821	103.854361	3	1
83197	4bf7c0404a67c928061924cf	Sun Jun 17 05:09:04 +0000 2012	480	1.283243	103.860652	3	0
130907	4b058815f964a520acb022e3	Sun Jun 17 05:26:37 +0000 2012	480	1.291128	103.857708	3	0
107428	4b189466f964a52049d423e3	Sun Jun 17 05:27:07 +0000 2012	480	1.301339	103.8386	3	0
3199	4cdde5bfdb12548103512dce	Sun Jun 17 05:33:33 +0000 2012	480	1.320754	103.743299	3	0
83197	4bd6b4925631c9b60239a630	Sun Jun 17 05:35:20 +0000 2012	480	1.283756	103.858761	3	0
33557	4b05880bf964a520c6ad22e3	Sun Jun 17 05:47:12 +0000 2012	480	1.290806	103.86009	3	1
33557	4c0f1a8c98102d7fd1d4e406	Sun Jun 17 05:56:08 +0000 2012	480	1.290893	103.86029	3	1
83197	4b13fe99f964a520659b23e3	Sun Jun 17 06:13:33 +0000 2012	480	1.280684	103.850345	3	1
107428	4d5e1f185c39b1f7acffe749	Sun Jun 17 06:38:50 +0000 2012	480	1.301811	103.837559	3	0
110957	4b05880bf964a520baad22e3	Sun Jun 17 07:11:24 +0000 2012	480	1.307077	103.835531	3	0
100822	4badb153f964a52088633be3	Sun Jun 17 07:32:56 +0000 2012	480	1.264373	103.82374	3	0
31623	4c99f66b80958cfaae783ed4	Sun Jun 17 07:42:48 +0000 2012	480	1.296673	103.899675	3	0
33557	4b058815f964a520a7b022e3	Sun Jun 17 07:45:22 +0000 2012	480	1.293959	103.853363	3	0
33557	4c613dba12e5c9282107214c	Sun Jun 17 07:50:34 +0000 2012	480	1.293682	103.853346	3	0
4687	4efbabfdbe7bd31359c61acf	Sun Jun 17 07:51:58 +0000 2012	480	1.326823	103.890217	3	1
4687	4c5d33777735c9b62a6f8e72	Sun Jun 17 08:12:24 +0000 2012	480	1.307305	103.884939	3	-1
33557	4eb1f22b9adfb95b778fb92b	Sun Jun 17 08:14:20 +0000 2012	480	1.294007	103.85336	3	0
4687	4b058818f964a520a7b122e3	Sun Jun 17 08:44:57 +0000 2012	480	1.264939	103.821668	3	0
4687	4c67de1d8e9120a1dc7cdb64	Sun Jun 17 08:58:15 +0000 2012	480	1.251537	103.824685	3	1
33557	4b062a5cf964a52060e922e3	Sun Jun 17 09:01:06 +0000 2012	480	1.293037	103.853298	3	-1
4687	4b6e5f39f964a520a1ba2ce3	Sun Jun 17 09:21:54 +0000 2012	480	1.248738	103.822002	3	0
100822	4c5ae35fec2520a1f0905212	Sun Jun 17 09:46:10 +0000 2012	480	1.264668	103.822563	3	0
41738	4b52e628f964a520418a27e3	Sun Jun 17 09:56:35 +0000 2012	480	1.356191	103.877556	3	1
150541	4e2bd128c65bcaf40033187f	Sun Jun 17 10:23:44 +0000 2012	480	1.33297	103.87884	3	0
110957	4b077a2cf964a520fdfd22e3	Sun Jun 17 10:54:11 +0000 2012	480	1.372495	103.893714	3	1
50041	4bd56feccfa7b713efbd25da	Sun Jun 17 10:57:28 +0000 2012	480	1.298507	103.854661	3	1
224842	4b05880ff964a520e6ae22e3	Sun Jun 17 11:55:01 +0000 2012	480	1.292694	103.852161	3	1
3199	4b0bcea6f964a520c93323e3	Sun Jun 17 12:26:52 +0000 2012	480	1.308177	103.885818	3	0
202218	4db16d366e81a2637eeac0cc	Sun Jun 17 12:34:36 +0000 2012	480	1.307191	103.884412	3	0
4687	4b058818f964a520a7b122e3	Sun Jun 17 12:40:21 +0000 2012	480	1.264939	103.821668	3	-1
29031	4c22af109a67a59342f5dc87	Sun Jun 17 12:53:58 +0000 2012	480	1.317128	103.757672	3	-1
38935	4ba57475f964a520d30839e3	Sun Jun 17 13:41:15 +0000 2012	480	1.379436	103.95765	3	1
3199	4bd1618d046076b096c07171	Sun Jun 17 14:01:04 +0000 2012	480	1.274266	103.816295	3	2
50041	4b5c23d0f964a520752529e3	Sun Jun 17 14:10:01 +0000 2012	480	1.300456	103.851582	3	0
166774	4de9850fd22da22d4ebbec68	Sun Jun 17 22:30:15 +0000 2012	480	1.338162	103.934002	3	1
74228	4b932271f964a520073734e3	Sun Jun 17 23:08:30 +0000 2012	480	1.372859	103.949332	3	0
166774	4b058814f964a5209bb022e3	Sun Jun 17 23:15:53 +0000 2012	480	1.307174	103.833139	3	-1
74228	4b1537bbf964a5206ea923e3	Mon Jun 18 00:03:07 +0000 2012	480	1.294471	103.805967	3	-1
48815	4b5e40f0f964a520408629e3	Mon Jun 18 00:05:33 +0000 2012	480	1.28082	103.836014	3	0
74228	4c27f5cf360cef3b94f9bddc	Mon Jun 18 00:30:13 +0000 2012	480	1.297124	103.801106	3	1
103345	4caa9fe72776b60ca742450d	Mon Jun 18 01:48:27 +0000 2012	480	1.355891	103.933754	3	-1
41738	4b5da988f964a520ae6529e3	Mon Jun 18 02:15:32 +0000 2012	480	1.350678	103.87275	3	0
259218	4bbf1292ba9776b0697efec8	Mon Jun 18 03:22:57 +0000 2012	480	1.310306	103.776212	3	0
22975	4c5bf2d7d25320a106c4c17a	Mon Jun 18 03:51:18 +0000 2012	480	1.371363	103.888164	3	0
22975	4c160b9382a3c9b6bba0fff8	Mon Jun 18 03:55:47 +0000 2012	480	1.367486	103.892262	3	0
105475	4b4e7e0ff964a520a7ef26e3	Mon Jun 18 03:55:51 +0000 2012	480	1.300942	103.835886	3	-1
84995	4b07a050f964a52012ff22e3	Mon Jun 18 03:58:11 +0000 2012	480	1.331595	103.888796	3	0
83197	4bcc01e7fb84c9b686cb1f3e	Mon Jun 18 04:06:26 +0000 2012	480	1.374661	103.88983	3	0
22975	4b44cd7af964a520a3fc25e3	Mon Jun 18 04:25:46 +0000 2012	480	1.354325	103.943646	3	1
31623	4b64235ef964a520daa02ae3	Mon Jun 18 04:34:38 +0000 2012	480	1.352384	103.944944	3	-1
41738	4cf49a3a6195721e162853c1	Mon Jun 18 04:40:11 +0000 2012	480	1.349756	103.872879	3	0
22975	4b67e88ef964a520c2602be3	Mon Jun 18 04:46:33 +0000 2012	480	1.334311	103.954482	3	0
172431	4b7152c1f964a5201e412de3	Mon Jun 18 05:10:32 +0000 2012	480	1.30372	103.835521	3	-1
63554	4b6ead23f964a52039c62ce3	Mon Jun 18 05:29:51 +0000 2012	480	1.299518	103.854396	3	0
99807	4b058818f964a520a7b122e3	Mon Jun 18 05:57:19 +0000 2012	480	1.264939	103.821668	3	0
26131	4ca82f4444a8224b246e1540	Mon Jun 18 06:10:44 +0000 2012	480	1.376098	103.955512	3	0
41738	4b9b05abf964a52084ec35e3	Mon Jun 18 06:58:24 +0000 2012	480	1.308844	103.927833	3	1
23888	4ba0d3c9f964a5206c8037e3	Mon Jun 18 07:23:24 +0000 2012	480	1.285807	103.827496	3	0
144270	4d6cb697cb7a8cfa5eb95379	Mon Jun 18 07:26:22 +0000 2012	480	1.314434	103.882108	3	0
156033	4c775cda93faa093a2c5f0fb	Mon Jun 18 07:36:22 +0000 2012	480	1.301253	103.837023	3	0
156033	4fb246a8e4b08d071696e386	Mon Jun 18 07:37:12 +0000 2012	480	1.300023	103.83753	3	-1
144270	4bb9c1a6935e9521d3512790	Mon Jun 18 08:08:56 +0000 2012	480	1.299129	103.855391	3	1
33557	4ccf4f2e1ac7a1cd6feb1292	Mon Jun 18 08:37:51 +0000 2012	480	1.372473	103.94577	3	-1
33557	4b932271f964a520073734e3	Mon Jun 18 08:46:08 +0000 2012	480	1.372859	103.949332	3	0
259218	4c853176ee6fef3bd6893a5c	Mon Jun 18 08:50:10 +0000 2012	480	1.315068	103.764753	3	1
107428	4d5e1f185c39b1f7acffe749	Mon Jun 18 09:22:01 +0000 2012	480	1.301811	103.837559	3	-1
33557	4b058819f964a520dfb122e3	Mon Jun 18 09:25:39 +0000 2012	480	1.293123	103.852376	3	1
33557	4b0dc9c6f964a520255023e3	Mon Jun 18 09:34:44 +0000 2012	480	1.319616	103.843675	3	0
33557	4b59636ef964a520cb8628e3	Mon Jun 18 09:39:12 +0000 2012	480	1.319876	103.849045	3	1
166774	4be56c3b2457a593066dab15	Mon Jun 18 09:41:43 +0000 2012	480	1.306975	103.832688	3	-1
144270	4b189466f964a52049d423e3	Mon Jun 18 09:50:21 +0000 2012	480	1.301339	103.8386	3	0
33557	4fdefcbbe4b01d233a10f010	Mon Jun 18 10:02:38 +0000 2012	480	1.319738	103.848969	3	1
63554	4dc6282645dd264552842e71	Mon Jun 18 10:06:22 +0000 2012	480	1.354733	103.988409	3	0
156033	4c775cda93faa093a2c5f0fb	Mon Jun 18 10:14:18 +0000 2012	480	1.301253	103.837023	3	0
100822	4b0603e5f964a52070e722e3	Mon Jun 18 10:16:47 +0000 2012	480	1.295053	103.850262	3	0
144270	4b4e7e0ff964a520a7ef26e3	Mon Jun 18 10:19:29 +0000 2012	480	1.300942	103.835886	3	-1
107428	4b7e5753f964a52002ea2fe3	Mon Jun 18 10:21:28 +0000 2012	480	1.301101	103.838498	3	-1
2768	4c42f871ce54e21ed7630d1a	Mon Jun 18 10:37:09 +0000 2012	480	1.34912	103.93437	3	0
2768	4fd71f72e4b045a9eba93e69	Mon Jun 18 10:40:15 +0000 2012	480	1.349195	103.934189	3	1
204737	4b1537bbf964a5206ea923e3	Mon Jun 18 10:44:16 +0000 2012	480	1.294471	103.805967	3	0
144270	4c7899b281bca0939ce4fa14	Mon Jun 18 11:02:40 +0000 2012	480	1.299215	103.845949	3	0
4687	4c2d8ede3a4d0f47af20e486	Mon Jun 18 11:06:05 +0000 2012	480	1.318758	103.891954	3	-1
22975	4c160b9382a3c9b6bba0fff8	Mon Jun 18 11:06:45 +0000 2012	480	1.367486	103.892262	3	0
33557	4baec35df964a520ecd53be3	Mon Jun 18 11:22:38 +0000 2012	480	1.320764	103.844136	3	0
33557	4b058818f964a520bbb122e3	Mon Jun 18 11:24:11 +0000 2012	480	1.319723	103.843696	3	-1
31623	4c8ec576a8de224bbf602a01	Mon Jun 18 11:39:41 +0000 2012	480	1.317749	103.974066	3	0
31623	4c5419a6728920a1888b2e82	Mon Jun 18 11:58:47 +0000 2012	480	1.318661	103.974004	3	1
33557	4dce094f7d8b975f18c59529	Mon Jun 18 12:14:42 +0000 2012	480	1.32079	103.844007	3	0
106609	4b058814f964a5207fb022e3	Mon Jun 18 13:57:07 +0000 2012	480	1.352502	103.944901	3	1
106609	4b0d1923f964a520cf4323e3	Mon Jun 18 17:00:32 +0000 2012	480	1.3332	103.930252	3	0
47153	4b0eee50f964a520f05c23e3	Mon Jun 18 19:31:23 +0000 2012	480	1.295289	103.829899	3	2
33557	4b058818f964a520bdb122e3	Tue Jun 19 09:29:33 +0000 2012	480	1.372505	103.94974	3	-1
33557	4c8f9221b3bcb60cf6b56227	Tue Jun 19 09:41:10 +0000 2012	480	1.372344	103.949568	3	1
21990	4c5fd36e1e5cd13a3d58a0ed	Tue Jun 19 09:43:31 +0000 2012	480	1.284703	103.859704	3	-1
2768	4c160b9382a3c9b6bba0fff8	Tue Jun 19 10:06:54 +0000 2012	480	1.367486	103.892262	3	1
33557	4b446e2cf964a520d4f425e3	Tue Jun 19 10:07:40 +0000 2012	480	1.37269	103.949525	3	1
100822	4b0603e5f964a52070e722e3	Tue Jun 19 10:08:07 +0000 2012	480	1.295053	103.850262	3	0
21990	4c9b4767db10b60ccc96996d	Tue Jun 19 10:17:47 +0000 2012	480	1.283308	103.857772	3	0
204737	4cb6db7b589f236a324e3a3d	Tue Jun 19 10:20:34 +0000 2012	480	1.375905	103.955598	3	-1
204737	4d05bc01a2685481707ebebd	Tue Jun 19 10:21:18 +0000 2012	480	1.377436	103.954976	3	1
2768	4d1ec7dff7a9a143e8a41e9f	Tue Jun 19 10:29:48 +0000 2012	480	1.356427	103.944054	3	0
8876	4bc00c1474a9a593a1a3cff6	Tue Jun 19 10:40:18 +0000 2012	480	1.293316	103.85744	3	-1
50041	4b058815f964a520a5b022e3	Tue Jun 19 10:40:26 +0000 2012	480	1.303194	103.834802	3	-1
144270	4ead52e6dab4a75e0a094487	Tue Jun 19 10:55:02 +0000 2012	480	1.366898	103.896373	3	-1
166774	4de9850fd22da22d4ebbec68	Wed Jun 20 22:13:23 +0000 2012	480	1.338162	103.934002	3	-1
166774	4b058814f964a5209bb022e3	Wed Jun 20 23:02:28 +0000 2012	480	1.307174	103.833139	3	0
74228	4b932271f964a520073734e3	Wed Jun 20 23:04:16 +0000 2012	480	1.372859	103.949332	3	0
130907	4b62b4f2f964a520c04f2ae3	Wed Jun 20 23:30:45 +0000 2012	480	1.303141	103.785235	3	-1
41738	4b52e628f964a520418a27e3	Wed Jun 20 23:51:14 +0000 2012	480	1.356191	103.877556	3	1
74228	4b1537bbf964a5206ea923e3	Wed Jun 20 23:55:31 +0000 2012	480	1.294471	103.805967	3	1
74228	4c27f5cf360cef3b94f9bddc	Thu Jun 21 00:47:16 +0000 2012	480	1.297124	103.801106	3	-1
100822	4b0603e5f964a52070e722e3	Thu Jun 21 02:05:16 +0000 2012	480	1.295053	103.850262	3	0
213450	4b9499aaf964a520677e34e3	Thu Jun 21 03:05:13 +0000 2012	480	1.282161	103.858738	3	0
22975	4c160b9382a3c9b6bba0fff8	Thu Jun 21 03:34:39 +0000 2012	480	1.367486	103.892262	3	-1
84995	4b07a050f964a52012ff22e3	Thu Jun 21 04:05:08 +0000 2012	480	1.331595	103.888796	3	1
29031	4ed6f81d4901772cdf611fe9	Thu Jun 21 04:07:22 +0000 2012	480	1.301603	103.855002	3	1
74228	4bb20581f964a5209bb23ce3	Thu Jun 21 04:29:30 +0000 2012	480	1.319204	103.912555	3	0
141950	4daf7feb4b22d9b3bcc392c0	Thu Jun 21 04:43:52 +0000 2012	480	1.307859	103.862742	3	0
172431	4b9c5ec3f964a520766336e3	Thu Jun 21 04:46:47 +0000 2012	480	1.304387	103.824804	3	0
53601	4b57b571f964a520183d28e3	Thu Jun 21 05:10:45 +0000 2012	480	1.328181	103.92146	3	-1
63554	4fa5eba6e4b017a5e05c4819	Thu Jun 21 05:21:50 +0000 2012	480	1.301038	103.838611	3	-1
259218	4b07afd3f964a52075ff22e3	Thu Jun 21 05:23:13 +0000 2012	480	1.297671	103.76318	3	0
74228	4b0c82d7f964a520933e23e3	Thu Jun 21 05:23:44 +0000 2012	480	1.353094	103.945218	3	-1
22975	4b44cd7af964a520a3fc25e3	Thu Jun 21 05:26:56 +0000 2012	480	1.354325	103.943646	3	0
74228	4b932271f964a520073734e3	Thu Jun 21 05:27:56 +0000 2012	480	1.372859	103.949332	3	0
74228	4c8f9221b3bcb60cf6b56227	Thu Jun 21 05:28:25 +0000 2012	480	1.372344	103.949568	3	0
22975	4c160b9382a3c9b6bba0fff8	Thu Jun 21 05:29:11 +0000 2012	480	1.367486	103.892262	3	0
156521	4ba6fa82f964a520fa7a39e3	Thu Jun 21 06:15:32 +0000 2012	480	1.296266	103.856754	3	0
100822	4e5887261f6e2a1922e74030	Thu Jun 21 06:17:13 +0000 2012	480	1.293466	103.849897	3	0
38935	4b058814f964a52060b022e3	Thu Jun 21 06:26:28 +0000 2012	480	1.342174	103.952879	3	1
156033	4fb246a8e4b08d071696e386	Thu Jun 21 06:37:23 +0000 2012	480	1.300023	103.83753	3	1
156033	4c775cda93faa093a2c5f0fb	Thu Jun 21 06:37:41 +0000 2012	480	1.301253	103.837023	3	0
202218	4b164600f964a520efb723e3	Thu Jun 21 06:37:41 +0000 2012	480	1.299666	103.854446	3	-1
202218	4eb52029f5b94bd85baaee2a	Thu Jun 21 06:38:05 +0000 2012	480	1.29855	103.853889	3	0
144270	4bbee25aba9776b00455fec8	Thu Jun 21 07:18:51 +0000 2012	480	1.370683	103.894963	3	-1
202218	4bb9c1a6935e9521d3512790	Thu Jun 21 07:45:25 +0000 2012	480	1.299129	103.855391	3	0
202218	4d86db008de9721efcf56251	Thu Jun 21 07:49:12 +0000 2012	480	1.299928	103.855704	3	0
204737	4b08e700f964a520421323e3	Thu Jun 21 07:59:12 +0000 2012	480	1.304783	103.831938	3	2
202218	4fd4a06fe4b070e01e99f20a	Thu Jun 21 08:17:37 +0000 2012	480	1.299324	103.854458	3	1
8876	4b63e7e7f964a52086962ae3	Thu Jun 21 08:19:33 +0000 2012	480	1.310064	103.860294	3	-1
50041	4bd56feccfa7b713efbd25da	Thu Jun 21 08:29:07 +0000 2012	480	1.298507	103.854661	3	0
107428	4cb6db7b589f236a324e3a3d	Thu Jun 21 08:40:38 +0000 2012	480	1.375905	103.955598	3	-1
33557	4b058818f964a520bdb122e3	Thu Jun 21 08:43:21 +0000 2012	480	1.372505	103.94974	3	0
33557	4c8f9221b3bcb60cf6b56227	Thu Jun 21 08:51:20 +0000 2012	480	1.372344	103.949568	3	-1
53601	4b7e7cd5f964a5202bef2fe3	Thu Jun 21 09:08:27 +0000 2012	480	1.300245	103.845059	3	0
33557	4fe2e6a6e4b01e4929d19c52	Thu Jun 21 09:17:33 +0000 2012	480	1.372517	103.949489	3	1
33557	4bec17abb3352d7f353557d2	Thu Jun 21 09:33:29 +0000 2012	480	1.372548	103.949429	3	0
100822	4b0603e5f964a52070e722e3	Thu Jun 21 09:37:20 +0000 2012	480	1.295053	103.850262	3	1
224842	4d7725ae9ee9a35dd092aef8	Thu Jun 21 09:40:19 +0000 2012	480	1.307732	103.873522	3	0
50041	4bb9c1a6935e9521d3512790	Thu Jun 21 09:49:26 +0000 2012	480	1.299129	103.855391	3	-2
33557	4ef85912722e34060ffb9e77	Thu Jun 21 09:51:43 +0000 2012	480	1.372447	103.949605	3	-1
63554	4dc6282645dd264552842e71	Thu Jun 21 10:10:23 +0000 2012	480	1.354733	103.988409	3	0
53601	4b189466f964a52049d423e3	Thu Jun 21 10:10:36 +0000 2012	480	1.301339	103.8386	3	-1
213450	4b058815f964a520aeb022e3	Thu Jun 21 10:22:39 +0000 2012	480	1.303447	103.835668	3	0
224842	4b05880ff964a520e6ae22e3	Thu Jun 21 10:24:03 +0000 2012	480	1.292694	103.852161	3	0
100822	4b6039eaf964a520d4da29e3	Thu Jun 21 10:49:25 +0000 2012	480	1.286043	103.854275	3	1
141950	4c12a21fa9c220a11659549d	Thu Jun 21 10:54:08 +0000 2012	480	1.291259	103.84573	3	0
202218	4baeee64f964a52089e23be3	Thu Jun 21 10:56:07 +0000 2012	480	1.294131	103.858759	3	0
159969	4ba30c9df964a5209a2938e3	Thu Jun 21 11:01:45 +0000 2012	480	1.283855	103.851939	3	-1
