user_id,place_id,datetime,timezone,lat,lon,category
19261,4d69ce6f342b8cfa2cbdce2c,Sun Apr 15 00:05:50 +0000 2012,480,1.374661,103.897013,Church
19261,4d7c399473ca54812a5e5b7c,Sun Apr 15 00:07:23 +0000 2012,480,1.377226,103.897438,Church
467,4e77c432aeb726a0e60aced6,Sun Apr 15 00:29:01 +0000 2012,480,1.351176,103.988075,Airport
124238,4c94194cf244b1f7da2a1f1d,Sun Apr 15 01:05:41 +0000 2012,480,1.289343,103.776138,Church
41692,4d8d84f75091a1cd5d957a01,Sun Apr 15 01:06:15 +0000 2012,480,1.316198,103.884611,Church
237343,4bc801de92b376b054d0503a,Sun Apr 15 01:13:04 +0000 2012,480,1.333909,103.846475,Church
143,4f2dd472e4b0d411bb802af8,Sun Apr 15 01:13:42 +0000 2012,480,1.293351,103.803064,Food & Drink Shop
143,4d96b7bf0caaa14332bd7fb3,Sun Apr 15 01:14:08 +0000 2012,480,1.293334,103.803086,Food Court
74407,4bed34226e8c20a1d7fc6f61,Sun Apr 15 01:17:14 +0000 2012,480,1.364681,103.892415,Government Building
244730,4d7c2168ea35236a07b35323,Sun Apr 15 01:23:46 +0000 2012,480,1.371014,103.957363,Church
12443,4b05881af964a52010b222e3,Sun Apr 15 01:33:05 +0000 2012,480,1.306595,103.941758,Pier
170401,4b6ea345f964a52028c52ce3,Sun Apr 15 01:33:28 +0000 2012,480,1.319067,103.912312,Mosque
221305,4b84a65ef964a520b53f31e3,Sun Apr 15 01:35:28 +0000 2012,480,1.326227,103.862826,Church
33914,4b55e0aff964a52036f427e3,Sun Apr 15 01:44:21 +0000 2012,480,1.3915,103.905872,Light Rail
147368,4def9a4d183822e7cf3cc62f,Sun Apr 15 01:46:27 +0000 2012,480,1.292039,103.857214,Hotel
31623,4b8b51eff964a5202d9c32e3,Sun Apr 15 01:54:19 +0000 2012,480,1.312159,103.89882,Ramen /  Noodle House
34664,4d09e84482aaa0936a11d3c2,Sun Apr 15 01:55:07 +0000 2012,480,1.30241,103.905707,Dance Studio
44304,4c4a34439e6dbe9a3d54330a,Sun Apr 15 01:56:41 +0000 2012,480,1.297778,103.855112,Bus Line
31758,4bee6500d355a59335d90a60,Sun Apr 15 02:00:40 +0000 2012,480,1.303693,103.83374,Bus Station
125515,4b058810f964a5204faf22e3,Sun Apr 15 02:02:36 +0000 2012,480,1.273322,103.828053,Church
160042,4b570062f964a520682228e3,Sun Apr 15 02:07:26 +0000 2012,480,1.359478,103.884781,Bookstore
240909,4b058819f964a520f7b122e3,Sun Apr 15 02:07:45 +0000 2012,480,1.354647,103.940277,Gym / Fitness Center
31758,4c888bf30f3c236a78c7f35c,Sun Apr 15 02:10:19 +0000 2012,480,1.30384,103.834056,Bank
31758,4b0788fff964a52085fe22e3,Sun Apr 15 02:19:35 +0000 2012,480,1.30409,103.833737,Post Office
41716,4bd3da2641b9ef3b273001e6,Sun Apr 15 02:24:46 +0000 2012,480,1.319992,103.974996,Golf Course
45032,4ba205ccf964a520e3d637e3,Sun Apr 15 02:25:17 +0000 2012,480,1.296935,103.899375,Burger Joint
82310,4eafbd5e722e4efd619c0637,Sun Apr 15 02:29:07 +0000 2012,480,1.321221,103.918503,Church
88495,4d84435b81fdb1f7530df9bf,Sun Apr 15 02:41:53 +0000 2012,480,1.304471,103.790721,Gym / Fitness Center
23956,4b99bffaf964a520f38f35e3,Sun Apr 15 02:57:30 +0000 2012,480,1.292814,103.856683,Coffee Shop
170494,4e2400e345dd950bb03e7e23,Sun Apr 15 03:05:25 +0000 2012,480,1.374292,103.952358,Pool
39404,4b644038f964a52071a62ae3,Sun Apr 15 03:09:16 +0000 2012,480,1.332015,103.924613,Food Court
51792,4bb1ae9ef964a520bb9e3ce3,Sun Apr 15 03:10:56 +0000 2012,480,1.299418,103.855681,Mobile Phone Shop
75686,4c2df2e33a4d0f4731a7e486,Sun Apr 15 03:12:23 +0000 2012,480,1.318921,103.911662,Bed & Breakfast
4215,4d106ccf7177b1f7c7495122,Sun Apr 15 03:12:27 +0000 2012,480,1.338961,103.858331,Convenience Store
4215,4d42295afe6ab60c5e904939,Sun Apr 15 03:15:43 +0000 2012,480,1.339029,103.857855,Convenience Store
73,4d6a24636297721ec9bed1b5,Sun Apr 15 03:17:52 +0000 2012,480,1.323074,103.868959,Coffee Shop
78498,4d999de6af3d236a1e2156c7,Sun Apr 15 03:18:42 +0000 2012,480,1.276713,103.841362,Bus Station
48933,4b49ca2ef964a520ac7326e3,Sun Apr 15 03:19:43 +0000 2012,480,1.315465,103.766867,Diner
159845,4b07afd3f964a52075ff22e3,Sun Apr 15 03:24:30 +0000 2012,480,1.297671,103.76318,Park
12390,4ceb76f9fe90a35ddf4b530e,Sun Apr 15 03:26:29 +0000 2012,480,1.308608,103.87691,Coffee Shop
49984,4bb9e03acf2fc9b678d7a002,Sun Apr 15 03:27:47 +0000 2012,480,1.34063,103.846605,Food Court
112117,4c1d9156fcf8c9b63816ac0b,Sun Apr 15 03:33:36 +0000 2012,480,1.314582,103.837094,Church
4215,4c4bda9e9c8d2d7f6a98936b,Sun Apr 15 03:34:27 +0000 2012,480,1.337314,103.860068,Furniture / Home Store
64150,4bc90e00511f95214913adc7,Sun Apr 15 03:35:05 +0000 2012,480,1.355542,103.985462,Airport Lounge
31623,4c99f66b80958cfaae783ed4,Sun Apr 15 03:37:17 +0000 2012,480,1.296673,103.899675,Board Shop
234163,4e3fd4921495bf24a5f8ae62,Sun Apr 15 03:37:33 +0000 2012,480,1.311214,103.856474,Restaurant
23956,4b62d561f964a5209a542ae3,Sun Apr 15 03:38:03 +0000 2012,480,1.29369,103.853433,Bakery
122764,4c99a989b8e9224b1345473d,Sun Apr 15 03:51:34 +0000 2012,480,1.294415,103.853031,Chinese Restaurant
44010,4b4ea3a5f964a52029f326e3,Sun Apr 15 03:51:50 +0000 2012,480,1.292624,103.850225,Hotel
93761,4b8a5dc5f964a5201e6a32e3,Sun Apr 15 03:53:10 +0000 2012,480,1.298948,103.855466,Thai Restaurant
154566,4bf62494004ed13a070d42a0,Sun Apr 15 03:53:29 +0000 2012,480,1.333514,103.84998,Asian Restaurant
191115,4d04e2fddc45a0933d84ecc6,Sun Apr 15 03:54:12 +0000 2012,480,1.307832,103.856904,American Restaurant
20633,4b496d55f964a520a06f26e3,Sun Apr 15 03:54:57 +0000 2012,480,1.35396,103.945041,Burger Joint
122487,4b060679f964a520b1e722e3,Sun Apr 15 03:55:16 +0000 2012,480,1.301038,103.837752,Caf
125515,4b3e00a4f964a520be9725e3,Sun Apr 15 04:03:32 +0000 2012,480,1.263776,103.821603,Burger Joint
63022,4baa3a08f964a52060553ae3,Sun Apr 15 04:07:55 +0000 2012,480,1.3112,103.795022,Thai Restaurant
49984,4da561020cb6d75e29f69197,Sun Apr 15 04:10:21 +0000 2012,480,1.331992,103.850348,Convenience Store
4667,4b30e28af964a52085fc24e3,Sun Apr 15 04:11:14 +0000 2012,480,1.312014,103.794341,Caf
98776,4c9201dd104a952109e3efa9,Sun Apr 15 04:12:04 +0000 2012,480,1.285609,103.847435,Bus Station
255839,4c1475a2a1010f474f944c18,Sun Apr 15 04:14:26 +0000 2012,480,1.323441,103.810382,Malaysian Restaurant
40776,4bd3d4c3caff9521dae2d5f0,Sun Apr 15 04:17:36 +0000 2012,480,1.30476,103.832066,American Restaurant
231218,4b656c2af964a5201cf02ae3,Sun Apr 15 04:18:56 +0000 2012,480,1.356089,103.988812,Chinese Restaurant
84995,4c90a59d160ea093d70bd8fc,Sun Apr 15 04:20:12 +0000 2012,480,1.331496,103.889249,Caf
23237,4c1c42c3b9f876b005bf7b46,Sun Apr 15 04:22:38 +0000 2012,480,1.292086,103.81062,Automotive Shop
46106,4dd61140fa76ad96d1031fef,Sun Apr 15 04:23:01 +0000 2012,480,1.370027,103.957325,Coffee Shop
12390,4cd03f6d9d87224b0f05543b,Sun Apr 15 04:28:10 +0000 2012,480,1.308582,103.876382,Temple
98776,4b8a322ff964a520af6332e3,Sun Apr 15 04:28:27 +0000 2012,480,1.283728,103.847041,Mall
90135,4b67b3eff964a520625b2be3,Sun Apr 15 04:30:02 +0000 2012,480,1.301718,103.798519,Fast Food Restaurant
100822,4b62ddcbf964a52053562ae3,Sun Apr 15 04:46:26 +0000 2012,480,1.298857,103.839144,Vietnamese Restaurant
91098,4f7eea64e4b0ac821d23ba90,Sun Apr 15 04:50:00 +0000 2012,480,1.322642,103.853982,Movie Theater
98776,4b4eac79f964a520d4f326e3,Sun Apr 15 04:50:31 +0000 2012,480,1.284417,103.847234,Japanese Restaurant
170401,4ebb45c72c5bf3fb88ecee3f,Sun Apr 15 04:52:23 +0000 2012,480,1.284206,103.846452,Tea Room
142250,4e71fa6e1838677343343fe9,Sun Apr 15 04:58:31 +0000 2012,480,1.300864,103.838374,Japanese Restaurant
259818,4cc519e3b2beb1f75ce0204c,Sun Apr 15 05:02:16 +0000 2012,480,1.294496,103.859736,Sandwich Place
30313,4c70702634443704d747245f,Sun Apr 15 05:03:21 +0000 2012,480,1.282381,103.859807,Hotel
106250,4e474d1114959d51c16ffaa5,Sun Apr 15 05:03:27 +0000 2012,480,1.314826,103.883982,Church
55371,4b08bff5f964a520cf1123e3,Sun Apr 15 05:07:43 +0000 2012,480,1.290457,103.839874,Caf
241154,4cebe35e678aa0934c06fbea,Sun Apr 15 05:08:10 +0000 2012,480,1.3844,103.898713,Parking
34229,4cf721a0c020b60caf292475,Sun Apr 15 05:08:58 +0000 2012,480,1.333774,103.964825,Japanese Restaurant
244922,4cd52e80fb595481d6a4dc50,Sun Apr 15 05:09:32 +0000 2012,480,1.293671,103.854398,Asian Restaurant
45019,4e4505b8fa76eeb2daca580a,Sun Apr 15 05:10:16 +0000 2012,480,1.307399,103.833199,Asian Restaurant
118368,4bb42e92bd4b9c74757532f5,Sun Apr 15 05:10:55 +0000 2012,480,1.312426,103.924473,Bank
57517,4bf9dda7b182c9b62cae795a,Sun Apr 15 05:11:30 +0000 2012,480,1.278406,103.829418,Temple
17488,4b0b688cf964a5202c3123e3,Sun Apr 15 05:13:10 +0000 2012,480,1.291014,103.858971,Bowling Alley
377,4b80c6f3f964a520868b30e3,Sun Apr 15 05:13:15 +0000 2012,480,1.293194,103.853212,Breakfast Spot
191115,4ba9af23f964a5204e343ae3,Sun Apr 15 05:14:34 +0000 2012,480,1.312113,103.856128,Bookstore
322,4bb7197d46d4a5936618c7c0,Sun Apr 15 05:15:19 +0000 2012,480,1.332466,103.884959,Food Court
322,4c85cf6bd34ca143cbbe4a80,Sun Apr 15 05:15:39 +0000 2012,480,1.332487,103.885045,Chinese Restaurant
115810,4e1fc423b0fbdf9ba798ec42,Sun Apr 15 05:17:45 +0000 2012,480,1.320327,103.844675,Italian Restaurant
102900,4d809f63a4e2370457d4b7cc,Sun Apr 15 05:19:01 +0000 2012,480,1.323926,103.92385,Asian Restaurant
193368,4c9f1b7bd3c2b60c4bb0d1bc,Sun Apr 15 05:21:50 +0000 2012,480,1.330183,103.874882,Thai Restaurant
154286,4da3098c2538d7ce6c243e5c,Sun Apr 15 05:21:53 +0000 2012,480,1.285254,103.822195,Food Court
170401,4be14e2d0365c9b6b146b338,Sun Apr 15 05:23:01 +0000 2012,480,1.293595,103.857558,Ice Cream Shop
22634,4d04bad4dc45a09311c9ebc6,Sun Apr 15 05:26:46 +0000 2012,480,1.304147,103.762552,Chinese Restaurant
86879,4e8c27ecb634adfa5286fab0,Sun Apr 15 05:28:36 +0000 2012,480,1.33034,103.928144,Rest Area
122431,4b755ba7f964a52010082ee3,Sun Apr 15 08:51:08 +0000 2012,480,1.300578,103.844867,Fast Food Restaurant
377,4f1f5be7e4b0512edd903553,Sun Apr 15 08:51:10 +0000 2012,480,1.342821,103.953225,Comedy Club
209888,4be53f599026ef3b5fb80a38,Sun Apr 15 08:51:56 +0000 2012,480,1.302755,103.905172,Hotel
7659,4f23cce0e4b05160ae1ea887,Sun Apr 15 08:54:59 +0000 2012,480,1.304006,103.861173,Church
207520,4d3135028250f04d619ae7e0,Sun Apr 15 08:55:51 +0000 2012,480,1.324099,103.814299,Asian Restaurant
20385,4bffb05fdaf9c9b6cd85faef,Sun Apr 15 08:57:07 +0000 2012,480,1.303184,103.835371,Coffee Shop
86879,4c600f2e891bef3b7139254b,Sun Apr 15 08:57:43 +0000 2012,480,1.329795,103.927478,Bus Station
53918,4d083d78611ff04da22c1afb,Sun Apr 15 08:59:30 +0000 2012,480,1.320131,103.886451,Doctor's Office
24939,4b56e327f964a520371e28e3,Sun Apr 15 08:59:54 +0000 2012,480,1.300081,103.845103,Shoe Store
7541,4c4143e8da3dc928cfc3c8b9,Sun Apr 15 09:01:13 +0000 2012,480,1.293562,103.853105,Department Store
231218,4b05880cf964a52012ae22e3,Sun Apr 15 09:04:13 +0000 2012,480,1.308685,103.834066,Caf
86879,4cbb24eccdccb7131d8d6e79,Sun Apr 15 09:07:42 +0000 2012,480,1.328005,103.935012,Coffee Shop
121218,4b4aa64bf964a5203d8c26e3,Sun Apr 15 09:08:58 +0000 2012,480,1.293208,103.85936,Caf
174198,4c9cc4999975a143062335cf,Sun Apr 15 09:09:51 +0000 2012,480,1.32779,103.92704,General Entertainment
221167,4d38feb7be018eecc7e0a4c9,Sun Apr 15 09:13:09 +0000 2012,480,1.353548,103.945259,Tea Room
95750,4dbf9753cda12687c837f32b,Sun Apr 15 09:13:27 +0000 2012,480,1.251859,103.817418,Fast Food Restaurant
85698,4bcfef2bb221c9b694f4d2d0,Sun Apr 15 09:13:33 +0000 2012,480,1.263451,103.823112,Dessert Shop
377,4ebd778649012e72febb0f25,Sun Apr 15 09:16:05 +0000 2012,480,1.342266,103.953021,Event Space
53658,4f61793ee4b0a20e1ddc54b9,Sun Apr 15 09:16:38 +0000 2012,480,1.312713,103.765551,Music Venue
122616,4d062a112f96f04d06782654,Sun Apr 15 09:16:41 +0000 2012,480,1.350172,103.869729,Caf
53658,4cb94ac24495721e1bbd497a,Sun Apr 15 09:17:17 +0000 2012,480,1.312763,103.765749,General College & University
377,4be16473a7380f479adf19b0,Sun Apr 15 09:17:18 +0000 2012,480,1.342261,103.953464,Bus Station
234298,4f8a923be4b05ae889e2695b,Sun Apr 15 09:17:54 +0000 2012,480,1.307377,103.832973,Tattoo Parlor
71426,4c330b17a0ced13a13f3156e,Sun Apr 15 09:18:02 +0000 2012,480,1.263777,103.822508,Women's Store
91049,4ebc851c7bebc23efa0d6d44,Sun Apr 15 09:18:13 +0000 2012,480,1.305873,103.8329,Bakery
31758,4b1c8f65f964a5206c0824e3,Sun Apr 15 09:21:37 +0000 2012,480,1.2907,103.838827,Ramen /  Noodle House
64150,4df2dc4d52b100c2d7f8dfef,Sun Apr 15 09:21:48 +0000 2012,480,1.323463,103.855137,Pet Store
162184,4bbc0883e436ef3ba8305664,Sun Apr 15 09:21:59 +0000 2012,480,1.263898,103.820123,Diner
107741,4d08a326143cb60c2f417ca6,Sun Apr 15 09:23:48 +0000 2012,480,1.303357,103.834852,Women's Store
215286,4bfd1c65f61dc9b68d7c9ede,Sun Apr 15 09:29:09 +0000 2012,480,1.301268,103.836545,Gaming Cafe
224441,4cb01b43cbab236ab7d09d73,Sun Apr 15 09:30:01 +0000 2012,480,1.291653,103.849694,Caf
90419,4ca9b06c97c8a1cdffcb90a5,Sun Apr 15 09:32:03 +0000 2012,480,1.300631,103.838825,Snack Place
89325,4d32c389f8c9224bd65fb4d2,Sun Apr 15 09:33:31 +0000 2012,480,1.370611,103.894907,Pool Hall
96714,4daf7feb4b22d9b3bcc392c0,Sun Apr 15 09:36:12 +0000 2012,480,1.307859,103.862742,Food Court
248,4bd2c92aa8b3a5932780685f,Sun Apr 15 09:37:03 +0000 2012,480,1.327371,103.927252,Community College
248,4e2ffd588877341a51578335,Sun Apr 15 09:37:46 +0000 2012,480,1.327426,103.92747,Dance Studio
42300,4c750a63604a37049c728149,Sun Apr 15 09:39:55 +0000 2012,480,1.301078,103.836902,Clothing Store
10665,4d079ab5e350b60cba579342,Sun Apr 15 09:40:11 +0000 2012,480,1.324608,103.93245,Seafood Restaurant
57367,4b72318bf964a52062732de3,Sun Apr 15 09:40:47 +0000 2012,480,1.295542,103.85845,Japanese Restaurant
41607,4bee97bc2c082d7f18923042,Sun Apr 15 09:41:00 +0000 2012,480,1.354996,103.877164,Mall
252664,4c5a1733ec2520a150d75012,Sun Apr 15 09:41:34 +0000 2012,480,1.307623,103.885806,Asian Restaurant
181170,4cadde848c48a093fb886f2c,Sun Apr 15 09:42:24 +0000 2012,480,1.352169,103.954237,Video Store
94912,4ea4248e722ec75adf019768,Sun Apr 15 09:43:12 +0000 2012,480,1.32136,103.779754,Fraternity House
32094,4b058815f964a520abb022e3,Sun Apr 15 09:44:08 +0000 2012,480,1.292704,103.859707,Mall
11655,4f6ade4ce4b09b90a9ea8019,Sun Apr 15 09:45:58 +0000 2012,480,1.3479,103.871988,Arts & Crafts Store
56351,4d3c19d66b3d236a81125e64,Sun Apr 15 09:51:14 +0000 2012,480,1.32094,103.886808,Fast Food Restaurant
24939,4d32bbf498336dcb64f226f0,Sun Apr 15 09:52:35 +0000 2012,480,1.286152,103.860001,Shoe Store
412,4b63161af964a520f9612ae3,Sun Apr 15 09:53:26 +0000 2012,480,1.325208,103.934246,Parking
112206,4b058814f964a52096b022e3,Sun Apr 15 09:53:33 +0000 2012,480,1.27614,103.848587,Concert Hall
48933,4b38b4cef964a520984f25e3,Sun Apr 15 09:54:43 +0000 2012,480,1.277479,103.817188,Gym
34664,4cd7956aa423a35da89de742,Sun Apr 15 09:55:09 +0000 2012,480,1.307697,103.798191,College Gym
77081,4bef4fd15e4aa59365e458bb,Sun Apr 15 09:58:42 +0000 2012,480,1.328626,103.866377,Bus Line
212595,4e7c48b1a809324b4ad07986,Sun Apr 15 10:03:28 +0000 2012,480,1.319766,103.896781,Bridal Shop
3172,4b3c6a02f964a520558425e3,Sun Apr 15 10:03:50 +0000 2012,480,1.291149,103.857708,Fast Food Restaurant
17745,4bc3edf04cdfc9b6ad1c9821,Sun Apr 15 10:06:56 +0000 2012,480,1.375595,103.95429,Fast Food Restaurant
94759,4d8aa9175ecdf04d4c72c48a,Sun Apr 15 10:09:54 +0000 2012,480,1.293205,103.856451,Convention Center
11063,4c24cb7b905a0f47e0506060,Sun Apr 15 10:14:12 +0000 2012,480,1.295359,103.829492,Chinese Restaurant
30892,4c91ddd657e5b60c9d14641c,Sun Apr 15 10:17:23 +0000 2012,480,1.301878,103.840841,Asian Restaurant
91098,4ccd40fac0378cfaa1598c48,Sun Apr 15 10:18:14 +0000 2012,480,1.263676,103.822959,Chinese Restaurant
41001,4dee258345dd3aa41d753a9a,Sun Apr 15 10:19:07 +0000 2012,480,1.30305,103.864893,Bus Station
14922,4bfb59cd8f32ef3b091505aa,Sun Apr 15 10:23:40 +0000 2012,480,1.314296,103.76986,Chinese Restaurant
256620,4b4eacd4f964a520def326e3,Sun Apr 15 10:24:08 +0000 2012,480,1.30268,103.852944,Food Court
41001,4cb9925a558576b0efc9480e,Sun Apr 15 10:27:03 +0000 2012,480,1.310617,103.871967,Bus Line
64150,4d12c2b10323594116af557d,Sun Apr 15 10:29:14 +0000 2012,480,1.293456,103.845654,Other Great Outdoors
107741,4c8ca73cf0ce236ab8201aef,Sun Apr 15 10:34:32 +0000 2012,480,1.291793,103.84479,Gift Shop
9446,4b696954f964a52066a12be3,Sun Apr 15 10:38:49 +0000 2012,480,1.362198,103.973622,Wings Joint
77081,4d4b71b22220b1f7e6b42ad2,Sun Apr 15 10:39:59 +0000 2012,480,1.316843,103.9123,Park
255377,4b8a498bf964a520136732e3,Sun Apr 15 10:40:16 +0000 2012,480,1.292372,103.858588,Japanese Restaurant
98776,4b2c7e5ef964a52069c724e3,Sun Apr 15 10:41:50 +0000 2012,480,1.306321,103.830601,Karaoke Bar
23686,4b058813f964a52043b022e3,Sun Apr 15 10:44:11 +0000 2012,480,1.305071,103.929956,Seafood Restaurant
64150,4c011494cf3aa5937167ccb0,Sun Apr 15 10:48:17 +0000 2012,480,1.29087,103.845606,Steakhouse
67874,4e0a8274a8090eb6d631636f,Sun Apr 15 10:50:06 +0000 2012,480,1.289672,103.863574,Coffee Shop
98971,4d6262b6338bb60c988d3ebd,Sun Apr 15 10:52:27 +0000 2012,480,1.294666,103.858922,Chinese Restaurant
99807,4b3c86eff964a520e48425e3,Sun Apr 15 10:54:15 +0000 2012,480,1.317384,103.844188,Chinese Restaurant
106453,4d96a7adc19fb60c43118465,Sun Apr 15 10:54:21 +0000 2012,480,1.30641,103.831875,Parking
72289,4b74edbff964a5206bf82de3,Sun Apr 15 10:58:33 +0000 2012,480,1.265213,103.821874,Candy Store
34492,4b75430cf964a52053032ee3,Sun Apr 15 10:59:54 +0000 2012,480,1.290572,103.857187,Japanese Restaurant
24999,4d05d6d78620224b103cb040,Sun Apr 15 11:04:59 +0000 2012,480,1.350335,103.873844,Electronics Store
37715,4cfa6a23ee9cb60cc2148aad,Sun Apr 15 11:06:29 +0000 2012,480,1.28711,103.853512,Bar
12763,4d043dbb9d33a143fbe5b978,Sun Apr 15 11:08:31 +0000 2012,480,1.333583,103.846656,Church
22080,4b6c59bff964a520c8322ce3,Sun Apr 15 11:09:20 +0000 2012,480,1.332223,103.906625,Coffee Shop
186055,4d134a522e583704a7d4ead1,Sun Apr 15 11:10:17 +0000 2012,480,1.381038,103.963367,Resort
55371,4b851c01f964a520604c31e3,Sun Apr 15 11:12:41 +0000 2012,480,1.306158,103.826729,Chinese Restaurant
21942,4c2f2cf2452620a124051d0f,Sun Apr 15 11:13:25 +0000 2012,480,1.304954,103.831954,Boutique
89442,4db26e845da3944066b80313,Sun Apr 15 11:13:34 +0000 2012,480,1.302488,103.840465,Japanese Restaurant
255497,4ec397aff5b9f024dfccf381,Sun Apr 15 11:15:05 +0000 2012,480,1.29991,103.844816,Japanese Restaurant
248,4d672ea96d6a236a8c6b2e2a,Sun Apr 15 11:15:57 +0000 2012,480,1.331934,103.925204,Chinese Restaurant
215286,4c406456af052d7f11ae7b79,Sun Apr 15 11:18:35 +0000 2012,480,1.299074,103.847801,Gaming Cafe
145185,4d969196c19fb60c62018265,Sun Apr 15 11:22:33 +0000 2012,480,1.285119,103.845988,American Restaurant
256587,4b1bf2cbf964a5207dff23e3,Sun Apr 15 11:23:57 +0000 2012,480,1.266805,103.807677,Coworking Space
119916,4b2740a3f964a520788524e3,Sun Apr 15 11:24:38 +0000 2012,480,1.305379,103.853399,Tapas Restaurant
16135,4d172bdb25cda143eafb74d6,Sun Apr 15 11:30:47 +0000 2012,480,1.350772,103.872407,Seafood Restaurant
256587,4ba8a148f964a52060e339e3,Sun Apr 15 11:32:48 +0000 2012,480,1.266987,103.807986,Japanese Restaurant
59931,4ed76a0661afca7b255fd54f,Sun Apr 15 11:33:31 +0000 2012,480,1.334396,103.96255,Asian Restaurant
241828,4ef7a7349911b01ddbbaa860,Sun Apr 15 11:43:28 +0000 2012,480,1.301908,103.897104,Bus Line
118349,4cad6456628cb1f7e2532b15,Sun Apr 15 11:46:33 +0000 2012,480,1.343887,103.965084,Pool
8127,4b486349f964a5209a4c26e3,Sun Apr 15 11:50:33 +0000 2012,480,1.276025,103.791436,Food Court
32094,4dedde0b2271e7b44628191f,Sun Apr 15 11:51:53 +0000 2012,480,1.27769,103.817406,Thai Restaurant
241828,4ba71c9df964a520528139e3,Sun Apr 15 11:52:29 +0000 2012,480,1.310689,103.946585,Garden
241828,4d16fe8f6c8b5481b47ae7cc,Sun Apr 15 11:52:46 +0000 2012,480,1.311089,103.949726,Parking
241828,4c16b8f0a81db7133bb785e7,Sun Apr 15 11:53:39 +0000 2012,480,1.312607,103.953688,Campground
241828,4d5914bf1d6cf04d203633fe,Sun Apr 15 11:54:15 +0000 2012,480,1.314553,103.959332,Hiking Trail
256594,4d2a4c1055a8b60cb743dec0,Sun Apr 15 11:54:28 +0000 2012,480,1.321186,103.86935,Coffee Shop
241828,4bd1002e77b29c74bd048c82,Sun Apr 15 11:54:28 +0000 2012,480,1.315338,103.961996,Harbor / Marina
101029,4bcfb4fa77b29c74d0b58982,Sun Apr 15 11:54:56 +0000 2012,480,1.296868,103.782034,Medical School
64150,4d785c36c1d56ea88690cf2b,Sun Apr 15 11:58:41 +0000 2012,480,1.286898,103.845236,Caf
156033,4ca1d60619e4236a24fa6c89,Sun Apr 15 11:58:58 +0000 2012,480,1.384998,103.904088,Park
40405,4eccde290e61150350e7b5ad,Sun Apr 15 11:59:39 +0000 2012,480,1.285119,103.843831,Chinese Restaurant
64150,4b1a4b90f964a520b6e823e3,Sun Apr 15 12:00:06 +0000 2012,480,1.286444,103.847358,Chinese Restaurant
99727,4b593129f964a520c98028e3,Sun Apr 15 12:01:42 +0000 2012,480,1.35262,103.945373,Dumpling Restaurant
46509,4b62365cf964a520843c2ae3,Sun Apr 15 12:02:33 +0000 2012,480,1.265099,103.820027,Coffee Shop
240909,4c90b72d1adc3704778c29d1,Sun Apr 15 12:05:36 +0000 2012,480,1.331952,103.88563,Seafood Restaurant
70277,4dbc0c28fa8cee727341393c,Sun Apr 15 12:06:16 +0000 2012,480,1.358409,103.884508,Coffee Shop
4215,4d4662571ed56dcb9f1bc554,Sun Apr 15 12:10:56 +0000 2012,480,1.339024,103.858218,Cupcake Shop
53918,4b925621f964a520e2f233e3,Sun Apr 15 12:12:01 +0000 2012,480,1.307364,103.833726,Ramen /  Noodle House
44035,4bfd094f4cf820a13aceebf4,Sun Apr 15 12:12:20 +0000 2012,480,1.284053,103.83222,Restaurant
142380,4c7a0001df08a1cde4c2dc5d,Sun Apr 15 12:15:32 +0000 2012,480,1.292844,103.857064,Chinese Restaurant
89442,4b471d37f964a520852b26e3,Sun Apr 15 12:16:25 +0000 2012,480,1.301913,103.840632,Ramen /  Noodle House
2768,4ac8148ff964a5208bbb20e3,Sun Apr 15 12:16:54 +0000 2012,480,1.282644,103.845286,Temple
263258,4be131e9d816c9289e7cefd9,Sun Apr 15 12:24:53 +0000 2012,480,1.288065,103.815466,Asian Restaurant
264394,4c160cf377cea5934602d360,Sun Apr 15 12:28:57 +0000 2012,480,1.302283,103.836851,Ramen /  Noodle House
27976,4c502b5e2a73c92856fd0ad2,Sun Apr 15 12:30:10 +0000 2012,480,1.297557,103.857587,Restaurant
146995,4b923e8af964a5202bee33e3,Sun Apr 15 12:31:47 +0000 2012,480,1.263547,103.822274,American Restaurant
169957,4d1933bccc216ea851c87bd3,Sun Apr 15 12:31:54 +0000 2012,480,1.282589,103.851301,Coworking Space
228249,4d04a8ac37036dcb624812fb,Sun Apr 15 12:32:26 +0000 2012,480,1.307592,103.78443,American Restaurant
23686,4b471757f964a520442b26e3,Sun Apr 15 12:35:44 +0000 2012,480,1.304772,103.831485,Boutique
47626,4e2b9ccea809f1b164128156,Sun Apr 15 12:35:45 +0000 2012,480,1.292981,103.853563,Chinese Restaurant
85101,4b08e516f964a520311323e3,Sun Apr 15 12:37:24 +0000 2012,480,1.282262,103.84427,Vietnamese Restaurant
174198,4c20c0d43573c9b63ccf3515,Sun Apr 15 12:38:44 +0000 2012,480,1.320249,103.944558,Coffee Shop
63734,4b7ce42ff964a5207fa82fe3,Sun Apr 15 12:39:14 +0000 2012,480,1.30475,103.830661,New American Restaurant
165989,4cdf6e1370bba1cd8ffb66c4,Sun Apr 15 12:40:02 +0000 2012,480,1.299768,103.844748,Sushi Restaurant
19626,4b7d3ecdf964a52072b42fe3,Sun Apr 15 12:40:47 +0000 2012,480,1.291794,103.858269,Ice Cream Shop
21942,4f758b7be4b0f41a379bbf39,Sun Apr 15 12:41:08 +0000 2012,480,1.311683,103.836421,Gym
