user_id,place_id,datetime,timezone,lat,lon,POI category
8127,4c3ebabc0e0d0f47dcfb157f,Mon Mar 04 13:04:10 +0000 2013,480,1.298204,103.887904,nightclub
99087,4c9c7f9f9c48236a71404eee,Mon Aug 05 20:30:54 +0000 2013,480,1.286262,103.87456,nightclub
213636,4bbab5007421a593f124c440,Tue Nov 06 05:20:46 +0000 2012,480,1.299313,103.810096,bar
125953,4d02411a58245481330a4aac,Sun Jun 10 09:40:39 +0000 2012,480,1.286418,103.843374,multiplex
4047,4d3d8a591a53ba7a38023317,Fri Oct 26 13:01:08 +0000 2012,480,1.288475,103.934327,chinese restaurant
94114,5113c897e4b0fbce9471fe82,Mon Dec 31 05:59:54 +0000 2012,480,1.285597,103.818389,breakfast spot
121213,4da9c5c41e72c1ab9be3d561,Mon May 28 04:00:25 +0000 2012,480,1.307158,103.849108,multiplex
80219,4ca9b06c97c8a1cdffcb90a5,Sun Aug 19 18:09:28 +0000 2012,480,1.316764,103.856886,nightclub
1470,4b16fdb2f964a52094c023e3,Sat Dec 22 13:20:18 +0000 2012,480,1.314967,103.841241,tea room
140900,4bd6c7906f6495218c4971ec,Wed Jul 04 11:04:25 +0000 2012,480,1.351269,103.924308,burger joint
111894,4b3c86eff964a520e48425e3,Thu Apr 12 05:27:29 +0000 2012,480,1.371986,103.920728,japanese restaurant
106250,4b18f680f964a520c2d623e3,Mon Nov 12 11:27:38 +0000 2012,480,1.335962,103.909246,nightclub
232957,4d85f4d25ad3a0935e19effd,Tue Apr 02 04:32:24 +0000 2013,480,1.295067,103.855467,middle eastern restaurant
17593,4ca95cb3d971b1f7dd121ee1,Sat May 12 06:07:33 +0000 2012,480,1.344388,103.893672,furniture / home store
157374,4ca82f4444a8224b246e1540,Sat May 25 09:26:20 +0000 2013,480,1.328999,103.832511,coffee shop
34315,4e8aee665c5cfad11a8c8b9f,Sun Apr 08 12:25:11 +0000 2012,480,1.308889,103.912366,other nightlife
193935,4efc0ffe49017b4da5592b12,Sun Apr 22 08:11:35 +0000 2012,480,1.326199,103.942105,thai restaurant
73,4b753a81f964a520dd012ee3,Fri Jul 06 15:40:11 +0000 2012,480,1.319567,103.859764,chinese restaurant
4041,4bb610c81344b71318e99c04,Wed Sep 05 18:13:30 +0000 2012,480,1.30571,103.84857,coffee shop
210119,4b642f91f964a52019a32ae3,Tue Jul 23 22:52:40 +0000 2013,480,1.33576,103.876859,bar
18045,4b67b69ef964a520ba5b2be3,Tue May 29 07:18:50 +0000 2012,480,1.393787,103.98689,food court
4978,4c0b9bbb340720a1ed528893,Mon Dec 31 05:59:54 +0000 2012,480,1.30274,103.878786,coffee shop
255602,4bd557da4e32d13a11b3c080,Fri Jun 08 14:53:36 +0000 2012,480,1.335564,103.969201,multiplex
34530,4e4babf9aeb72792c33c34c0,Wed Apr 17 04:51:02 +0000 2013,480,1.306256,103.881402,park
171577,4dc780347d8b14fb465c6d35,Sat Sep 15 10:12:52 +0000 2012,480,1.310003,103.857423,fried chicken joint
19914,4b4feb11f964a520801927e3,Fri Jan 25 10:49:52 +0000 2013,480,1.319043,103.849321,coffee shop
163330,4cf4acb06195721ebb7553c1,Wed Feb 13 10:49:29 +0000 2013,480,1.32313,103.882887,karaoke bar
984,4b9c49fbf964a5204f5c36e3,Wed May 02 06:51:54 +0000 2012,480,1.289509,103.87616,video store
141066,4cdde2db3644a093ffad489f,Wed Sep 04 07:06:09 +0000 2013,480,1.283604,103.870455,multiplex
27836,4edb4248e300851bfa913a0a,Tue Nov 06 05:20:46 +0000 2012,480,1.280414,103.843509,chinese restaurant
71167,4b058812f964a520b8af22e3,Sat Sep 07 13:17:29 +0000 2013,480,1.328519,103.977691,fast food restaurant
133548,4b9862d6f964a5206a3f35e3,Wed Apr 17 04:51:02 +0000 2013,480,1.299129,103.87871,electronics store
78498,4b4efde5f964a5203bf826e3,Sun May 13 04:43:47 +0000 2012,480,1.361803,103.954311,miscellaneous shop
98033,4b763840f964a520cf432ee3,Thu Aug 09 09:16:29 +0000 2012,480,1.282713,103.806099,coffee shop
119916,4b6d0152f964a52097622ce3,Tue Feb 05 10:18:21 +0000 2013,480,1.332314,103.857356,multiplex
107292,4ef8603cf790731252b0a4e2,Sun Apr 21 11:14:09 +0000 2013,480,1.335048,103.888328,sushi restaurant
73636,4e86bc57be7b7b8f1ec8a884,Sun Jun 10 08:02:14 +0000 2012,480,1.286683,103.81891,food truck
108393,50c1c00fe4b0647771d0f549,Tue May 22 10:41:32 +0000 2012,480,1.310158,103.911311,steakhouse
36087,4baedbb6f964a52098dd3be3,Tue Jan 08 05:39:48 +0000 2013,480,1.288896,103.886007,chinese restaurant
75687,4bb947d17421a593b5b0c240,Sat May 12 13:22:35 +0000 2012,480,1.303382,103.858791,food court
170694,4bcebcedef109521c48c8486,Wed Oct 31 13:14:42 +0000 2012,480,1.341616,103.899225,electronics store
109216,4b4feb11f964a520801927e3,Mon Nov 26 11:01:10 +0000 2012,480,1.357173,103.838433,chinese restaurant
984,4c9c7f9f9c48236a71404eee,Mon Dec 10 09:14:37 +0000 2012,480,1.304531,103.907416,fried chicken joint
73,4c6f2b6a34443704d462205f,Thu May 03 17:40:38 +0000 2012,480,1.292469,103.814144,multiplex
52761,4c79b8c497028cfa8c3fdcfe,Mon Oct 29 11:09:13 +0000 2012,480,1.315827,103.863047,salon / barbershop
121116,4db408de6e8179a913752b52,Sat Jan 12 08:37:37 +0000 2013,480,1.322844,103.874247,food & drink shop
52761,4d0f397a38bb6ea89868bdaa,Tue Dec 11 02:37:54 +0000 2012,480,1.355784,103.878458,chinese restaurant
51792,4d314b3b5017a093e50e3e9b,Thu May 03 17:40:38 +0000 2012,480,1.271894,103.836989,fast food restaurant
55191,4d48383a753aa093d776cde0,Sat Apr 20 08:49:26 +0000 2013,480,1.261327,103.78944,gift shop
10032,4bb3790b42959c74d6f6212c,Mon May 07 05:35:04 +0000 2012,480,1.299898,103.835126,food court
196565,4e70572aa8098087a00ec69e,Sat Jan 12 08:37:37 +0000 2013,480,1.295459,103.857295,multiplex
52170,4b0cda2cf964a520314223e3,Sat Jul 20 11:10:19 +0000 2013,480,1.313492,103.846375,water park
848,4b6d50e7f964a520b3702ce3,Thu Jun 21 15:10:30 +0000 2012,480,1.32284,103.866041,nightclub
91183,4b5ac904f964a52088d428e3,Mon Nov 26 11:01:10 +0000 2012,480,1.393631,103.903318,seafood restaurant
171108,4b4969b1f964a520606f26e3,Tue May 22 10:41:32 +0000 2012,480,1.31696,103.945878,gym
34530,4e9a657df790b2a9194badf7,Wed Apr 03 11:20:15 +0000 2013,480,1.288335,103.885607,food court
53042,4ff02e96e4b0581584680744,Sat Jan 12 08:37:37 +0000 2013,480,1.275756,103.887918,multiplex
248,4bdbf92563c5c9b6cb1b2a68,Sat Jun 09 04:06:06 +0000 2012,480,1.317599,103.918211,light rail
71133,4b9dcc3cf964a52033be36e3,Sat May 19 09:50:35 +0000 2012,480,1.292203,103.814742,food court
196854,4f11bdeae4b0725fec4b2bf9,Thu May 09 10:40:42 +0000 2013,480,1.298855,103.819483,salon / barbershop
84995,4f0bac0ce4b02a8da5aa775b,Sat May 19 11:42:47 +0000 2012,480,1.345127,103.924995,lounge
36129,4e8ad37acc215b03682d6e88,Sat Jul 13 11:56:45 +0000 2013,480,1.313545,103.858648,furniture / home store
19031,4b4969b1f964a520606f26e3,Mon May 07 05:35:04 +0000 2012,480,1.320497,103.903359,gas station / garage
134508,4c2365a899282d7fbe8f68b0,Sat Jul 20 11:10:19 +0000 2013,480,1.301928,103.87528,food truck
89865,4cd3ec1da61c4688d0ecb528,Sat Sep 07 13:17:29 +0000 2013,480,1.278882,103.810123,coffee shop
377,4be3b0f0cbdbef3b609f60d8,Mon May 06 10:12:35 +0000 2013,480,1.319548,103.874696,yoga studio
