user_id,num_nodes,num_edges,num_self_loops,cat_Arts & Entertainment,cat_College & University,cat_Food,cat_Great Outdoors,cat_Nightlife Spot,cat_Professional & Other Places,cat_Residence,cat_Shop & Service,cat_Travel & Transport,degree_Arts & Entertainment,degree_College & University,degree_Food,degree_Great Outdoors,degree_Nightlife Spot,degree_Professional & Other Places,degree_Residence,degree_Shop & Service,degree_Travel & Transport,total_distance,mean_distance,max_distance,min_distance,mean_time_between_checkins,PCA_KMeans,PCA_Agglomerative,PCA_DBSCAN,PCA_GMM
13269,8,41,6,0,0,0,0,0,0,0,0,0,5,6,5,5,0,6,0,7,6,873.9799490970386,4.459081372944078,19.336784177661706,0.0,56.63869897959184,3,3,-1,0
116439,9,40,5,0,0,0,0,0,0,0,0,0,5,7,5,2,3,3,0,9,5,365.2483615886004,3.765447026686604,10.598595236278934,0.0,111.1746534936999,3,3,-1,3
111935,7,27,4,0,0,0,0,0,0,0,0,0,5,0,3,2,4,2,0,5,6,221.16163620689017,2.303767043821772,10.202011815433332,0.0,47.28456018518519,4,1,-1,4
41716,8,32,5,0,0,0,0,0,0,0,0,0,4,0,7,5,1,3,0,6,3,958.7806039944236,5.9923787749651485,19.44268197858145,0.0,78.50357465277777,5,6,0,4
109603,6,12,1,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,1,1,237.2557338087152,3.954262230145253,17.20488113727029,0.0,46.689050925925926,6,1,-1,6
20504,9,58,7,0,0,0,0,0,0,0,0,0,5,5,9,8,6,9,0,8,6,873.2254966684662,3.623342309827664,17.99915885136774,0.0,52.48230290456431,0,4,-1,0
174836,7,20,2,0,0,0,0,0,0,0,0,0,2,0,6,2,0,2,1,6,1,103.7996942136768,3.348377232699252,10.056255456542871,0.0167117610669465,263.10428315412184,2,1,-1,2
128968,9,38,5,0,0,0,0,0,0,0,0,0,3,2,6,2,0,7,6,8,3,392.7116005816901,4.222705382598817,15.106151070673585,0.0,76.9870788530466,0,0,-1,0
264394,7,14,2,0,0,0,0,0,0,0,0,0,1,0,7,1,1,0,0,2,0,205.1853938721692,4.023243017101357,16.230045309423716,0.0263887550550852,201.90566448801744,2,2,9,6
206976,6,17,4,0,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,5,3,218.1154132529643,4.957168483021917,17.59093366593782,0.0,283.09574494949493,2,2,-1,6
239984,8,30,4,0,0,0,0,0,0,0,0,0,1,5,4,5,0,3,0,6,5,252.37253614793883,4.137254690949819,18.013388621487913,0.0,98.3511384335155,3,3,-1,3
48415,6,23,4,0,0,0,0,0,0,0,0,0,1,0,6,0,0,4,0,5,5,284.1448226896349,4.7357470448272485,21.6400162704002,0.0077423567847103,197.5926064814815,2,2,0,6
238919,8,25,4,0,0,0,0,0,0,0,0,0,3,2,6,2,0,4,0,3,4,72.48984440552994,1.4793845797046925,10.880481302030054,0.0,114.16308956916102,4,0,0,3
183306,6,21,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,5,2,4,134.83300231652785,1.847027428993533,10.391359269900216,0.0,42.04251902587519,4,0,-1,0
146995,8,35,5,0,0,0,0,0,0,0,0,0,3,1,6,8,5,3,0,5,4,538.1061462902304,5.49087904377786,15.101120977526366,0.0,85.72571145124716,5,6,-1,3
170401,8,29,5,0,0,0,0,0,0,0,0,0,1,5,7,0,0,5,1,4,5,172.70609095931852,3.321270979986894,17.939932908751423,0.0,153.1872542735043,3,3,-1,3
95044,8,34,6,0,0,0,0,0,0,0,0,0,3,0,7,4,4,2,0,7,5,699.1303437290779,6.026985721802397,21.529280733406488,0.0,107.00813457854407,5,6,0,4
53476,6,19,2,0,0,0,0,0,0,0,0,0,2,0,3,2,0,5,0,5,2,246.15833499820883,2.2583333486074206,20.43502996405619,0.0,113.56210754332317,6,1,0,4
5307,10,32,5,0,0,0,0,0,0,0,0,0,1,2,6,2,2,5,1,7,4,285.0690047678341,3.563362559597927,14.29896602221698,0.0,26.493350694444445,3,6,-1,3
200811,9,38,6,0,0,0,0,0,0,0,0,0,5,1,5,6,3,4,1,7,6,74.66729223541483,1.0228396196632168,9.71257504711447,0.0,2.951354642313546,3,6,-1,0
81557,7,16,2,0,0,0,0,0,0,0,0,0,0,2,5,0,2,1,0,3,2,141.4176811549491,4.040505175855689,21.907153447429085,0.0506495721864769,144.24319841269838,2,2,-1,6
24468,8,50,6,0,0,0,0,0,0,0,0,0,6,8,8,5,0,6,0,6,8,577.6853142174746,2.8598282882053203,17.77575745506013,0.0,30.528678492849288,3,3,-1,0
12443,8,37,6,0,0,0,0,0,0,0,0,0,4,0,6,5,3,4,1,8,6,997.679933155449,3.1773246278835923,22.07767788203332,0.0,40.5430449398443,5,6,-1,4
63554,8,32,3,0,0,0,0,0,0,0,0,0,2,0,7,4,3,1,0,5,4,825.6116469639906,4.914355041452327,18.605623550308547,0.0,75.33274470899471,1,2,0,4
245909,7,25,4,0,0,0,0,0,0,0,0,0,2,3,4,1,0,6,0,6,3,86.92589887289719,1.7739979361815754,10.230551997718642,0.0,168.09076530612245,4,0,0,3
67265,10,29,3,0,0,0,0,0,0,0,0,0,4,2,9,1,2,1,1,5,2,1009.241724051651,5.767095566009436,17.00963790095587,0.0,72.00686031746032,1,2,-1,0
245985,6,14,3,0,0,0,0,0,0,0,0,0,2,2,4,1,0,1,0,4,0,140.08895777864478,3.25788273903825,17.62456741151421,0.0,125.98988372093024,6,1,0,6
117764,7,25,4,0,0,0,0,0,0,0,0,0,2,4,4,3,0,3,0,2,7,138.50072866650737,1.689033276420822,16.54317053427008,0.0,121.28297764227644,4,0,-1,3
223095,5,17,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,5,4,228.21083088680288,3.169594873427817,16.05096912216065,0.0,51.70177083333333,6,1,0,4
257942,5,13,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,3,193.99340882874083,4.731546556798557,14.43500034058352,0.0,171.58934959349594,6,1,0,4
154420,8,35,5,0,0,0,0,0,0,0,0,0,3,0,8,2,6,4,0,5,5,384.7612645186139,3.8864774193799376,10.697029899776329,0.0,126.08911616161616,5,6,-1,4
184880,9,31,4,0,0,0,0,0,0,0,0,0,2,4,6,3,0,1,2,8,4,216.98690478598505,3.099812925514072,13.584226969608368,0.0,130.8185634920635,3,3,-1,0
50042,9,37,5,0,0,0,0,0,0,0,0,0,3,5,8,2,2,5,0,4,7,449.78616369674194,2.3426362692538643,13.059217805444462,0.0,51.76967013888889,3,3,-1,3
117085,6,24,4,0,0,0,0,0,0,0,0,0,5,0,6,2,2,3,0,6,0,449.5225311888847,4.99469479098761,18.760748377968238,0.0,135.0144938271605,1,2,0,4
90754,8,34,6,0,0,0,0,0,0,0,0,0,4,1,8,2,0,7,0,6,3,619.3029533903565,4.271054850967975,21.267215747773285,0.0,47.97983716475096,5,6,0,3
115048,7,25,5,0,0,0,0,0,0,0,0,0,1,3,5,2,0,5,0,4,5,202.73465805557893,2.472373878726573,18.06613352329837,0.0,115.01518631436316,4,0,0,3
144278,9,38,6,0,0,0,0,0,0,0,0,0,4,3,8,6,2,2,0,6,2,289.5485225037942,2.9247325505433768,9.302933316125973,0.0,110.13857744107747,3,4,-1,3
245950,5,12,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,1,137.02609438943998,2.4468945426685718,16.564524452380795,0.0,176.20549107142855,6,1,0,4
2317,10,42,5,0,0,0,0,0,0,0,0,0,5,1,8,4,2,5,2,6,7,1039.8005921307954,2.9290157524811136,20.48115033403437,0.0,35.63730672926447,0,4,-1,0
37027,6,20,4,0,0,0,0,0,0,0,0,0,4,1,4,0,0,2,0,5,4,350.5911529527561,3.3074637071014727,17.78091276126016,0.0,116.95112683438155,4,0,0,3
35446,7,27,4,0,0,0,0,0,0,0,0,0,0,1,4,3,0,6,0,6,5,409.2619025721945,2.640399371433513,17.988321765063294,0.0,42.68178494623656,4,0,0,3
52170,8,38,6,0,0,0,0,0,0,0,0,0,6,0,6,5,1,5,0,8,6,534.0887605191314,2.438761463557677,15.120789982489718,0.0,29.361449771689504,5,6,0,4
19261,6,21,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,4,0,5,6,493.214227342978,3.1616296624549856,15.66653975516811,0.0,81.34041488603988,4,0,0,4
234595,9,30,4,0,0,0,0,0,0,0,0,0,1,2,7,4,1,1,0,5,6,372.8097151143661,5.735534078682555,21.255139650171028,0.0106909520330193,172.37426495726496,1,2,0,6
102422,8,29,5,0,0,0,0,0,0,0,0,0,3,0,5,1,3,5,0,7,4,482.0820044893071,4.726294161659872,20.77180693800041,0.0,69.15961328976034,5,6,0,4
67708,8,33,5,0,0,0,0,0,0,0,0,0,5,0,8,1,3,2,0,6,6,506.3943721654426,4.083825581979376,18.174272731832136,0.0,50.98163754480287,5,6,0,4
88976,9,32,3,0,0,0,0,0,0,0,0,0,3,5,4,4,1,2,0,7,5,252.5743258472971,3.238132382657656,14.316115712782132,0.0,88.1652279202279,3,3,-1,3
191115,9,31,4,0,0,0,0,0,0,0,0,0,3,1,8,2,1,6,0,4,4,438.2719334767076,6.00372511611928,21.50368888662684,0.0,166.15712328767123,1,6,0,3
98734,10,31,5,0,0,0,0,0,0,0,0,0,4,1,6,0,1,6,1,5,6,395.2795930552946,5.812935191989628,22.711011416581474,0.0,126.76118464052288,5,6,-1,3
203085,7,23,3,0,0,0,0,0,0,0,0,0,4,0,5,2,2,0,0,5,4,346.00083325781844,6.65386217803497,21.490249993199185,0.0,150.53808226495727,2,2,0,4
74568,9,39,4,0,0,0,0,0,0,0,0,0,3,2,9,2,2,7,0,8,3,493.8199801890696,3.5272855727790686,21.186041580191414,0.0,82.36890277777779,5,6,-1,3
127189,5,17,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,4,4,196.76632311262065,4.799178612502942,18.3857001808389,0.0334397835858167,204.997337398374,2,0,0,6
101296,7,29,4,0,0,0,0,0,0,0,0,0,2,0,6,6,5,3,0,6,1,695.6581659879098,5.749241041222395,17.3785284746371,0.0,91.276290174472,1,6,-1,4
97082,8,25,5,0,0,0,0,0,0,0,0,0,3,1,6,2,1,2,0,6,4,241.07272113190496,3.2143029484254,23.94305400283396,0.0,154.26120740740745,1,2,0,6
121218,7,32,6,0,0,0,0,0,0,0,0,0,6,0,7,3,0,4,0,5,4,706.6323907250297,5.988410090890081,21.589252150370427,0.0,93.78714453860644,5,6,0,4
150355,9,36,4,0,0,0,0,0,0,0,0,0,3,1,4,4,3,5,0,9,6,256.0289014378933,2.813504411405421,15.21623292098245,0.0,20.7129304029304,5,6,-1,3
112416,7,17,3,0,0,0,0,0,0,0,0,0,1,1,4,1,0,2,0,5,3,243.5587434739785,4.5954479900750655,12.95556279876942,0.0408077046850437,222.22480083857445,2,1,0,6
27038,8,22,4,0,0,0,0,0,0,0,0,0,2,0,6,1,1,1,0,4,5,80.49148604653858,1.7125848095008211,17.762405750456402,0.0,115.85080378250592,4,1,0,4
151732,7,16,4,0,0,0,0,0,0,0,0,0,2,1,2,3,0,2,0,5,0,198.6531352296089,4.845198420234364,15.859127667005865,0.0,177.93680216802167,2,1,-1,3
94114,7,24,4,0,0,0,0,0,0,0,0,0,3,0,7,2,0,3,0,3,5,453.4508467391966,3.4880834364553595,21.29303541839444,0.0,92.28458333333334,4,0,0,4
143461,6,18,4,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,0,4,4,102.10706267951797,2.4904161629150723,17.183980930020883,0.0,296.8966598915989,2,1,0,6
88010,9,21,2,0,0,0,0,0,0,0,0,0,2,1,6,1,0,2,1,5,2,303.6922171877594,7.592305429693988,25.296421402551776,0.0,210.7021319444445,2,2,-1,3
16581,8,31,4,0,0,0,0,0,0,0,0,0,4,5,6,2,0,2,0,8,3,389.1354212324273,1.4359240635882928,18.80040057059602,0.0,30.11567855678557,3,3,-1,3
199131,4,11,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,1,95.49489649596512,1.193686206199564,13.982146679750253,0.0,154.78266319444447,6,1,-1,6
206766,8,27,4,0,0,0,0,0,0,0,0,0,3,0,5,3,1,5,0,6,3,142.83021575112667,2.3037131572762366,13.324944629530052,0.0,134.74110215053764,4,0,0,4
150406,6,24,5,0,0,0,0,0,0,0,0,0,3,0,5,2,0,5,0,5,4,237.11713634514132,5.38902582602594,12.967024299635025,0.0,125.27595328282828,4,0,0,4
202237,7,24,3,0,0,0,0,0,0,0,0,0,2,0,6,1,0,4,0,6,4,154.645940274728,3.43657645054951,16.321501971077296,0.0,205.8972839506173,4,0,0,4
232957,6,18,3,0,0,0,0,0,0,0,0,0,3,3,5,1,0,0,0,5,1,365.91773164418817,5.153770868228002,15.897504280352951,0.0,105.15760172143976,2,3,0,3
7973,8,40,5,0,0,0,0,0,0,0,0,0,1,8,6,4,0,4,0,7,7,1264.4509819502512,4.564804988990078,25.08209458645048,0.0,24.018220016044925,3,3,-1,0
142756,9,37,5,0,0,0,0,0,0,0,0,0,5,2,7,2,1,7,0,6,6,537.3321458831376,5.656127851401448,17.658516147616616,0.0,101.80401461988306,5,6,-1,3
259218,7,27,3,0,0,0,0,0,0,0,0,0,3,7,3,2,0,3,0,6,3,382.8057219295768,6.600098653958222,21.615107946855662,0.0,51.147289272030655,3,3,-1,3
126363,8,33,5,0,0,0,0,0,0,0,0,0,4,6,5,1,0,4,0,6,4,396.328021998717,5.147117168814508,21.16387476598084,0.0,58.71901515151514,3,3,-1,3
174313,6,16,4,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,0,4,5,76.52498694859949,1.471634364396144,9.00605175580677,0.0,31.364545940170935,6,1,0,4
251727,8,21,2,0,0,0,0,0,0,0,0,0,2,1,3,1,0,6,0,6,1,252.86434825947651,6.6543249541967535,15.027348897006489,0.0,69.06937865497076,2,1,-1,0
231218,7,18,2,0,0,0,0,0,0,0,0,0,5,0,6,1,0,1,0,1,2,327.42271733903,5.037272574446615,21.49702692663707,0.0342070899206929,149.02968803418804,2,2,-1,6
12304,9,50,5,0,0,0,0,0,0,0,0,0,5,1,9,4,6,5,0,8,7,1636.507847101407,5.245217458658356,20.19091220745369,0.0,40.81625890313391,0,4,-1,0
70870,10,45,5,0,0,0,0,0,0,0,0,0,2,7,10,3,7,5,1,5,3,394.8113894124426,3.0138274000949816,17.14858627506093,0.0,77.60225614927904,3,4,-1,3
41001,6,17,4,0,0,0,0,0,0,0,0,0,0,5,3,1,0,2,0,3,3,104.75848139415528,1.8378680946343025,10.38921824674676,0.0,51.85922514619882,6,1,0,3
145438,7,22,2,0,0,0,0,0,0,0,0,0,2,0,6,3,5,3,0,2,1,293.20333988943327,4.311813821903431,20.20667409846446,0.0,166.0889869281046,1,2,-1,4
161755,6,20,3,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,4,4,140.3035661333548,2.64723709685575,25.268497480270817,0.0096174774905883,173.54151991614256,2,1,-1,6
264888,6,16,3,0,0,0,0,0,0,0,0,0,3,0,6,2,1,0,0,2,0,133.44316117921863,3.5116621362952274,13.09865285837678,0.1799957471718807,190.98195906432747,6,2,-1,6
98776,8,41,5,0,0,0,0,0,0,0,0,0,4,3,8,0,4,7,0,6,5,545.3174896663661,4.327916584653699,17.759962691048,0.0,95.61178350970016,3,6,-1,3
92897,5,12,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,2,262.6617024779438,4.955881178829128,19.820422414779777,0.0081166994300672,174.30028825995808,2,1,0,2
49530,9,41,6,0,0,0,0,0,0,0,0,0,6,1,5,5,6,4,0,8,5,982.172600793744,5.252259897292745,21.75839330473977,0.0,66.18861705288175,5,6,-1,0
196302,7,21,4,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,5,3,374.4704654989187,6.138860090146208,21.875861167412744,0.0,188.46635701275045,2,2,0,3
168629,7,21,4,0,0,0,0,0,0,0,0,0,3,4,7,1,0,0,0,3,2,449.0658121306348,7.242996969848948,21.733375696933123,0.0,175.87224014336917,2,2,-1,3
63847,8,24,4,0,0,0,0,0,0,0,0,0,1,0,4,3,7,1,1,4,3,376.05779019229726,2.7651308102374808,17.414407913646095,0.0,81.1923202614379,1,2,-1,4
82433,8,33,4,0,0,0,0,0,0,0,0,0,1,2,7,3,0,7,0,6,4,552.4396652907167,3.890420178103637,17.758764662540525,0.0,69.0067840375587,3,6,0,3
84519,6,18,3,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,5,5,69.03184925923095,1.6436154585531175,16.369447859799468,0.0,5.2340873015873015,6,1,0,4
64094,7,24,4,0,0,0,0,0,0,0,0,0,1,5,2,1,0,4,0,5,6,970.9868578065488,5.745484365719221,30.664568296355696,0.0,32.971403681788296,4,6,-1,0
141300,7,20,3,0,0,0,0,0,0,0,0,0,2,0,4,2,0,4,1,6,1,385.1076197649081,6.756274030963302,17.28259909117639,0.0,79.73837231968811,2,1,0,4
119623,4,13,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,2,181.05518553968304,3.2331283132086246,16.08264062605869,0.0,169.49616071428574,6,1,0,4
172431,8,20,1,0,0,0,0,0,0,0,0,0,1,0,8,1,2,1,0,2,1,273.0704170633642,3.103072921174593,18.90472844585015,0.0,121.9328472222222,1,2,-1,4
263427,8,26,5,0,0,0,0,0,0,0,0,0,3,0,7,1,3,4,0,5,2,265.5295646588699,5.418970707323877,17.885107967024652,0.0,235.051320861678,1,2,0,4
188274,6,19,5,0,0,0,0,0,0,0,0,0,0,3,3,2,6,0,0,4,1,125.6909857508339,1.6538287598793928,18.566909529645475,0.0,144.9589035087719,6,2,-1,3
29651,9,34,5,0,0,0,0,0,0,0,0,0,6,2,7,2,1,3,0,7,5,686.7213075670751,3.3015447479186304,17.947741898248687,0.0,57.70252136752136,5,6,-1,3
59952,8,31,4,0,0,0,0,0,0,0,0,0,4,6,3,4,0,5,1,3,5,202.29664719209268,1.9833004626675768,15.208552857640989,0.0,93.49670206971678,3,0,-1,3
103495,9,33,4,0,0,0,0,0,0,0,0,0,1,0,6,5,2,7,1,5,1,424.1344844501405,3.534454037084505,22.86403195194229,0.0,63.87936805555557,5,6,-1,4
166127,8,28,4,0,0,0,0,0,0,0,0,0,4,6,6,3,0,3,0,4,1,370.1726668352049,5.783947919300077,17.55586978723812,0.0221636693724998,170.26348524305556,1,3,-1,6
100781,7,24,4,0,0,0,0,0,0,0,0,0,3,1,5,0,0,5,0,5,4,227.39308866024837,2.6441056820959115,17.818526975529903,0.0,143.50706072351423,4,0,0,3
139083,6,16,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,0,4,2,136.0846225825871,1.890064202535932,11.180879774709148,0.0,134.68505015432098,6,1,0,4
120589,8,24,4,0,0,0,0,0,0,0,0,0,4,0,5,1,3,1,0,7,2,189.68032214351047,3.387148609705543,18.12891690453545,0.0,132.9238492063492,1,2,0,4
193935,9,33,4,0,0,0,0,0,0,0,0,0,5,1,8,2,4,2,0,5,4,406.9468388131055,5.15122580776083,17.380684186950365,0.0106909387330131,154.92515471167368,1,2,0,6
49386,5,20,5,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,4,5,40.93158665251857,1.1369885181255155,17.434823914061788,0.0084112847234537,2.986527777777778,4,0,0,6
74407,6,20,3,0,0,0,0,0,0,0,0,0,2,0,6,3,0,2,0,5,2,613.2580182198625,4.061311378939489,17.950709181275688,0.0,77.76582781456953,4,2,0,4
115846,7,24,2,0,0,0,0,0,0,0,0,0,2,0,7,3,2,2,0,5,3,414.3578262409485,6.3747357883222815,20.47100628295172,0.0076712520106513,127.78029487179488,1,2,0,6
199731,9,29,5,0,0,0,0,0,0,0,0,0,5,0,5,1,3,7,2,3,1,474.6446403517392,6.592286671551934,19.80426502260392,0.0,123.19475308641977,5,6,-1,4
37170,9,42,5,0,0,0,0,0,0,0,0,0,2,2,9,5,2,4,0,9,7,894.0623524796725,4.78108209882178,23.137697361120107,0.0,60.06513814616756,5,4,-1,0
16460,9,42,6,0,0,0,0,0,0,0,0,0,5,2,7,5,0,7,1,7,6,1225.3396636790108,3.7936212497802178,25.296421402551776,0.0,26.520865153078773,0,3,-1,0
4774,6,20,5,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,3,5,207.13560544057427,2.876883408896864,17.586961404237208,0.0,115.89731481481482,4,0,0,4
152322,7,27,4,0,0,0,0,0,0,0,0,0,3,0,3,5,0,4,0,6,4,442.6444739852898,7.377407899754829,17.84853356912287,0.0,207.6978194444445,2,2,-1,4
23519,8,33,4,0,0,0,0,0,0,0,0,0,4,0,7,1,6,3,0,6,5,605.1512134268845,2.4903342116332694,17.55421187411813,0.0,52.25252629172382,5,6,0,4
148118,6,22,3,0,0,0,0,0,0,0,0,0,3,0,5,2,0,2,0,5,5,334.683192000143,4.781188457144899,20.65807660853712,0.0306487178323804,100.1691904761905,2,1,0,6
173680,7,23,3,0,0,0,0,0,0,0,0,0,0,2,3,2,1,4,0,7,4,440.2202768780953,4.585627884146828,15.736672050551231,0.0,79.58277488425925,4,1,0,3
197228,9,32,5,0,0,0,0,0,0,0,0,0,5,5,8,1,2,3,0,5,2,181.67292722012724,2.4223056962683622,12.42318479473528,0.0,141.37974444444444,3,2,-1,3
4678,10,61,7,0,0,0,0,0,0,0,0,0,6,3,8,9,5,8,2,8,9,1867.33338616551,4.763605576952831,20.82597526613975,0.0,31.074645691609977,0,4,-1,0
238927,7,30,6,0,0,0,0,0,0,0,0,0,3,4,4,3,0,5,0,4,7,204.33998831533452,2.919142690219065,14.874276937585694,0.0,69.88307936507935,3,3,-1,3
16222,5,16,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,4,1,808.6825119675209,6.317832124746262,17.285628161637895,0.0,52.11641927083333,2,1,-1,4
3606,9,33,4,0,0,0,0,0,0,0,0,0,3,2,7,3,1,3,0,8,4,755.9381584724415,5.438404017787346,25.12880539272977,0.001222840871929,88.3809892086331,5,6,0,5
37802,9,32,4,0,0,0,0,0,0,0,0,0,3,0,3,6,2,4,1,5,7,366.11352102343386,4.067928011371487,22.112899291327,0.0,94.17133950617284,5,0,-1,4
221,8,42,6,0,0,0,0,0,0,0,0,0,4,4,7,6,0,5,0,7,8,1923.5877613224968,1.4112896267956672,20.53640906809033,0.0,9.130890397000082,0,3,-1,0
195938,7,26,4,0,0,0,0,0,0,0,0,0,1,0,6,4,0,4,0,7,2,477.7947395567509,5.6880326137708455,21.722202314646385,0.0,151.5632506613757,2,1,0,4
85717,9,30,5,0,0,0,0,0,0,0,0,0,2,1,4,7,4,4,0,3,4,164.95638927705124,3.436591443271901,17.983546966894096,0.0,177.40892939814816,5,6,-1,3
93289,10,36,4,0,0,0,0,0,0,0,0,0,5,1,6,1,3,6,1,7,5,631.7009280795495,5.445697655858185,17.427446378134157,0.0,84.40772988505748,5,6,-1,3
130068,8,28,5,0,0,0,0,0,0,0,0,0,4,0,7,2,2,2,0,5,3,491.8138304185197,4.821704219789409,19.30628206126008,0.0,108.52703976034856,1,0,0,4
46593,7,33,5,0,0,0,0,0,0,0,0,0,5,6,5,0,6,1,0,6,4,536.0737568065737,2.505017555170905,18.347087082344025,0.0,54.48792445482866,3,3,-1,3
108010,8,35,5,0,0,0,0,0,0,0,0,0,2,6,5,3,0,4,0,6,6,279.43042091220593,2.3680544145102207,14.183428716655992,0.0,54.98581920903953,3,3,0,3
146894,9,38,4,0,0,0,0,0,0,0,0,0,7,0,9,4,1,5,3,5,2,454.69563165272257,4.786269806870763,21.258648635396945,0.0,106.69624853801167,5,6,-1,0
253482,7,23,3,0,0,0,0,0,0,0,0,0,6,2,4,1,0,3,0,6,0,325.1210432598982,4.781191812645565,17.083798378000644,0.0,160.58732434640524,2,2,-1,3
122186,8,29,3,0,0,0,0,0,0,0,0,0,2,0,7,3,7,4,0,3,1,197.6942999504771,1.719080869134583,17.988321765063294,0.0,37.34707004830917,1,2,-1,4
256639,7,26,3,0,0,0,0,0,0,0,0,0,3,0,7,4,4,2,0,4,2,94.89284452871767,1.6945150808699585,9.299005681475665,0.0,115.95803571428571,1,1,-1,4
86739,6,17,3,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,5,5,352.39420841401176,4.8943640057501625,16.977649021450105,0.0,40.554976851851855,4,1,0,4
144247,5,13,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,4,3,210.86571943928544,5.143066327787448,21.503251113087856,0.0,271.0795460704607,2,1,0,4
201693,8,23,2,0,0,0,0,0,0,0,0,0,2,0,5,3,0,1,1,7,2,362.4442728329488,5.409616012432069,20.00132204454121,0.0,147.54061774461024,2,2,0,4
257344,7,21,3,0,0,0,0,0,0,0,0,0,3,6,2,2,0,3,0,0,3,23.866889586768234,0.6629691551880064,5.516018552920606,0.0,4.748510802469136,6,1,-1,3
4813,7,11,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,3,1,58.619494750932,4.187106767923714,18.36901179646753,0.0349303640205199,109.74728174603172,6,1,-1,2
263575,8,23,4,0,0,0,0,0,0,0,0,0,4,0,5,1,1,2,1,5,4,145.02153008147545,4.02837583559654,11.925897920312044,0.0,288.1181481481481,2,0,-1,4
88495,10,46,3,0,0,0,0,0,0,0,0,0,3,6,9,5,2,7,2,7,3,720.4088319404835,5.9537919995081285,21.7750671322587,0.0,64.8472038567493,0,3,-1,0
193360,8,17,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,6,0,3,2,103.97050810639854,1.4050068663026831,10.99618152335547,0.0,37.954166666666666,6,1,-1,3
82282,8,31,5,0,0,0,0,0,0,0,0,0,4,0,5,3,1,5,0,6,5,381.6703971388083,4.893210219728311,18.034020200806147,0.0,56.70388888888889,5,6,0,4
176201,8,26,4,0,0,0,0,0,0,0,0,0,3,0,7,4,1,4,0,5,1,229.32801183961,5.333209577665351,23.511143589391544,0.0100837999799709,72.62934754521964,1,6,-1,6
22608,6,25,5,0,0,0,0,0,0,0,0,0,4,0,5,2,0,3,0,5,6,833.6834923187778,3.755331046480981,15.698075885069462,0.0,14.932942942942944,4,0,0,4
105225,8,34,5,0,0,0,0,0,0,0,0,0,4,3,5,7,0,5,2,3,5,75.91803019058901,1.2244843579127265,7.535896042348162,0.0,74.0392876344086,3,6,-1,0
160757,8,28,5,0,0,0,0,0,0,0,0,0,2,0,8,2,5,1,0,5,4,209.14725005966952,3.4286434436011395,19.547714156846343,0.0,174.7138069216758,1,2,0,4
200194,9,28,3,0,0,0,0,0,0,0,0,0,4,1,5,2,7,1,1,6,0,580.6421351198627,8.294887644569469,20.6002839927926,0.0,122.74316666666668,1,2,-1,0
145816,5,16,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,5,2,210.47332617797116,3.238051171968787,20.032213664680512,0.0,96.83805982905984,6,1,0,4
264523,9,36,3,0,0,0,0,0,0,0,0,0,5,4,8,4,3,3,0,5,2,244.15516254432472,3.69932064461098,14.16777946030382,0.0,186.08295454545453,1,2,-1,3
135375,8,26,2,0,0,0,0,0,0,0,0,0,1,3,4,3,0,6,0,6,2,277.01213709902834,3.044089418670641,19.12041517503922,0.0,101.68037545787548,4,3,-1,3
132207,8,35,4,0,0,0,0,0,0,0,0,0,4,0,4,3,8,4,0,6,2,210.04230559940927,3.8896723259149866,18.984092479558026,0.0,175.6420061728395,1,6,-1,4
213640,9,32,4,0,0,0,0,0,0,0,0,0,1,5,7,1,1,6,0,5,4,215.8156060739231,3.996585297665245,18.08098023613812,0.0,144.40651748971194,3,3,-1,3
56295,9,36,5,0,0,0,0,0,0,0,0,0,4,2,7,1,7,3,0,6,5,359.77170475185966,3.597717047518596,18.511562628140517,0.0,25.2909,5,6,0,3
