user_id,main_grid_cell,num_unique_grid_cells,fraction_in_main_grid_cell,grid_entropy
179128,cell_6_8,5,0.4782608695652174,1.612235148706021
191115,cell_7_8,13,0.3783783783783784,2.784578904728305
154382,cell_6_5,11,0.4927536231884058,2.4416717521431073
65412,cell_7_8,10,0.4444444444444444,2.5373207250920906
134059,cell_7_8,11,0.44545454545454544,2.6040217713885383
36060,cell_6_5,8,0.7203389830508474,1.4278358720901374
135576,cell_5_4,8,0.46153846153846156,1.8261279224147584
31525,cell_8_8,15,0.5113636363636364,2.6508568291021244
47967,cell_5_5,12,0.41566265060240964,2.606507938581759
322,cell_6_7,17,0.5670529801324503,2.0864731656313285
80103,cell_7_8,12,0.6265060240963856,2.0617060064214945
75686,cell_8_7,14,0.3090909090909091,3.187807280845982
241143,cell_8_8,2,0.975,0.16866093149667025
41692,cell_7_8,13,0.44680851063829785,2.625004674018223
68427,cell_7_7,13,0.2543859649122807,2.9522068660172494
23237,cell_5_5,16,0.5036231884057971,2.663613601013919
25462,cell_6_5,12,0.2839506172839506,2.6166636609823013
121211,cell_6_6,13,0.43846153846153846,2.5833097064002386
94759,cell_6_3,9,0.34782608695652173,2.567601772338815
5607,cell_5_5,7,0.3584905660377358,2.306853273939783
8273,cell_5_5,20,0.2222222222222222,3.644767229228827
91183,cell_7_8,10,0.38666666666666666,2.478355435027854
121213,cell_5_5,11,0.35789473684210527,2.617708477793562
23679,cell_7_6,17,0.4301675977653631,2.9390482221350522
2317,cell_7_6,18,0.2443820224719101,3.2754666920834876
188599,cell_6_3,10,0.3333333333333333,2.5426760605588674
59443,cell_6_8,12,0.46875,2.244881316094294
204298,cell_7_8,11,0.3684210526315789,2.7126416419100905
52170,cell_5_5,13,0.39545454545454545,2.61737801402786
49649,cell_7_8,9,0.6914893617021277,1.7109465189242985
172431,cell_6_5,8,0.48314606741573035,2.061661207091544
78571,cell_5_5,12,0.4444444444444444,2.6062732786763974
34492,cell_6_5,16,0.595,2.159317460205333
128194,cell_7_6,8,0.5274725274725275,2.141188175801077
206766,cell_7_6,8,0.746031746031746,1.4783877964292937
132499,cell_5_5,12,0.27058823529411763,3.025963230307632
255839,cell_5_5,9,0.3469387755102041,2.3954912382011924
201430,cell_5_5,12,0.44776119402985076,2.5714262824308607
204095,cell_7_6,10,0.36231884057971014,2.467016882933011
67085,cell_5_5,11,0.35,2.875433822773543
181433,cell_5_5,15,0.24675324675324675,3.3397876672426077
29031,cell_5_5,14,0.3287037037037037,2.9211519456892048
95885,cell_7_8,15,0.2903225806451613,2.918876886990171
137248,cell_7_9,12,0.45454545454545453,2.4789286463497198
121218,cell_5_6,12,0.2773109243697479,2.8170355135838396
1011,cell_4_4,22,0.23798076923076922,3.609331222106735
61979,cell_6_3,12,0.41975308641975306,2.461561676298707
201609,cell_5_4,7,0.49230769230769234,1.8391935385217744
193663,cell_5_5,9,0.6385542168674698,1.78652425199254
51677,cell_7_8,14,0.578125,2.346528395236842
40340,cell_6_3,8,0.6666666666666666,1.8038174214314744
89399,cell_5_5,10,0.2833333333333333,2.7397093577987985
11922,cell_7_8,14,0.3605015673981191,2.6818884797452136
81706,cell_8_8,15,0.391304347826087,2.743985779421067
29055,cell_5_5,12,0.6195652173913043,1.7865364608876415
9318,cell_5_5,17,0.2786377708978328,2.7241442741877555
23519,cell_5_5,12,0.4959016393442623,2.372919397355379
227953,cell_5_5,11,0.375,2.502044714820318
15259,cell_6_5,16,0.3758169934640523,2.995530752493134
196302,cell_5_5,17,0.20967741935483872,3.643180371264813
174642,cell_6_5,10,0.43373493975903615,2.4661531267470673
58923,cell_9_7,13,0.52,2.5474206240070174
201230,cell_5_5,9,0.24561403508771928,2.9164221917374786
101864,cell_6_5,9,0.5510204081632653,1.9312878258652524
231218,cell_5_5,11,0.24242424242424243,2.920987810977515
140390,cell_6_5,17,0.25806451612903225,3.2565564074833477
163814,cell_5_5,14,0.425,2.7694422396734932
94912,cell_6_5,9,0.2987012987012987,2.448147429000399
107530,cell_5_5,11,0.4935064935064935,2.541534287273886
37073,cell_5_5,11,0.26,2.9259328642216236
164055,cell_5_5,12,0.5384615384615384,2.4171732052406516
69692,cell_5_5,14,0.2727272727272727,3.203267659521933
150404,cell_7_6,16,0.2222222222222222,3.356312623039917
64258,cell_5_5,10,0.5492957746478874,2.106107540283195
206976,cell_5_5,9,0.35555555555555557,2.75586608569048
9234,cell_7_8,15,0.5458612975391499,2.432909419416995
74343,cell_6_7,14,0.2336448598130841,3.283060792527121
84995,cell_7_6,15,0.3230769230769231,3.1531211996284876
154420,cell_5_5,10,0.31,2.6142231671939458
23992,cell_5_5,16,0.37606837606837606,2.948640267135859
2770,cell_9_7,13,0.5224215246636771,2.207869411898087
37715,cell_7_6,14,0.43523316062176165,2.1793144501099713
30288,cell_5_5,14,0.5580524344569289,2.328686702095941
241341,cell_5_5,14,0.23529411764705882,3.419604695116965
215409,cell_5_5,8,0.5333333333333333,2.191993045782167
131069,cell_5_5,12,0.28431372549019607,2.7600731991415
1997,cell_9_7,16,0.4930313588850174,2.4626466612686544
15681,cell_5_5,15,0.4954545454545455,2.5767743894967365
186243,cell_7_8,9,0.29545454545454547,2.4516009983336224
193368,cell_5_5,16,0.28378378378378377,3.4013906189415857
44010,cell_5_5,16,0.2764227642276423,3.2407968935662206
27362,cell_6_5,7,0.5238095238095238,1.7618235923614387
34497,cell_8_8,16,0.5254901960784314,2.280048766093994
73636,cell_4_4,13,0.18867924528301888,3.2956588428540554
37378,cell_5_5,14,0.25853658536585367,2.8509100813712247
157990,cell_5_5,17,0.3055555555555556,3.46928344536373
209842,cell_5_4,9,0.265625,2.5950248038873256
111152,cell_6_7,14,0.19148936170212766,3.2561035995695864
6147,cell_5_5,12,0.37681159420289856,2.8183189990274182
47295,cell_7_8,9,0.4444444444444444,2.0799427396168646
123988,cell_7_8,15,0.5277777777777778,2.7247800570819374
224175,cell_7_8,6,0.7647058823529411,1.3117322234985918
75820,cell_5_5,15,0.25,3.199267346717331
114754,cell_5_5,16,0.29,3.0913877780470926
168228,cell_5_5,10,0.3763440860215054,2.3121970187569434
188354,cell_5_5,12,0.43037974683544306,2.6158805526728472
148889,cell_6_5,10,0.3611111111111111,2.624340141742339
176906,cell_5_5,12,0.2926829268292683,3.007650381797198
310,cell_5_5,15,0.43685300207039335,2.82118933931972
888,cell_5_5,12,0.18902439024390244,3.1793520787952043
34229,cell_7_8,14,0.3103448275862069,2.7863628034325405
130797,cell_5_5,7,0.38636363636363635,2.162738443261101
23686,cell_6_5,17,0.5428571428571428,2.4257343935369056
75704,cell_5_5,8,0.7111111111111111,1.547191429566854
48070,cell_6_8,13,0.5061728395061729,2.4151415091468387
18246,cell_7_8,17,0.39631336405529954,2.6300086157439115
85783,cell_5_5,10,0.4954954954954955,2.3182086681635203
207010,cell_5_5,11,0.38636363636363635,2.5860717354174176
2062,cell_5_5,15,0.34579439252336447,2.9619888868763775
128235,cell_5_5,14,0.30927835051546393,2.9784899181582274
183893,cell_6_5,15,0.39285714285714285,2.9750158314497757
72908,cell_6_7,13,0.27927927927927926,2.9921963917357584
193721,cell_8_8,14,0.4578313253012048,2.5946393059633293
10957,cell_5_5,15,0.23376623376623376,3.422595459618244
76266,cell_5_5,8,0.449438202247191,2.0716961065794344
140431,cell_5_5,12,0.22972972972972974,2.9246376492332673
227585,cell_4_4,14,0.17857142857142858,3.5975583870244896
162054,cell_5_5,11,0.6575342465753424,1.9609561956237682
56295,cell_5_5,12,0.38613861386138615,2.6803968167620904
53918,cell_5_5,16,0.3597122302158273,3.0399751653338316
166153,cell_5_5,11,0.5675675675675675,2.351736470812748
2252,cell_5_4,17,0.3028720626631854,2.686695190723698
108848,cell_5_5,13,0.532258064516129,2.3672965179046974
28039,cell_5_5,19,0.2683982683982684,3.3681135504176365
984,cell_5_5,22,0.21844660194174756,3.1823585957096077
38263,cell_6_3,15,0.16883116883116883,3.48938169441681
145403,cell_5_5,10,0.2826086956521739,2.9286306242162685
3544,cell_4_4,20,0.1836734693877551,3.768856065272226
88495,cell_6_3,13,0.29508196721311475,2.8135888441673442
24118,cell_7_6,13,0.2,3.1998995245545467
215706,cell_6_8,13,0.23529411764705882,3.1629521891291033
115688,cell_5_5,11,0.34375,2.9161581784968447
209891,cell_5_5,11,0.21839080459770116,3.014817809682697
20385,cell_6_5,13,0.37383177570093457,2.464054329206817
105198,cell_7_8,11,0.3111111111111111,2.6933675829967503
6845,cell_7_8,14,0.2774869109947644,2.8397332345203266
118605,cell_5_5,13,0.5,2.6099495475202468
228036,cell_6_2,9,0.5185185185185185,2.336259024059526
44382,cell_5_5,16,0.36134453781512604,3.0029489725577516
179236,cell_5_5,15,0.2261904761904762,3.3776730340829326
98776,cell_5_5,8,0.5354330708661418,1.9225068403511805
204187,cell_6_5,6,0.52,1.4708562983864115
12390,cell_5_4,19,0.14912280701754385,3.7478467267163826
28042,cell_7_8,10,0.6190476190476191,2.0829067470807408
62004,cell_5_5,18,0.3576158940397351,2.953296121732188
195978,cell_6_7,10,0.6567164179104478,1.8649531285341736
45086,cell_6_6,18,0.2,3.2573435365743513
201693,cell_6_5,11,0.19117647058823528,3.0961129567252463
80154,cell_7_8,14,0.41935483870967744,2.7399002518428093
143564,cell_4_4,19,0.16470588235294117,3.7539503741560685
191064,cell_5_5,9,0.48148148148148145,2.223745335791193
188274,cell_5_5,7,0.7922077922077922,1.1110169492636068
122631,cell_7_8,15,0.21739130434782608,3.2696194384292303
66005,cell_5_5,10,0.4768211920529801,1.9561832825755212
4774,cell_5_6,6,0.3013698630136986,2.2407950367191742
234595,cell_8_8,14,0.2727272727272727,3.095902454323672
122487,cell_5_5,15,0.41975308641975306,2.870126478878637
31380,cell_6_7,15,0.35909090909090907,2.9174642915581668
100989,cell_8_8,15,0.3669064748201439,2.8632159513823674
69723,cell_8_8,14,0.42134831460674155,2.596453135448165
188703,cell_5_5,13,0.5135135135135135,2.3852793531133667
106404,cell_8_7,12,0.3333333333333333,2.6694344442695415
121270,cell_5_5,11,0.42857142857142855,2.5300035095567353
7076,cell_4_4,19,0.23275862068965517,3.573548657226025
159969,cell_5_5,10,0.42105263157894735,2.5052405598302365
255445,cell_5_5,10,0.45652173913043476,2.3840081441931433
3606,cell_5_5,19,0.21428571428571427,3.643102296271303
18252,cell_5_5,12,0.38620689655172413,2.560200235276681
209888,cell_7_8,9,0.5921052631578947,2.0313919625582253
4264,cell_5_5,10,0.4,2.1067224779557754
31511,cell_5_5,13,0.44761904761904764,2.616342734349027
165989,cell_5_5,14,0.32989690721649484,2.8837247564919273
126794,cell_5_5,15,0.5645161290322581,2.5366248011985832
259818,cell_5_5,10,0.5185185185185185,2.3608694969658757
145438,cell_5_5,12,0.2318840579710145,3.018766712999369
89442,cell_5_5,19,0.2361111111111111,3.710066984164014
3172,cell_6_5,8,0.8454545454545455,0.9502144230865577
55918,cell_6_5,9,0.577922077922078,1.7506265304625999
132593,cell_5_5,18,0.30927835051546393,3.3418858149317243
86754,cell_8_7,9,0.6739130434782609,1.7443283010899795
119932,cell_8_7,12,0.2920353982300885,2.741380906409037
53428,cell_5_5,20,0.3583815028901734,3.390804359410057
24008,cell_5_5,20,0.43414634146341463,2.876408008308937
77891,cell_5_5,17,0.19047619047619047,3.5028740274797254
85872,cell_7_6,8,0.5087719298245614,1.951381648633165
91238,cell_5_5,9,0.5816326530612245,1.8131139781106378
238028,cell_5_5,13,0.463768115942029,2.5495732768463304
164172,cell_5_5,12,0.3068181818181818,2.9470353373963647
89315,cell_7_8,14,0.3375,3.1582768819026303
259878,cell_5_5,9,0.45161290322580644,2.4767824994626193
47153,cell_5_5,18,0.3170731707317073,3.3336922015733332
241565,cell_4_4,9,0.21428571428571427,2.864268244094823
85890,cell_5_5,12,0.29,2.8317956649422804
160042,cell_7_6,7,0.6349206349206349,1.6812233948283002
99727,cell_7_8,11,0.4626865671641791,2.6541543302988617
41303,cell_5_6,8,0.5645161290322581,2.029755092082122
86707,cell_5_5,10,0.48344370860927155,2.248730881214397
174407,cell_6_7,15,0.2,3.3393832353496298
199131,cell_7_6,5,0.7407407407407407,1.0377254872985417
22620,cell_6_4,12,0.3108108108108108,2.922002185866954
147131,cell_5_6,11,0.20408163265306123,3.080934784555593
91257,cell_5_5,10,0.36904761904761907,2.645322918091053
13826,cell_5_5,17,0.31496062992125984,3.11091412707025
55783,cell_5_0,10,0.6521739130434783,1.8971193833897875
212442,cell_5_5,9,0.3333333333333333,2.699877065801116
237476,cell_5_5,13,0.3,3.2520784069005817
212858,cell_7_7,10,0.25,2.7434002439442153
241598,cell_7_8,12,0.3484848484848485,2.907490430737208
22809,cell_5_7,17,0.22660098522167488,3.041665996680524
207076,cell_9_7,7,0.48717948717948717,2.179838251888022
221847,cell_5_3,11,0.16666666666666666,3.0588138903312014
263302,cell_7_5,9,0.37735849056603776,2.356593705484586
74407,cell_8_7,16,0.27631578947368424,3.28201423529124
204504,cell_6_7,9,0.6060606060606061,2.00612344833968
31758,cell_5_5,7,0.7522935779816514,1.261878950287926
138816,cell_7_7,10,0.4111111111111111,2.1047094673347138
146774,cell_7_6,12,0.175,3.2960390338959273
61491,cell_5_5,16,0.25833333333333336,3.1736857793304813
154193,cell_7_8,11,0.5555555555555556,2.282122565475928
156352,cell_5_5,12,0.5352112676056338,2.417773590878049
41716,cell_6_5,15,0.3167701863354037,3.17728164200223
124075,cell_6_5,5,0.7547169811320755,1.1896448272066382
244730,cell_6_3,12,0.27586206896551724,3.0924012021291576
85064,cell_6_5,4,0.9802631578947368,0.17124258220107186
52185,cell_5_5,8,0.5957446808510638,1.6377995345600025
234298,cell_5_4,11,0.4489795918367347,2.561296158108117
41416,cell_7_6,12,0.4764705882352941,1.9733218229124012
174442,cell_4_4,10,0.2391304347826087,3.0629277013879364
111241,cell_6_5,12,0.2857142857142857,2.9839061017280555
98971,cell_7_6,10,0.5833333333333334,2.1897444633417145
146894,cell_6_3,12,0.23958333333333334,2.9559975296689878
40405,cell_8_7,16,0.336283185840708,3.0326154217592496
11546,cell_5_5,18,0.24,3.296818719587311
245136,cell_5_5,14,0.23076923076923078,3.143803392736576
11135,cell_5_5,19,0.2727272727272727,3.028043040309837
138926,cell_7_8,10,0.25396825396825395,2.8068229894698358
42300,cell_5_5,12,0.408,2.5652901699322794
135827,cell_5_5,12,0.5569620253164557,2.37063537242952
19071,cell_5_5,17,0.4132231404958678,2.7531168292574635
87514,cell_5_5,14,0.29850746268656714,3.1598319242601427
179347,cell_5_5,13,0.2087912087912088,3.323212591289304
241640,cell_5_5,10,0.3137254901960784,2.5564576626968303
36087,cell_7_6,15,0.21348314606741572,3.2403221734174545
166303,cell_7_8,13,0.2727272727272727,3.1347200465539724
17272,cell_5_5,15,0.37,2.6797668719634022
20528,cell_8_7,14,0.2985781990521327,2.9571850685202277
65359,cell_6_6,11,0.37777777777777777,2.8692710226799734
84069,cell_5_5,11,0.4725274725274725,2.2206935748836965
58342,cell_5_5,9,0.4230769230769231,2.488070630072476
251770,cell_5_6,9,0.2702702702702703,2.7799853815227142
10585,cell_5_4,11,0.4444444444444444,2.6556973967485518
46062,cell_5_5,7,0.42857142857142855,2.3021339470844224
125515,cell_5_5,7,0.4112903225806452,2.1134382954265702
152304,cell_5_5,11,0.4782608695652174,2.58293684586678
116092,cell_7_6,11,0.4583333333333333,2.574266802464546
125516,cell_5_5,11,0.28846153846153844,2.9389574605676545
85007,cell_5_5,10,0.4842105263157895,2.229844918850361
72738,cell_5_5,18,0.24347826086956523,3.542108085351499
158281,cell_7_8,15,0.2191780821917808,3.269184588081996
16143,cell_6_3,17,0.2057142857142857,3.266044967646049
263879,cell_5_5,12,0.3548387096774194,2.765115875706526
78704,cell_5_5,16,0.2882882882882883,3.286784528700643
16524,cell_7_8,18,0.3157894736842105,2.9319266858417263
193901,cell_4_4,13,0.2553191489361702,3.1573911814563935
46881,cell_7_7,9,0.4918032786885246,2.1590202997124974
29890,cell_7_8,9,0.7979274611398963,1.2726107668996403
160232,cell_5_6,5,0.7702702702702703,1.1859958556798917
256183,cell_5_5,11,0.45901639344262296,2.251729545009804
107741,cell_5_5,19,0.34513274336283184,3.1492498520874914
181559,cell_6_5,7,0.4857142857142857,1.8755176767653414
1495,cell_5_5,15,0.43333333333333335,2.6894179237671754
224842,cell_5_5,9,0.5,2.15623998071257
74946,cell_5_6,17,0.2923076923076923,3.3956210590057547
221440,cell_6_5,6,0.75,1.3417601481809736
157873,cell_5_5,10,0.32558139534883723,2.6856064674278937
170494,cell_8_8,15,0.34444444444444444,3.185338885940371
218768,cell_5_5,13,0.2549019607843137,3.232338817197544
48098,cell_9_7,14,0.43373493975903615,2.850186756337314
16045,cell_8_8,15,0.4743083003952569,2.4931638848352615
53601,cell_7_8,11,0.3511450381679389,2.6474836796448105
7659,cell_5_5,13,0.35714285714285715,2.5387514545816074
59931,cell_7_8,14,0.608,2.1346646263707765
53057,cell_5_6,11,0.24,3.0030741894285695
188795,cell_5_5,10,0.5666666666666667,2.226089935884539
184060,cell_5_5,17,0.21212121212121213,3.5843695900437855
17488,cell_6_5,15,0.3248730964467005,2.919514164029148
112098,cell_6_5,11,0.35454545454545455,2.649459704881377
46106,cell_8_8,16,0.21487603305785125,3.3018939562988603
114855,cell_5_5,13,0.39344262295081966,2.6201776913579784
50849,cell_6_5,9,0.7657657657657657,1.291207884524209
67045,cell_7_6,13,0.41379310344827586,2.854189452288059
215871,cell_7_8,13,0.3333333333333333,3.0162746376221787
148763,cell_5_4,13,0.23255813953488372,3.278480827756961
11061,cell_5_5,11,0.3181818181818182,2.8849512240953983
72947,cell_9_7,13,0.5470085470085471,2.4879282376671306
45424,cell_8_7,9,0.7171717171717171,1.3849074229571754
170401,cell_6_4,9,0.3584905660377358,2.629909771340706
4068,cell_6_5,16,0.37037037037037035,2.917808670709908
244459,cell_5_5,10,0.2564102564102564,3.100954798351717
154566,cell_7_5,14,0.2619047619047619,3.270003406665838
78593,cell_7_6,10,0.4069767441860465,2.32169786461366
121338,cell_5_5,14,0.38738738738738737,2.8377405575814048
117331,cell_4_4,15,0.20987654320987653,3.2640252855260514
174836,cell_7_5,6,0.53125,1.6393557466791862
27976,cell_7_8,19,0.2875,3.3737051596699423
46509,cell_5_4,14,0.3983050847457627,2.7606253297332195
43932,cell_5_5,12,0.35714285714285715,3.0203434003315777
21990,cell_6_6,12,0.42592592592592593,2.4422135998871477
36853,cell_6_7,11,0.3409090909090909,2.6700234408077037
48933,cell_8_7,18,0.21052631578947367,3.247069285046819
57367,cell_5_5,9,0.3448275862068966,2.6358424800996114
128238,cell_5_5,9,0.7647058823529411,1.415782988715133
4041,cell_5_5,16,0.25225225225225223,3.3165319660096992
159859,cell_6_4,7,0.3333333333333333,2.522740045214949
157944,cell_6_5,6,0.5185185185185185,1.8810169348374686
263575,cell_5_5,8,0.2702702702702703,2.668554217835846
91021,cell_7_9,10,0.2653061224489796,2.8775317060164793
156235,cell_6_3,12,0.25,3.1281391339257607
34417,cell_6_6,10,0.32,2.797082261221977
256220,cell_5_5,12,0.23333333333333334,3.0157264180706607
138849,cell_6_6,13,0.32653061224489793,3.0578891805408355
55462,cell_5_5,13,0.3023255813953488,3.098224839915256
193935,cell_6_5,15,0.1875,3.365373193983944
215831,cell_6_3,11,0.5333333333333333,2.4089855459263982
210119,cell_5_5,11,0.4461538461538462,2.4815296959117856
140551,cell_6_8,13,0.22115384615384615,3.0521059838882825
51305,cell_5_5,16,0.36875,2.653306057186083
68453,cell_8_7,14,0.42857142857142855,2.588601639375709
135852,cell_5_5,17,0.2111111111111111,3.451625449929533
199195,cell_5_5,12,0.43636363636363634,2.6627589231124453
120026,cell_7_8,18,0.5409836065573771,2.5596823514539087
13173,cell_5_5,13,0.41975308641975306,2.847701212582869
179388,cell_8_8,10,0.5068493150684932,2.3330606952123136
110087,cell_5_5,12,0.42857142857142855,2.7057790202877827
207233,cell_7_8,5,0.7058823529411765,1.3697090767236326
6305,cell_7_8,18,0.6332518337408313,2.2442071189926946
43891,cell_6_6,2,0.75,0.8112781244591328
32094,cell_5_5,15,0.32558139534883723,2.801087930567482
119916,cell_5_5,10,0.37254901960784315,2.177796601813169
140557,cell_8_7,12,0.37333333333333335,2.7189389682768423
228249,cell_5_5,9,0.5625,2.0516032609860044
11655,cell_6_3,11,0.22727272727272727,3.0889291260050724
121168,cell_6_7,14,0.23711340206185566,3.2496065878990525
2736,cell_6_5,15,0.37166324435318276,2.5579012108098462
234163,cell_6_5,5,0.8625,0.8094535633621048
161989,cell_8_6,8,0.30303030303030304,2.5065345497101026
12934,cell_7_6,18,0.24899598393574296,3.4626710489806225
113421,cell_7_8,11,0.35294117647058826,2.6433477097023137
164312,cell_5_5,9,0.4444444444444444,2.3450429720930117
1988,cell_6_5,7,0.275,2.4375015864508045
39191,cell_7_8,16,0.43312101910828027,2.8363967938282
14139,cell_5_5,16,0.45535714285714285,2.865330887690543
58006,cell_5_5,17,0.3072289156626506,3.1854471847813732
42375,cell_5_5,12,0.5792682926829268,2.1914773648771195
126928,cell_5_5,12,0.5294117647058824,2.463127669636992
99807,cell_6_5,10,0.4,2.3639253155632667
210163,cell_8_6,9,0.49019607843137253,2.273258093477218
201901,cell_5_5,12,0.410958904109589,2.3806587920246804
212933,cell_6_5,3,0.75,1.0540157730728
142250,cell_5_5,11,0.4942528735632184,2.3432716179371837
221305,cell_6_6,15,0.25862068965517243,3.316647435582762
152473,cell_5_5,13,0.2524271844660194,2.821394532059257
150406,cell_7_6,11,0.37777777777777777,2.8203881128973123
174870,cell_7_8,12,0.3877551020408163,2.7746244668827367
65349,cell_6_5,8,0.5172413793103449,2.18132896261786
39397,cell_8_8,13,0.6701030927835051,1.9708248085567523
188256,cell_8_7,11,0.5813953488372093,2.2901881908292707
196565,cell_5_5,6,0.4032258064516129,2.1279206863307993
204615,cell_9_7,8,0.48717948717948717,2.2086447623459993
67265,cell_5_5,13,0.35795454545454547,2.634118442414062
218206,cell_7_6,9,0.5918367346938775,2.078223705028141
53624,cell_6_5,14,0.18705035971223022,3.3024981456653966
63734,cell_7_8,12,0.4316546762589928,2.2981142293955914
179429,cell_5_5,14,0.32727272727272727,3.0012302324714604
72791,cell_5_5,15,0.25,3.255580237574974
62409,cell_5_5,10,0.7311827956989247,1.625534905584623
137464,cell_5_5,10,0.5445544554455446,2.0597282369054866
70133,cell_6_3,8,0.43103448275862066,2.2195147450670074
143888,cell_5_5,10,0.4925373134328358,2.232812564854351
174879,cell_5_5,12,0.35135135135135137,2.929754860019404
61928,cell_5_5,9,0.34146341463414637,2.6917434731194665
252556,cell_5_5,8,0.76,1.3922934463108052
179441,cell_5_5,13,0.3974358974358974,2.8916487628481233
140609,cell_6_6,8,0.29914529914529914,2.3925970717617915
245270,cell_8_7,8,0.3076923076923077,2.6524010164504377
51792,cell_5_5,16,0.30409356725146197,3.0578076146417335
180961,cell_7_5,8,0.29545454545454547,2.6255021240967307
80240,cell_7_8,11,0.8387096774193549,1.1379845469733765
85101,cell_5_5,8,0.4019607843137255,2.2331778849060857
172378,cell_8_6,4,0.7727272727272727,1.0361311400710524
185841,cell_5_5,9,0.32857142857142857,2.3816496073353157
59952,cell_6_5,10,0.4368932038834951,2.0736201781929195
238295,cell_7_8,8,0.55,2.1314963295286757
14174,cell_7_8,9,0.49603174603174605,2.1982236328364726
126674,cell_5_5,8,0.6476190476190476,1.6064395050800844
112178,cell_6_3,3,0.7777777777777778,0.8849966049974195
199279,cell_7_8,14,0.3541666666666667,3.0799259214832553
101081,cell_7_8,11,0.6176470588235294,1.9936476192014803
149113,cell_6_3,8,0.7534246575342466,1.4077122339126196
30313,cell_6_5,11,0.4017857142857143,2.4754365270513934
156452,cell_7_8,12,0.45714285714285713,2.3662545277835156
93959,cell_5_5,11,0.1590909090909091,3.214274519451605
174756,cell_7_8,6,0.7777777777777778,1.2086489509530645
132207,cell_5_5,13,0.41818181818181815,2.8081621054396533
237665,cell_5_5,12,0.38636363636363635,2.8979282265889026
75866,cell_6_6,14,0.32432432432432434,2.885549924727418
90407,cell_5_4,10,0.34,2.502497585787674
143461,cell_7_8,9,0.7142857142857143,1.6789458663402121
13323,cell_6_5,13,0.3302752293577982,2.6453316523188906
210217,cell_5_5,9,0.5777777777777777,2.164715147974223
47727,cell_7_8,11,0.5476190476190477,2.181062066462509
105475,cell_5_5,6,0.6666666666666666,1.6166714517123728
89526,cell_6_5,7,0.3763440860215054,2.081276878428618
40774,cell_7_8,16,0.38497652582159625,2.7684026971310893
154310,cell_5_5,11,0.28846153846153844,2.8740216839785457
142283,cell_6_3,11,0.3333333333333333,2.750688725168664
14852,cell_7_6,10,0.42857142857142855,2.319433966273308
201784,cell_5_5,10,0.4318181818181818,2.4706904760259487
179397,cell_7_8,8,0.45098039215686275,2.1879268738397695
30720,cell_7_8,14,0.38961038961038963,2.980618966875639
40775,cell_7_8,9,0.7486033519553073,1.3566126793895275
11195,cell_5_5,19,0.41914191419141916,2.756343798514261
91194,cell_7_8,17,0.4473684210526316,2.932952661741135
162282,cell_6_3,10,0.3275862068965517,2.581504787539022
248440,cell_8_9,9,0.26666666666666666,2.7096228857510547
231609,cell_7_8,9,0.726027397260274,1.650725632816087
16621,cell_7_8,16,0.4095238095238095,2.7530587994173983
18823,cell_7_8,13,0.26785714285714285,2.9892274871979043
241828,cell_6_7,9,0.2962962962962963,2.6383582658201763
31774,cell_5_5,11,0.3829787234042553,2.687583862365454
154158,cell_5_5,4,0.45652173913043476,1.8367058127489544
62621,cell_5_5,19,0.25517241379310346,3.4505656344339153
18733,cell_5_5,10,0.5921052631578947,2.1143362062924114
179335,cell_6_5,8,0.5365853658536586,2.0114719562419228
19522,cell_5_5,7,0.48598130841121495,1.6676333686437195
80219,cell_5_5,14,0.3333333333333333,2.8660187112024404
67874,cell_5_5,14,0.30158730158730157,3.143330589035539
5427,cell_5_5,12,0.348993288590604,2.613145384926306
800,cell_5_5,14,0.7015945330296127,1.7960498291973552
66067,cell_7_8,7,0.7088607594936709,1.4558527336702274
135910,cell_5_5,3,0.7804878048780488,0.9768290662171857
264102,cell_5_5,13,0.23809523809523808,3.3327104355402386
110150,cell_5_5,14,0.3561643835616438,2.9354453930175564
156472,cell_5_5,13,0.3055555555555556,2.789998712345902
63664,cell_5_5,7,0.64,1.7663701301561803
68446,cell_7_8,10,0.36065573770491804,2.7333079510125904
125172,cell_5_5,11,0.2898550724637681,2.6938022279740976
259218,cell_6_3,12,0.4576271186440678,2.683549989446351
245177,cell_6_4,16,0.22727272727272727,3.4225473244831686
145604,cell_5_5,13,0.4050632911392405,2.8936530213890306
44271,cell_5_5,15,0.4,2.8214538102505564
164380,cell_6_5,10,0.47368421052631576,2.5288929731159002
102137,cell_6_6,13,0.25,3.1640022224705717
139020,cell_8_8,9,0.65,1.928897902987479
260177,cell_4_4,7,0.40816326530612246,2.2410501032779817
48415,cell_5_5,9,0.4426229508196721,2.308027149160568
135491,cell_5_5,8,0.4189189189189189,2.3889710086695786
114740,cell_4_4,10,0.29545454545454547,2.8819614994409193
95038,cell_8_8,11,0.2682926829268293,3.070802774227809
77773,cell_5_5,11,0.6259541984732825,2.037860412421358
212899,cell_6_8,13,0.21333333333333335,3.2479717197047187
212913,cell_7_6,12,0.40789473684210525,2.73253612642791
142110,cell_5_5,10,0.4166666666666667,2.5539937428753197
47349,cell_5_5,9,0.5308056872037915,1.7656473735745932
57001,cell_7_8,16,0.3274336283185841,3.1683750094628866
59856,cell_5_5,10,0.55,2.2601275052218415
59018,cell_7_9,9,0.6349206349206349,1.7480633107248102
41738,cell_7_6,8,0.8846153846153846,0.8166668063905308
44035,cell_5_5,16,0.5245901639344263,2.573214670768836
249015,cell_7_8,12,0.21212121212121213,3.0976974063538347
