user_id,place_id,datetime,timezone,lat,lon,cluster
87863,4b0cc7baf964a520cc4123e3,Wed Jun 13 06:38:07 +0000 2012,480,1.301392,103.905467,3
203821,4c775cda93faa093a2c5f0fb,Wed Jun 13 09:44:58 +0000 2012,480,1.301253,103.837023,4
87863,4bec2a8561aca593cae38500,Wed Jun 13 09:55:55 +0000 2012,480,1.305114,103.927402,3
87863,4bfe5219e529c9282822bc8c,Wed Jun 13 10:51:17 +0000 2012,480,1.303591,103.904915,3
135576,4b24679bf964a520276724e3,Wed Jun 13 11:08:01 +0000 2012,480,1.305618,103.904982,9
129438,4bac8a81f964a52022fa3ae3,Wed Jun 13 11:27:59 +0000 2012,480,1.302489,103.840406,6
129438,4fae7588e4b0c29a764edd08,Wed Jun 13 12:45:07 +0000 2012,480,1.304521,103.851644,6
87863,4b34192bf964a520032525e3,Wed Jun 13 14:37:21 +0000 2012,480,1.302064,103.905617,3
203821,4f4bb74de4b0c132f449a4b0,Wed Jun 13 17:21:55 +0000 2012,480,1.300045,103.850019,4
129438,4b0cc7baf964a520cc4123e3,Thu Jun 14 02:50:46 +0000 2012,480,1.301392,103.905467,6
213352,4b5da988f964a520ae6529e3,Thu Jun 14 05:36:38 +0000 2012,480,1.350678,103.87275,1
98151,4bc00c1474a9a593a1a3cff6,Thu Jun 14 05:41:57 +0000 2012,480,1.293316,103.85744,8
98151,4bd04dc5a8b3a593af92635f,Thu Jun 14 08:15:58 +0000 2012,480,1.295032,103.859682,8
213352,4bb9c1a6935e9521d3512790,Fri Jun 15 09:43:38 +0000 2012,480,1.299129,103.855391,1
129438,4b058818f964a520a7b122e3,Fri Jun 15 11:03:33 +0000 2012,480,1.264939,103.821668,6
129438,4e1055b1483bee47ff2828f1,Fri Jun 15 11:30:33 +0000 2012,480,1.299117,103.787585,6
213352,4b1f8e5bf964a520eb2624e3,Mon Jun 18 11:32:05 +0000 2012,480,1.279787,103.834739,1
203821,4b058814f964a5209db022e3,Tue Jun 19 09:25:33 +0000 2012,480,1.30385,103.833103,4
203821,4b9dcc3cf964a52033be36e3,Tue Jun 19 09:25:51 +0000 2012,480,1.303184,103.834877,4
203821,4c775cda93faa093a2c5f0fb,Tue Jun 19 10:55:04 +0000 2012,480,1.301253,103.837023,4
203821,4e46e095183849317e7cfb58,Wed Jun 20 20:14:40 +0000 2012,480,1.306273,103.826466,4
135576,4b058815f964a520afb022e3,Thu Jun 21 10:10:31 +0000 2012,480,1.300304,103.844887,9
135576,4b84c044f964a520274331e3,Thu Jun 21 10:11:10 +0000 2012,480,1.300283,103.844929,9
213352,4b5da988f964a520ae6529e3,Thu Jun 21 11:08:25 +0000 2012,480,1.350678,103.87275,1
129438,4bac8a81f964a52022fa3ae3,Mon Jun 25 11:22:38 +0000 2012,480,1.302489,103.840406,6
203821,4c41e609e26920a150275fe7,Tue Jun 26 19:14:48 +0000 2012,480,1.28968,103.845155,4
129438,4b0cc7baf964a520cc4123e3,Wed Jun 27 00:51:03 +0000 2012,480,1.301392,103.905467,6
129438,4bac8a81f964a52022fa3ae3,Mon Jul 02 10:39:59 +0000 2012,480,1.302489,103.840406,6
203821,4b058816f964a520f0b022e3,Mon Jul 02 11:56:58 +0000 2012,480,1.352775,103.944939,4
203821,4f327e87e4b0a160e8b9e724,Mon Jul 02 16:50:21 +0000 2012,480,1.287281,103.848213,4
203821,4c41e609e26920a150275fe7,Mon Jul 02 16:50:52 +0000 2012,480,1.28968,103.845155,4
129438,4b0cc7baf964a520cc4123e3,Tue Jul 03 00:56:31 +0000 2012,480,1.301392,103.905467,6
203821,4b68ddc6f964a520d2902be3,Tue Jul 03 01:14:31 +0000 2012,480,1.286498,103.843463,4
98734,4dae6dcb7aba203c0860d16c,Tue Jul 03 01:25:59 +0000 2012,480,1.304128,103.884841,7
98734,4d2efbdcad3a8cfa044399bd,Tue Jul 03 01:26:25 +0000 2012,480,1.304114,103.884707,7
135576,4b9b5ce8f964a520a90236e3,Tue Jul 03 02:38:26 +0000 2012,480,1.292599,103.812867,9
203821,4f4bb74de4b0c132f449a4b0,Tue Jul 03 14:54:48 +0000 2012,480,1.300045,103.850019,4
129438,4b5aa27df964a520dace28e3,Tue Jul 03 16:03:39 +0000 2012,480,1.354087,103.86794,6
135576,4b9b5ce8f964a520a90236e3,Tue Jul 03 23:26:05 +0000 2012,480,1.292599,103.812867,9
135576,4c8c884655fba09339a760ab,Wed Jul 04 11:16:37 +0000 2012,480,1.283062,103.843718,9
203821,4c11185eb93cc9b64fc757e0,Wed Jul 04 16:35:28 +0000 2012,480,1.286901,103.848846,4
135576,4b9b5ce8f964a520a90236e3,Thu Jul 05 03:16:41 +0000 2012,480,1.292599,103.812867,9
135576,4b058815f964a520afb022e3,Thu Jul 05 08:42:15 +0000 2012,480,1.300304,103.844887,9
203821,4b058816f964a520f0b022e3,Thu Jul 05 12:12:18 +0000 2012,480,1.352775,103.944939,4
129438,4b5da988f964a520ae6529e3,Thu Jul 05 12:37:23 +0000 2012,480,1.350678,103.87275,6
203821,4bd1e8a4462cb7135d28db07,Thu Jul 05 14:46:51 +0000 2012,480,1.287011,103.849062,4
98734,4cffb6c0f16054816b729aea,Fri Jul 06 05:41:51 +0000 2012,480,1.353096,103.985865,7
203821,4c775cda93faa093a2c5f0fb,Fri Jul 06 10:16:48 +0000 2012,480,1.301253,103.837023,4
98734,4b058819f964a520dcb122e3,Fri Jul 06 11:47:09 +0000 2012,480,1.333495,103.959503,7
98734,4f798794e4b0ca8cfed7dad4,Fri Jul 06 11:47:30 +0000 2012,480,1.334647,103.959469,7
98734,4ce8cbfdf1c6236a563862f0,Fri Jul 06 11:47:48 +0000 2012,480,1.334436,103.959492,7
98734,4cb8472890c9a1430b0e7ed6,Fri Jul 06 11:48:22 +0000 2012,480,1.334768,103.959588,7
87863,4d7dbeee95c1a143e431c4f2,Fri Jul 06 12:14:26 +0000 2012,480,1.337543,103.922713,3
87863,4c80cfc8d34ca14375241c80,Fri Jul 06 12:59:22 +0000 2012,480,1.337908,103.923482,3
213352,4effc3df6d8642ac2d377904,Fri Jul 06 18:46:06 +0000 2012,480,1.29117,103.844125,1
98734,4c53b905728920a1aaf58e81,Fri Jul 06 22:28:14 +0000 2012,480,1.349547,103.933052,7
98734,4ee17e6af5b9c102ea55c06e,Fri Jul 06 22:28:39 +0000 2012,480,1.34946,103.933917,7
87863,4b1ee9ebf964a5207e2124e3,Sat Jul 07 01:48:17 +0000 2012,480,1.256461,103.821359,3
203821,4f3cd073e4b0c1f2775615f9,Sat Jul 07 14:57:09 +0000 2012,480,1.299645,103.849521,4
87863,4b058818f964a520a7b122e3,Sat Jul 07 15:09:29 +0000 2012,480,1.264939,103.821668,3
213352,4ccac71fc4d06dcb72fd6403,Sat Jul 07 15:42:59 +0000 2012,480,1.264806,103.824513,1
129438,4b762527f964a520d93f2ee3,Sat Jul 07 17:04:22 +0000 2012,480,1.264698,103.824835,6
213352,4effc3df6d8642ac2d377904,Sat Jul 07 18:26:26 +0000 2012,480,1.29117,103.844125,1
129438,4b05880ef964a520d6ae22e3,Sun Jul 08 11:19:59 +0000 2012,480,1.28984,103.845005,6
129438,4bfb5003d2b720a1fde7326a,Sun Jul 08 11:44:17 +0000 2012,480,1.289783,103.845314,6
129438,4b0cc7baf964a520cc4123e3,Mon Jul 09 01:22:25 +0000 2012,480,1.301392,103.905467,6
87863,4bccf0b6b6c49c74cfb89491,Mon Jul 09 02:37:56 +0000 2012,480,1.337845,103.927176,3
135576,4b9b5ce8f964a520a90236e3,Mon Jul 09 03:31:20 +0000 2012,480,1.292599,103.812867,9
213352,4b058816f964a520f0b022e3,Mon Jul 09 04:05:23 +0000 2012,480,1.352775,103.944939,1
98734,4b593485f964a5204f8128e3,Mon Jul 09 05:04:41 +0000 2012,480,1.281484,103.834796,7
129438,4bac8a81f964a52022fa3ae3,Mon Jul 09 11:03:28 +0000 2012,480,1.302489,103.840406,6
87863,4bccf0b6b6c49c74cfb89491,Wed Jul 11 01:47:46 +0000 2012,480,1.337845,103.927176,3
213352,4c916d15ae96a093e69aa346,Thu Jul 12 04:45:09 +0000 2012,480,1.357186,103.945958,1
203821,4c775cda93faa093a2c5f0fb,Thu Jul 12 11:25:07 +0000 2012,480,1.301253,103.837023,4
203821,4f4bb74de4b0c132f449a4b0,Thu Jul 12 15:53:43 +0000 2012,480,1.300045,103.850019,4
203821,4b68ddc6f964a520d2902be3,Fri Jul 13 07:28:26 +0000 2012,480,1.286498,103.843463,4
213352,4b1f8e5bf964a520eb2624e3,Fri Jul 13 08:26:04 +0000 2012,480,1.279787,103.834739,1
87863,4ca408bcd7c337049958a662,Sat Jul 14 02:11:56 +0000 2012,480,1.357445,103.956336,3
87863,4c33d01e452620a12042240f,Sat Jul 14 03:48:38 +0000 2012,480,1.356388,103.955848,3
135576,4b1e7356f964a5201f1a24e3,Sat Jul 14 11:09:25 +0000 2012,480,1.312151,103.83949,9
98151,4bc00c1474a9a593a1a3cff6,Sat Jul 14 12:28:17 +0000 2012,480,1.293316,103.85744,8
213352,4bb9c1a6935e9521d3512790,Sat Jul 14 12:36:07 +0000 2012,480,1.299129,103.855391,1
58421,4b058819f964a520d4b122e3,Sat Jul 14 13:00:04 +0000 2012,480,1.321418,103.845949,5
58421,4b0cda2cf964a520314223e3,Sun Jul 15 10:15:08 +0000 2012,480,1.31311,103.860369,5
58421,4b058819f964a520d4b122e3,Sun Jul 15 11:04:58 +0000 2012,480,1.321418,103.845949,5
135576,4bce72c9fb84c9b60cf3233e,Sun Jul 15 12:49:55 +0000 2012,480,1.298925,103.839759,9
135576,4b9b5ce8f964a520a90236e3,Mon Jul 16 03:10:30 +0000 2012,480,1.292599,103.812867,9
135576,4d425c848b88b1f7cfaaea33,Mon Jul 16 03:11:30 +0000 2012,480,1.293597,103.812771,9
87863,4bccf0b6b6c49c74cfb89491,Mon Jul 16 03:43:54 +0000 2012,480,1.337845,103.927176,3
87863,4bccf0b6b6c49c74cfb89491,Mon Jul 16 03:44:05 +0000 2012,480,1.337845,103.927176,3
87863,4bccf0b6b6c49c74cfb89491,Mon Jul 16 07:12:17 +0000 2012,480,1.337845,103.927176,3
87863,4d70874a419da35d0a4a07d8,Mon Jul 16 10:46:56 +0000 2012,480,1.337647,103.92228,3
135576,4b9b5ce8f964a520a90236e3,Mon Jul 16 23:30:53 +0000 2012,480,1.292599,103.812867,9
87863,4bccf0b6b6c49c74cfb89491,Tue Jul 17 01:50:36 +0000 2012,480,1.337845,103.927176,3
87863,4d2cea34679e6dcbcb3caa95,Tue Jul 17 01:51:08 +0000 2012,480,1.337746,103.926581,3
98734,4f027e95490182a1aa202d93,Tue Jul 17 04:43:45 +0000 2012,480,1.277759,103.800042,7
87863,4b058816f964a520f0b022e3,Tue Jul 17 06:40:43 +0000 2012,480,1.352775,103.944939,3
87863,4b341e41f964a520342525e3,Tue Jul 17 06:40:59 +0000 2012,480,1.35263,103.944794,3
58421,4cb92809d78f46882cc9b473,Tue Jul 17 06:56:17 +0000 2012,480,1.307058,103.862872,5
135576,4b9b5ce8f964a520a90236e3,Tue Jul 17 23:43:18 +0000 2012,480,1.292599,103.812867,9
98151,4b47fd3ff964a520d74526e3,Wed Jul 18 00:10:17 +0000 2012,480,1.319788,103.843825,8
98151,4ba9ac72f964a520ce333ae3,Wed Jul 18 00:49:07 +0000 2012,480,1.298222,103.844426,8
203821,4ff458a8e4b021ccc6685c68,Wed Jul 18 14:22:29 +0000 2012,480,1.300187,103.850008,4
87863,4bccf0b6b6c49c74cfb89491,Thu Jul 19 00:03:36 +0000 2012,480,1.337845,103.927176,3
135576,4b1b9e03f964a5203cfc23e3,Thu Jul 19 00:29:48 +0000 2012,480,1.324142,103.814192,9
98151,4dcf5723d4c065592f96f85a,Fri Jul 20 13:34:23 +0000 2012,480,1.320983,103.842076,8
135576,4b058815f964a520afb022e3,Sun Jul 22 11:09:39 +0000 2012,480,1.300304,103.844887,9
135576,4b84c044f964a520274331e3,Sun Jul 22 11:10:03 +0000 2012,480,1.300283,103.844929,9
135576,4cf9b7eb20fe370465a348f8,Tue Jul 24 08:40:27 +0000 2012,480,1.289256,103.820242,9
203821,4f4bb74de4b0c132f449a4b0,Tue Jul 24 16:09:22 +0000 2012,480,1.300045,103.850019,4
135576,4f073109e4b05dd3a1cc0f5c,Thu Jul 26 23:23:41 +0000 2012,480,1.293597,103.812765,9
135576,4b058815f964a520afb022e3,Sat Jul 28 11:33:04 +0000 2012,480,1.300304,103.844887,9
135576,4b84c044f964a520274331e3,Sat Jul 28 11:33:54 +0000 2012,480,1.300283,103.844929,9
129438,4b1baa07f964a52084fc23e3,Sat Jul 28 12:26:25 +0000 2012,480,1.35617,103.987033,6
135576,4b9b5ce8f964a520a90236e3,Sun Jul 29 23:35:47 +0000 2012,480,1.292599,103.812867,9
135576,4e49b202a80997a2dbe9d353,Mon Jul 30 03:36:48 +0000 2012,480,1.294265,103.812674,9
98151,4b9d16b1f964a520908e36e3,Mon Jul 30 07:13:57 +0000 2012,480,1.334976,103.858738,8
135576,4b1772e4f964a5209fc523e3,Mon Jul 30 07:17:03 +0000 2012,480,1.299505,103.847644,9
87863,4bccf0b6b6c49c74cfb89491,Mon Jul 30 09:31:13 +0000 2012,480,1.337845,103.927176,3
98734,4bb6b75c6edc76b0e76e311c,Sun Aug 05 07:25:38 +0000 2012,480,1.386734,103.930886,7
98734,4b8ccca1f964a52076dd32e3,Sun Aug 05 08:20:22 +0000 2012,480,1.383297,103.928104,7
129438,4bac8a81f964a52022fa3ae3,Mon Aug 06 11:12:33 +0000 2012,480,1.302489,103.840406,6
87863,4bb9e4957421a593ea1dc340,Mon Aug 06 12:32:43 +0000 2012,480,1.325207,103.930229,3
98151,4b058814f964a5209bb022e3,Mon Aug 06 13:11:14 +0000 2012,480,1.307174,103.833139,8
98734,4bb9e4957421a593ea1dc340,Thu Aug 09 09:29:07 +0000 2012,480,1.325207,103.930229,7
203821,4b058815f964a520acb022e3,Thu Aug 09 13:00:13 +0000 2012,480,1.291128,103.857708,4
87863,4edf727b0aaf167e54294bed,Fri Aug 10 04:58:53 +0000 2012,480,1.345057,103.942222,3
87863,4cb6db7b589f236a324e3a3d,Fri Aug 10 11:23:15 +0000 2012,480,1.375905,103.955598,3
87863,4b39aa16f964a520605e25e3,Fri Aug 10 11:23:32 +0000 2012,480,1.376683,103.955067,3
213352,4b5da988f964a520ae6529e3,Fri Aug 10 15:58:56 +0000 2012,480,1.350678,103.87275,1
203821,4ffa8ad7e4b054fbabd8c960,Fri Aug 10 19:06:06 +0000 2012,480,1.301611,103.841318,4
213352,4effc3df6d8642ac2d377904,Fri Aug 10 19:26:46 +0000 2012,480,1.29117,103.844125,1
87863,4b3ea610f964a5204ea025e3,Sat Aug 11 06:24:09 +0000 2012,480,1.354271,103.959979,3
98734,4b05880af964a5209aad22e3,Sat Aug 11 09:23:21 +0000 2012,480,1.306909,103.827788,7
129438,4e6ac2fcd164c37bf4bc1538,Sat Aug 11 11:33:35 +0000 2012,480,1.302752,103.836154,6
203821,4c775cda93faa093a2c5f0fb,Sat Aug 11 12:49:22 +0000 2012,480,1.301253,103.837023,4
98151,4baec35df964a520ecd53be3,Sat Aug 11 14:09:39 +0000 2012,480,1.320764,103.844136,8
98151,4ce4dbf176388cfa98852603,Sat Aug 11 14:50:33 +0000 2012,480,1.300577,103.841808,8
213352,4c8259fe6bd49521e137c4d2,Sat Aug 11 15:07:52 +0000 2012,480,1.289653,103.83831,1
213352,4e8f1329dab454671ef8d0a6,Sat Aug 11 21:15:00 +0000 2012,480,1.292022,103.859208,1
135576,4b0bb8b5f964a520363323e3,Sun Aug 12 04:15:41 +0000 2012,480,1.300833,103.839755,9
135576,4b6e3258f964a520ffb02ce3,Sun Aug 12 07:40:03 +0000 2012,480,1.284188,103.81549,9
87863,4b058816f964a520f0b022e3,Sun Aug 12 08:17:31 +0000 2012,480,1.352775,103.944939,3
87863,4b341e41f964a520342525e3,Sun Aug 12 11:41:20 +0000 2012,480,1.35263,103.944794,3
87863,4bccf0b6b6c49c74cfb89491,Mon Aug 13 04:11:56 +0000 2012,480,1.337845,103.927176,3
203821,4ffa8ad7e4b054fbabd8c960,Mon Aug 13 15:58:51 +0000 2012,480,1.301611,103.841318,4
129438,4c384f3e93db0f474f592192,Tue Aug 14 10:29:18 +0000 2012,480,1.300524,103.854967,6
203821,4ffa8ad7e4b054fbabd8c960,Fri Aug 17 15:44:20 +0000 2012,480,1.301611,103.841318,4
213352,4c8259fe6bd49521e137c4d2,Fri Aug 17 16:40:29 +0000 2012,480,1.289653,103.83831,1
87863,4b058816f964a520f0b022e3,Mon Aug 20 05:23:19 +0000 2012,480,1.352775,103.944939,3
135576,4b058814f964a520a0b022e3,Mon Aug 20 05:58:20 +0000 2012,480,1.305747,103.831519,9
87863,4b341e41f964a520342525e3,Mon Aug 20 07:54:42 +0000 2012,480,1.35263,103.944794,3
98151,4b0a0deaf964a5205e2123e3,Mon Aug 20 14:12:50 +0000 2012,480,1.317621,103.843997,8
98734,4b5bb19af964a520761029e3,Sat Aug 18 09:58:47 +0000 2012,480,1.256032,103.81887,7
201784,4bc7ea1d8b7c9c74366f37cf,Sat Aug 18 10:50:37 +0000 2012,480,1.279345,103.843859,0
129438,4b05880cf964a5201fae22e3,Sat Aug 18 11:54:34 +0000 2012,480,1.299829,103.855814,6
201784,4b058813f964a52004b022e3,Sat Aug 18 12:33:57 +0000 2012,480,1.278474,103.842652,0
98734,4b5bb19af964a520761029e3,Sun Aug 19 03:54:46 +0000 2012,480,1.256032,103.81887,7
98151,4b0a0deaf964a5205e2123e3,Wed Aug 22 16:09:30 +0000 2012,480,1.317621,103.843997,8
203821,4ffa8ad7e4b054fbabd8c960,Wed Aug 22 16:45:42 +0000 2012,480,1.301611,103.841318,4
213352,4e8f1329dab454671ef8d0a6,Wed Sep 05 16:06:44 +0000 2012,480,1.292022,103.859208,1
58421,4b058816f964a520f0b022e3,Thu Sep 06 03:29:29 +0000 2012,480,1.352775,103.944939,5
87863,4c384f3e93db0f474f592192,Thu Sep 13 08:18:02 +0000 2012,480,1.300524,103.854967,3
87863,4d42bc73946af04dcba90677,Thu Sep 13 09:34:17 +0000 2012,480,1.299775,103.85503,3
203821,4ffa8ad7e4b054fbabd8c960,Fri Sep 14 19:58:27 +0000 2012,480,1.301611,103.841318,4
87863,4d5687fdcf1b3704bf4ebf3f,Sat Sep 15 05:12:35 +0000 2012,480,1.331646,103.910148,3
87863,4b058816f964a520f0b022e3,Sat Sep 15 09:03:18 +0000 2012,480,1.352775,103.944939,3
98734,4ca82f4444a8224b246e1540,Sat Sep 15 15:52:31 +0000 2012,480,1.376098,103.955512,7
203821,4ffa8ad7e4b054fbabd8c960,Mon Oct 08 19:38:55 +0000 2012,480,1.301611,103.841318,4
87863,4b0cc7baf964a520cc4123e3,Fri Oct 12 07:00:25 +0000 2012,480,1.301392,103.905467,3
87863,4b51a468f964a520825127e3,Fri Oct 12 07:00:43 +0000 2012,480,1.302701,103.906154,3
98151,4bb9e4957421a593ea1dc340,Fri Oct 12 08:31:37 +0000 2012,480,1.325207,103.930229,8
98151,4c1abccfb4e62d7fb055d893,Fri Oct 12 08:51:51 +0000 2012,480,1.299087,103.904478,8
87863,4cb6db7b589f236a324e3a3d,Fri Oct 12 09:22:36 +0000 2012,480,1.375905,103.955598,3
87863,4b74f3b0f964a52026f92de3,Fri Oct 12 11:08:25 +0000 2012,480,1.375723,103.955491,3
98151,4e8f1329dab454671ef8d0a6,Fri Oct 12 19:27:09 +0000 2012,480,1.292022,103.859208,8
135576,4c67de1d8e9120a1dc7cdb64,Sat Oct 13 06:36:47 +0000 2012,480,1.251537,103.824685,9
135576,4b058818f964a520a7b122e3,Sat Oct 13 10:44:29 +0000 2012,480,1.264939,103.821668,9
98151,4b98d7ebf964a520145235e3,Tue Oct 16 13:26:13 +0000 2012,480,1.317493,103.844239,8
201784,4b62ecb7f964a5201f592ae3,Wed Oct 17 11:28:09 +0000 2012,480,1.311218,103.795513,0
98151,507ff864498ef796572f4abf,Thu Oct 18 15:17:09 +0000 2012,480,1.290769,103.845422,8
98151,4c41e609e26920a150275fe7,Thu Oct 18 18:30:49 +0000 2012,480,1.28968,103.845155,8
98151,4e8f1329dab454671ef8d0a6,Fri Oct 19 19:05:07 +0000 2012,480,1.292022,103.859208,8
87863,4cf13acde942548124f568c5,Mon Oct 22 07:57:18 +0000 2012,480,1.306076,103.866094,3
87863,4b058816f964a520f0b022e3,Wed Oct 24 05:41:08 +0000 2012,480,1.352775,103.944939,3
98734,4ba72d7ff964a5207d8439e3,Wed Oct 24 06:28:14 +0000 2012,480,1.279887,103.822657,7
98151,4e8f1329dab454671ef8d0a6,Wed Oct 24 15:53:04 +0000 2012,480,1.292022,103.859208,8
87863,4c6b9ad51fb2a1431ebcf9e6,Thu Oct 25 05:40:39 +0000 2012,480,1.354033,103.945117,3
98151,4b9d16b1f964a520908e36e3,Thu Oct 25 07:06:42 +0000 2012,480,1.334976,103.858738,8
201784,4b05880af964a520acad22e3,Thu Oct 25 08:57:56 +0000 2012,480,1.29812,103.855013,0
213352,4bb610c81344b71318e99c04,Thu Oct 25 14:46:43 +0000 2012,480,1.308016,103.856927,1
98151,4b05880bf964a520c5ad22e3,Fri Oct 26 11:08:52 +0000 2012,480,1.291986,103.858971,8
87863,4b3ea610f964a5204ea025e3,Sat Oct 27 05:46:20 +0000 2012,480,1.354271,103.959979,3
98151,4e8f1329dab454671ef8d0a6,Sat Oct 27 21:18:55 +0000 2012,480,1.292022,103.859208,8
58421,4b2de4e9f964a520eedb24e3,Sun Oct 28 08:21:29 +0000 2012,480,1.352669,103.944064,5
87863,4b058818f964a520a7b122e3,Sun Oct 28 11:21:39 +0000 2012,480,1.264939,103.821668,3
58421,4b5da988f964a520ae6529e3,Mon Oct 29 08:13:59 +0000 2012,480,1.350678,103.87275,5
87863,4b058816f964a520f0b022e3,Mon Oct 29 12:53:03 +0000 2012,480,1.352775,103.944939,3
139680,4cdce111a1bba35d3a2f9de5,Wed Oct 31 04:55:13 +0000 2012,480,1.339336,103.907293,2
98151,4b9d16b1f964a520908e36e3,Wed Oct 31 07:52:41 +0000 2012,480,1.334976,103.858738,8
87863,4c6b9ad51fb2a1431ebcf9e6,Thu Nov 01 07:10:20 +0000 2012,480,1.354033,103.945117,3
58421,4c8ec576a8de224bbf602a01,Mon Nov 05 09:42:31 +0000 2012,480,1.317749,103.974066,5
203821,4ffa8ad7e4b054fbabd8c960,Tue Nov 06 20:01:21 +0000 2012,480,1.301611,103.841318,4
201784,4b08e700f964a520421323e3,Wed Nov 07 09:47:31 +0000 2012,480,1.304783,103.831938,0
98151,4b058818f964a520bbb122e3,Thu Nov 08 09:47:35 +0000 2012,480,1.319723,103.843696,8
139680,4b05880df964a5206fae22e3,Fri Nov 09 17:38:21 +0000 2012,480,1.288838,103.846639,2
213352,4b058815f964a520afb022e3,Sun Nov 11 05:05:18 +0000 2012,480,1.300304,103.844887,1
139680,4ffa8946e4b01992ac0c59a2,Sun Nov 11 17:23:36 +0000 2012,480,1.301659,103.841182,2
87863,4b341e41f964a520342525e3,Mon Nov 12 04:31:27 +0000 2012,480,1.35263,103.944794,3
139680,4e084baca809495e619ddfff,Mon Nov 12 14:03:28 +0000 2012,480,1.265267,103.820219,2
139680,4b1e7356f964a5201f1a24e3,Mon Nov 12 14:33:50 +0000 2012,480,1.312151,103.83949,2
139680,502f8df7e4b0b49bb55ab802,Mon Nov 12 16:59:29 +0000 2012,480,1.308678,103.857782,2
139680,4ed643d7722eff15c027c677,Mon Nov 12 18:33:49 +0000 2012,480,1.308044,103.858444,2
213352,4bc44c65abf4952126cfc493,Tue Nov 13 11:33:36 +0000 2012,480,1.359311,103.888416,1
98151,4b07f6b3f964a520a10123e3,Fri Nov 16 01:54:27 +0000 2012,480,1.311234,103.856485,8
98734,4b058815f964a520aab022e3,Fri Nov 16 07:00:22 +0000 2012,480,1.302976,103.853054,7
58421,4b84eb16f964a520864731e3,Fri Nov 16 12:18:16 +0000 2012,480,1.284434,103.842859,5
98151,4b0d53daf964a520664623e3,Fri Nov 16 17:54:29 +0000 2012,480,1.290859,103.846008,8
87863,4bf8e0c65efe2d7fa87f6b34,Sat Nov 17 11:24:41 +0000 2012,480,1.294087,103.853796,3
139680,4b05880df964a5206fae22e3,Sat Nov 17 17:51:59 +0000 2012,480,1.288838,103.846639,2
87863,4edf727b0aaf167e54294bed,Tue Nov 20 06:25:42 +0000 2012,480,1.345057,103.942222,3
139680,4f1f62abe4b0ec749bd3580b,Tue Nov 20 06:58:15 +0000 2012,480,1.339755,103.907084,2
87863,4b6cc5c4f964a5205b532ce3,Wed Nov 21 04:43:15 +0000 2012,480,1.352925,103.94341,3
201784,4b4b1113f964a520c19126e3,Wed Nov 21 10:25:43 +0000 2012,480,1.298218,103.856157,0
87863,4c273be4aa77ef3ba9e698b0,Thu Nov 22 05:53:57 +0000 2012,480,1.332101,103.913498,3
201784,4b189466f964a52049d423e3,Fri Nov 23 08:21:51 +0000 2012,480,1.301339,103.8386,0
58421,4b058818f964a520a7b122e3,Fri Nov 23 08:36:39 +0000 2012,480,1.264939,103.821668,5
201784,4c079d410ed3c9286abe797d,Fri Nov 23 10:03:23 +0000 2012,480,1.306974,103.833098,0
58421,4b058818f964a520a7b122e3,Fri Nov 23 10:44:55 +0000 2012,480,1.264939,103.821668,5
58421,4b9ca3b0f964a520067436e3,Fri Nov 23 10:46:48 +0000 2012,480,1.263324,103.822512,5
87863,4c6b9ad51fb2a1431ebcf9e6,Sat Nov 24 08:12:18 +0000 2012,480,1.354033,103.945117,3
139680,4d11807f0c786ea80450d1ab,Sat Nov 24 11:55:09 +0000 2012,480,1.31389,103.886859,2
58421,4cbad639a33bb1f766bf90fd,Sun Nov 25 10:13:56 +0000 2012,480,1.323585,103.854049,5
87863,4c8b74221797236af3f36a88,Sun Nov 25 11:08:03 +0000 2012,480,1.321951,103.866226,3
87863,4f9de486e4b065054d60c31d,Mon Nov 26 04:48:01 +0000 2012,480,1.3319,103.908857,3
58421,4b077a2cf964a520fdfd22e3,Mon Nov 26 08:59:40 +0000 2012,480,1.372495,103.893714,5
87863,4c6b9ad51fb2a1431ebcf9e6,Mon Nov 26 09:15:58 +0000 2012,480,1.354033,103.945117,3
87863,4b189466f964a52049d423e3,Mon Nov 26 12:23:53 +0000 2012,480,1.301339,103.8386,3
98151,4b058818f964a520bbb122e3,Thu Nov 29 04:51:47 +0000 2012,480,1.319723,103.843696,8
139680,50b8bd75e4b0e9ecea250d97,Fri Nov 30 14:07:35 +0000 2012,480,1.31192,103.861807,2
213352,4b0bd124f964a520e03323e3,Sat Dec 01 08:28:06 +0000 2012,480,1.356685,103.988471,1
58421,4b5da988f964a520ae6529e3,Sat Dec 01 08:45:54 +0000 2012,480,1.350678,103.87275,5
139680,50b8bd75e4b0e9ecea250d97,Sun Dec 02 08:27:17 +0000 2012,480,1.31192,103.861807,2
87863,4b164600f964a520efb723e3,Wed Dec 05 08:55:17 +0000 2012,480,1.299666,103.854446,3
87863,4c21779f11de20a1177883ce,Wed Dec 05 11:49:10 +0000 2012,480,1.331763,103.909155,3
87863,4b2de4e9f964a520eedb24e3,Thu Dec 06 11:31:24 +0000 2012,480,1.352669,103.944064,3
87863,4b058816f964a520f0b022e3,Thu Dec 06 13:51:03 +0000 2012,480,1.352775,103.944939,3
87863,4b189466f964a52049d423e3,Fri Dec 07 11:11:58 +0000 2012,480,1.301339,103.8386,3
87863,4b56f3b8f964a520702028e3,Fri Dec 07 12:30:58 +0000 2012,480,1.303409,103.835757,3
