userId,timestamp,poiId,poiCategories,poiSubcategories,eventType,duration,referrer,transactionId,amount,currency,paymentMethod,rating,reviewText,userLongitude,userLatitude
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-02-18T09:00:00,4cd9cbfc6c25b60cfd89d24f,Theme Park,,view,569,friend,,,,,,,103.822153,1.255286
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-03-21T01:02:00,4bf88e815ec320a1fc0a89d3,Veterinarian,,view,464,friend,,,,,,,103.944636,1.31886
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-01-02T14:29:00,4b80b7d4f964a5201b8830e3,Coffee Shop,,view,294,friend,,,,,,,103.8499,1.300535
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-01-23T18:26:00,4d24168d53e4a093c6b68477,Chinese Restaurant,,view,26,recommendation,,,,,,,103.842999,1.326821
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-01-15T01:25:00,4d21bce0d7b0b1f79a711f9f,Mosque,,view,97,search,,,,,,,103.875624,1.312226
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-04-28T11:33:00,4d3aa5e481258cfa8591a85f,Clothing Store,,view,224,friend,,,,,,,103.83577,1.30347
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-03-11T17:08:00,5177ae51498ed9bc88fb674c,Bus Station,,view,569,recommendation,,,,,,,103.981665,1.353038
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-04-29T13:14:00,4bcd2880b6c49c746f1c9591,Coffee Shop,,view,465,recommendation,,,,,,,103.953684,1.343041
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-03-19T06:33:00,4ca7eac2d971b1f7f7790fe1,Bus Line,,view,313,ad,,,,,,,103.924978,1.337979
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-05-22T14:24:00,4fb49303e4b0e0f14570e451,Fried Chicken Joint,,view,244,recommendation,,,,,,,103.94501,1.353826
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-06-03T07:18:00,4b852a4ff964a520ef4e31e3,Miscellaneous Shop,,view,453,recommendation,,,,,,,103.878812,1.334392
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-06-10T10:57:00,4f9a6026e4b043736e6e4f89,Moving Target,,view,19,search,,,,,,,103.81987,1.28348
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-04-07T14:08:00,4b9ccd85f964a5204e7c36e3,Japanese Restaurant,,view,105,search,,,,,,,103.840989,1.301672
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-06-24T13:24:00,4d3e542b05b8721e161f9d37,Cosmetics Shop,,view,140,ad,,,,,,,103.95232,1.360941
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-04-22T22:19:00,4ff2632ae4b0afc114fa88d3,Automotive Shop,,view,306,friend,,,,,,,103.900785,1.331198
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-01-09T22:02:00,4d0cca2deea9b60c825a5a3f,Bar,,view,113,friend,,,,,,,103.853365,1.293234
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-04-25T04:31:00,4e65b4ec62e13e3bd00701c7,Ice Cream Shop,,view,570,recommendation,,,,,,,103.765325,1.303577
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-02-03T16:36:00,4b0cde52f964a5204f4223e3,Thai Restaurant,,view,440,friend,,,,,,,103.811435,1.305683
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-06-17T12:58:00,4b9e2748f964a52003ce36e3,Bank,,view,382,search,,,,,,,103.795763,1.311442
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-06-11T21:58:00,4bc966f90687ef3bdff9d9cc,Caf,,view,400,friend,,,,,,,103.852125,1.299964
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-01-29T22:20:00,510bb629e4b0c5028062b5b7,Bar,,transaction,,,TXN_3fb44b29-47e5-40a7-a9d1-183a447e7c26_8707,135.93,SGD,Cash,,,103.811503,1.323163
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-03-25T07:34:00,4fcf3efce4b0bffbed13f5c4,American Restaurant,,transaction,,,TXN_3fb44b29-47e5-40a7-a9d1-183a447e7c26_2729,99.75,SGD,Cash,,,103.943809,1.352818
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-06-01T21:36:00,4efaf6e102d5abdcbe73dc04,Vegetarian / Vegan Restaurant,,transaction,,,TXN_3fb44b29-47e5-40a7-a9d1-183a447e7c26_1423,16.23,SGD,Mobile Pay,,,103.855324,1.29832
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-02-11T15:21:00,4c76f9bb59a3236a206ec018,Factory,,transaction,,,TXN_3fb44b29-47e5-40a7-a9d1-183a447e7c26_8147,83.31,SGD,Debit Card,,,103.969952,1.370728
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-03-04T02:39:00,4b17a978f964a520e1c623e3,Park,,transaction,,,TXN_3fb44b29-47e5-40a7-a9d1-183a447e7c26_7312,147.34,SGD,Debit Card,,,103.898447,1.377214
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-06-18T00:48:00,4d8929215ecdf04dd04fa48a,College Cafeteria,,transaction,,,TXN_3fb44b29-47e5-40a7-a9d1-183a447e7c26_1042,175.51,SGD,Debit Card,,,103.842816,1.332187
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-03-19T16:21:00,4dc75f05ae608779d16ad096,Women's Store,,review,,,,,,,2,Average experience.,103.85559,1.2993
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-02-07T18:26:00,4da987defa8cc764971b4c35,Food,,review,,,,,,,3,Would visit again.,103.913184,1.333019
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-04-29T22:14:00,4fd60b17e4b034e1fb268f33,Parking,,review,,,,,,,5,Loved it!,103.825065,1.264539
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-03-30T17:34:00,4c998a17a004a1cdc2dc406e,Salad Place,,review,,,,,,,5,Would visit again.,103.847302,1.285543
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-02-19T12:15:00,4f03bdf161afb3ab89dd95e9,School,,review,,,,,,,3,Average experience.,103.955894,1.375252
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-06-24T23:29:00,4c7ed910d860b60c40365f9d,High School,,review,,,,,,,1,Loved it!,103.784365,1.301486
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-04-17T10:42:00,4ecfa309be7b9eecdf02ac42,Garden,,review,,,,,,,3,Average experience.,103.963226,1.334234
3fb44b29-47e5-40a7-a9d1-183a447e7c26,2024-02-08T03:54:00,4d3ba8e184d46ea8b233f75c,Food Court,,review,,,,,,,4,Great place!,103.810418,1.273963
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-01-22T02:07:00,51e9ef70498e83b608cb709c,Event Space,,view,300,recommendation,,,,,,,103.854035,1.311101
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-05-10T02:02:00,4fb8f8aee4b0e6b4aed4dd46,Soccer Field,,view,530,friend,,,,,,,103.917176,1.302309
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-03-05T07:17:00,4d8e015a3bfef04d4f748d86,Coffee Shop,,view,252,friend,,,,,,,103.820106,1.277629
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-01-04T02:06:00,4b05880bf964a520edad22e3,Hotel,,view,393,ad,,,,,,,103.852176,1.297813
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-05-29T11:22:00,4dd7888f8877f1150febb8e8,Art Gallery,,view,61,friend,,,,,,,103.827088,1.280312
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-06-21T05:06:00,4b614267f964a520490e2ae3,Caf,,view,529,recommendation,,,,,,,103.85529,1.296495
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-04-15T03:16:00,4b1da4fff964a520751324e3,Lounge,,view,467,ad,,,,,,,103.842993,1.278989
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-03-04T12:47:00,508a52a1e4b0c3505284772c,Factory,,view,413,recommendation,,,,,,,103.820384,1.280356
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-04-23T21:07:00,4c7f2fe9fb74236a4492f9b9,Food Court,,view,434,recommendation,,,,,,,103.846175,1.310503
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-03-28T01:13:00,4f829ebce4b0a6d0b81d7443,Clothing Store,,view,259,friend,,,,,,,103.885409,1.359346
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-05-08T08:52:00,4fb3438fe4b00cf2a9946e36,Temple,,view,433,recommendation,,,,,,,103.853263,1.300894
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-05-11T16:38:00,4d14513a6d1037046d7620bd,Neighborhood,,view,600,ad,,,,,,,103.954999,1.360248
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-02-07T17:00:00,4cc2b9f4c844721e7a31de01,Event Space,,view,458,friend,,,,,,,103.958092,1.333609
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-06-13T09:14:00,4da2edef540ea1cd13c585de,Seafood Restaurant,,view,281,ad,,,,,,,103.909876,1.318615
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-05-22T14:36:00,4bf5227e98ac0f47bfb564a8,Salad Place,,view,262,friend,,,,,,,103.843565,1.320227
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-06-12T05:33:00,4d4651bb0bcd2c0f0bb32ca1,Food Court,,view,156,search,,,,,,,103.930272,1.325805
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-03-24T10:32:00,4b5d17f0f964a5204a5229e3,Restaurant,,view,567,search,,,,,,,103.819742,1.271084
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-02-09T16:25:00,4c0260341b2eb713ff839992,Church,,view,306,search,,,,,,,103.949197,1.348943
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-05-23T16:47:00,4f8bd605e4b0af4d5013a0d2,Basketball Court,,view,468,ad,,,,,,,103.814524,1.289508
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-02-03T22:14:00,4ec9f58ce5fa232a781086d2,Bus Station,,view,396,friend,,,,,,,103.872799,1.352197
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-04-05T02:59:00,4b4eb86bf964a52091f426e3,Grocery Store,,view,531,friend,,,,,,,103.827324,1.305629
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-01-04T07:25:00,50795c7ee4b06fd3a9a9eb27,Bakery,,view,351,friend,,,,,,,103.854096,1.340646
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-05-15T06:51:00,4eca446c5c5ce271c0c99682,Fast Food Restaurant,,view,49,recommendation,,,,,,,103.929515,1.30495
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-04-13T23:14:00,4c99ddc9292a6dcbf094c976,Flea Market,,view,448,search,,,,,,,103.908171,1.396689
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-05-13T08:18:00,4bb1b9eaf964a52088a03ce3,Coffee Shop,,view,359,search,,,,,,,103.894383,1.327969
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-03-19T18:43:00,4faf9a42e4b0fa27b8ca7e8f,Ramen /  Noodle House,,transaction,,,TXN_bf7fe045-98a1-4338-9435-1ce04feb37d9_5614,19.33,SGD,Debit Card,,,103.886757,1.361752
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-02-22T17:56:00,4d299193f7a9224b8bd6ff9f,Other Great Outdoors,,transaction,,,TXN_bf7fe045-98a1-4338-9435-1ce04feb37d9_7675,37.94,SGD,Debit Card,,,103.821281,1.250384
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-01-08T11:03:00,510bfec0e4b0e2f9304b2072,Bowling Alley,,transaction,,,TXN_bf7fe045-98a1-4338-9435-1ce04feb37d9_5132,68.21,SGD,Debit Card,,,103.955912,1.345735
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-06-15T03:39:00,4e85baf8469035fb8bc346a0,Outdoors & Recreation,,transaction,,,TXN_bf7fe045-98a1-4338-9435-1ce04feb37d9_6100,137.86,SGD,Cash,,,103.765087,1.292454
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-05-11T03:35:00,4e476fbd483b03d090ee7c0e,Dessert Shop,,transaction,,,TXN_bf7fe045-98a1-4338-9435-1ce04feb37d9_9474,178.96,SGD,Mobile Pay,,,103.845241,1.29995
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-06-22T13:06:00,4d8efe471d06b1f783b5553b,Asian Restaurant,,transaction,,,TXN_bf7fe045-98a1-4338-9435-1ce04feb37d9_3033,65.64,SGD,Cash,,,103.886077,1.308129
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-01-07T15:11:00,51ea7712498e9c131c02f44d,Dim Sum Restaurant,,transaction,,,TXN_bf7fe045-98a1-4338-9435-1ce04feb37d9_2947,174.15,SGD,Credit Card,,,103.85713,1.292889
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-04-24T16:18:00,4d2d3541a40da35d84339077,College Auditorium,,transaction,,,TXN_bf7fe045-98a1-4338-9435-1ce04feb37d9_7505,39.62,SGD,Mobile Pay,,,103.931945,1.346874
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-01-28T05:35:00,4ce4f1614303f04db73296b8,Bike Shop,,transaction,,,TXN_bf7fe045-98a1-4338-9435-1ce04feb37d9_3939,190.1,SGD,Debit Card,,,103.922978,1.338429
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-04-14T00:52:00,4c31d9827cc0c9b68853ef9a,Other Great Outdoors,,review,,,,,,,3,Would visit again.,103.82781,1.285809
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-04-13T03:33:00,4fa0131ce4b018e2a53b63b8,Coffee Shop,,review,,,,,,,3,Could be better.,103.817169,1.286264
bf7fe045-98a1-4338-9435-1ce04feb37d9,2024-01-09T06:04:00,4b9798bdf964a520c40a35e3,Sporting Goods Shop,,review,,,,,,,4,Would visit again.,103.858682,1.295749
bae43d30-5a85-49dc-91ed-91bb13472045,2024-06-16T15:07:00,4ca3d498750ca09353611c67,Bus Line,,view,455,search,,,,,,,103.89383,1.368474
bae43d30-5a85-49dc-91ed-91bb13472045,2024-04-29T23:05:00,4b86551af964a520598631e3,Caf,,view,423,recommendation,,,,,,,103.882255,1.316534
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-08T01:51:00,4e05996a62e100e581640074,Sushi Restaurant,,view,313,friend,,,,,,,103.845292,1.302415
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-29T13:48:00,4cd53ea9b2a437048d947c44,Dessert Shop,,view,140,recommendation,,,,,,,103.853394,1.293439
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-30T18:56:00,4dce530cc65bdac7135debdd,Snack Place,,view,299,ad,,,,,,,103.944964,1.353168
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-22T02:09:00,4b5c4824f964a520882929e3,Bookstore,,view,52,search,,,,,,,103.944526,1.352609
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-13T09:13:00,4eff2370c5126f14b6d3dd22,Event Space,,view,271,recommendation,,,,,,,103.900457,1.300727
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-14T19:01:00,4d878c2881fdb1f7b3f03ac0,Nightclub,,view,55,search,,,,,,,103.846096,1.290707
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-18T10:23:00,4cc115d021a4f04d301d6255,Bus Station,,view,315,search,,,,,,,103.72296,1.311622
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-31T15:23:00,4fc4b192e4b0635c5d6847cd,Gastropub,,view,430,search,,,,,,,103.804824,1.285796
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-08T12:12:00,4fe95de2e4b0658a7cc40328,Asian Restaurant,,view,372,friend,,,,,,,103.820559,1.257564
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-07T08:35:00,4efc63d8f9ab0847f9f35219,Hospital,,view,55,search,,,,,,,103.782,1.294531
bae43d30-5a85-49dc-91ed-91bb13472045,2024-06-15T01:36:00,4db4d31a0437fa536a3482de,Hospital,,view,486,ad,,,,,,,103.835775,1.283735
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-18T09:55:00,4e53925422711d4da5bd0624,Cajun / Creole Restaurant,,view,340,friend,,,,,,,103.88707,1.362191
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-29T05:17:00,4fb3438fe4b00cf2a9946e36,Temple,,view,203,recommendation,,,,,,,103.853263,1.300894
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-03T23:06:00,4bd2d876caff95214481d3f0,Cosmetics Shop,,view,44,search,,,,,,,103.833216,1.307121
bae43d30-5a85-49dc-91ed-91bb13472045,2024-04-04T17:58:00,4fbb7b0ae4b0766311cc39ea,Tech Startup,,view,281,search,,,,,,,103.863546,1.300849
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-19T18:27:00,5093a3bee4b02e0045db2384,Diner,,view,469,friend,,,,,,,103.917157,1.392839
bae43d30-5a85-49dc-91ed-91bb13472045,2024-05-29T05:57:00,4f3c60efe4b0ddac80f1d5c3,College Auditorium,,view,469,search,,,,,,,103.774712,1.293255
bae43d30-5a85-49dc-91ed-91bb13472045,2024-04-22T23:39:00,4d479e384e7a6ea8c1536d32,Cosmetics Shop,,view,30,search,,,,,,,103.794682,1.311566
bae43d30-5a85-49dc-91ed-91bb13472045,2024-06-15T08:54:00,4c8de18edaa9370411bd47b1,Board Shop,,view,368,recommendation,,,,,,,103.813869,1.254546
bae43d30-5a85-49dc-91ed-91bb13472045,2024-05-21T13:24:00,4bf27868a32e20a1e238d557,Japanese Restaurant,,view,325,search,,,,,,,103.844339,1.292546
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-17T02:19:00,4c5d5d6b9b28d13a90445970,Airport Terminal,,view,448,friend,,,,,,,103.986797,1.355569
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-23T11:31:00,4d2efbdcad3a8cfa044399bd,Government Building,,view,386,search,,,,,,,103.884707,1.304114
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-31T22:35:00,4bc3f84a74a9a593f056d5f6,Food Court,,view,57,friend,,,,,,,103.798699,1.276454
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-02T14:47:00,4fad0ce1e4b0c811feae3cc7,Mobile Phone Shop,,view,218,friend,,,,,,,103.962467,1.334618
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-22T12:47:00,4b852516f964a520fe4d31e3,University,,view,58,ad,,,,,,,103.846711,1.298784
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-03T23:29:00,4d37b79b9784a093f0f6d9e8,Train,,view,559,friend,,,,,,,103.805846,1.294266
bae43d30-5a85-49dc-91ed-91bb13472045,2024-04-21T10:53:00,4bbb60983db7b713d240249a,Gas Station / Garage,,view,463,search,,,,,,,103.824001,1.281999
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-22T02:15:00,4c2082f463750f47e8a8bc67,Boutique,,view,98,ad,,,,,,,103.835702,1.30325
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-10T19:23:00,50121ec4e4b0adaeb00f8333,Ramen /  Noodle House,,view,12,ad,,,,,,,103.831603,1.304779
bae43d30-5a85-49dc-91ed-91bb13472045,2024-06-21T00:10:00,4d6f5db70187236a81df9aba,Winery,,view,26,recommendation,,,,,,,103.845598,1.290965
bae43d30-5a85-49dc-91ed-91bb13472045,2024-04-11T08:08:00,4f0bdca2e4b06b1f3e0ffa04,Antique Shop,,view,409,friend,,,,,,,103.954557,1.344853
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-04T23:27:00,4d4651bb0bcd2c0f0bb32ca1,Food Court,,view,440,search,,,,,,,103.930272,1.325805
bae43d30-5a85-49dc-91ed-91bb13472045,2024-04-07T03:31:00,5013f5fee4b0eba4bbfbc18d,Nightclub,,view,436,friend,,,,,,,103.849252,1.301911
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-06T14:38:00,4cd02d63cc83952128090a98,Karaoke Bar,,view,153,recommendation,,,,,,,103.891916,1.314558
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-12T15:30:00,4d9c50103890b60c87941af2,Bus Station,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_6888,94.31,SGD,Cash,,,103.805501,1.281926
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-10T08:23:00,4cd6c5c3dfb4a1cdc0be605c,Bar,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_9929,63.3,SGD,Debit Card,,,103.873506,1.321815
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-17T16:45:00,4e265fa7628436bf4d67d688,Asian Restaurant,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_2093,25.64,SGD,Debit Card,,,103.842518,1.272714
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-25T22:10:00,4e40dca718a875a006a5b8b4,Optical Shop,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_7460,56.38,SGD,Credit Card,,,103.76494,1.315054
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-20T01:57:00,4f842ecae4b0e8bef1c4e30c,Snack Place,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_4539,183.13,SGD,Cash,,,103.801202,1.297199
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-24T10:52:00,51738d08e4b04fc8be615f42,Airport Gate,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_1050,185.17,SGD,Mobile Pay,,,103.884718,1.325842
bae43d30-5a85-49dc-91ed-91bb13472045,2024-05-22T20:17:00,4e322d101838be8b94c7cdcc,College Communications Building,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_1482,105.89,SGD,Debit Card,,,103.929498,1.349731
bae43d30-5a85-49dc-91ed-91bb13472045,2024-05-04T17:53:00,4ee7660b823180a98e128025,Convenience Store,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_3614,181.54,SGD,Credit Card,,,103.929696,1.328629
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-18T22:08:00,4eaa97b68b8180c90b73fa03,Dim Sum Restaurant,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_9616,53.76,SGD,Mobile Pay,,,103.859231,1.303007
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-26T07:27:00,4d6eea2671d3a14350ad3350,Hotel,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_1560,73.68,SGD,Cash,,,103.845626,1.326258
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-26T22:01:00,4ba75420f964a520048c39e3,Indian Restaurant,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_3076,16.41,SGD,Debit Card,,,103.842727,1.273621
bae43d30-5a85-49dc-91ed-91bb13472045,2024-01-15T07:16:00,4b2a9de1f964a52067ac24e3,Light Rail,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_1263,184.39,SGD,Cash,,,103.90529,1.387865
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-10T20:03:00,5219fddd11d2aa6ed2f90ed4,Thai Restaurant,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_8694,6.03,SGD,Mobile Pay,,,103.837008,1.27746
bae43d30-5a85-49dc-91ed-91bb13472045,2024-05-27T12:56:00,4d106ae2e2365481eb9977ea,Dessert Shop,,transaction,,,TXN_bae43d30-5a85-49dc-91ed-91bb13472045_2077,69.68,SGD,Mobile Pay,,,103.873279,1.349884
bae43d30-5a85-49dc-91ed-91bb13472045,2024-04-25T02:48:00,4c625f2efa7bc92855ff0d27,Fried Chicken Joint,,review,,,,,,,1,Great place!,103.842925,1.284577
bae43d30-5a85-49dc-91ed-91bb13472045,2024-04-23T06:58:00,4b8261fff964a5201dd130e3,Italian Restaurant,,review,,,,,,,1,Average experience.,103.854135,1.286502
bae43d30-5a85-49dc-91ed-91bb13472045,2024-04-15T10:02:00,51ea3055498ed094a35ae70a,General Entertainment,,review,,,,,,,4,Would visit again.,103.875717,1.357031
bae43d30-5a85-49dc-91ed-91bb13472045,2024-02-09T14:57:00,4cbcd6b17148f04d02e2e9ab,Casino,,review,,,,,,,1,Great place!,103.908239,1.318898
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-24T23:02:00,4c3ede256faac9b6e5c20e76,Government Building,,review,,,,,,,4,Could be better.,103.822002,1.310263
bae43d30-5a85-49dc-91ed-91bb13472045,2024-03-22T11:22:00,4c2456abc11dc9b6f25c2524,Performing Arts Venue,,review,,,,,,,3,Not bad.,103.823729,1.254703
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-06-07T22:37:00,4d99addf942ba0932f14a08c,Fried Chicken Joint,,view,281,search,,,,,,,103.881349,1.305919
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-06-04T23:38:00,4e6a1bcfb993d5439f0e7f7b,Music Venue,,view,274,ad,,,,,,,103.953514,1.376194
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-06-24T06:42:00,4bfb7f96bbb7c928d0370843,Coffee Shop,,view,100,search,,,,,,,103.844677,1.326855
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-01-05T22:51:00,4e3cc881d22d102e8539ac3b,Department Store,,view,290,ad,,,,,,,103.849078,1.332495
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-02-20T07:18:00,4f654365e4b0777dfd31dfa8,Bus Line,,view,173,friend,,,,,,,103.839483,1.337362
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-06-20T15:59:00,4d8839f65ecdf04da015928a,Spa / Massage,,view,99,search,,,,,,,103.844409,1.298407
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-05-23T23:07:00,4f93b5d2e4b0a20c269ca1f8,Tennis Court,,view,13,recommendation,,,,,,,103.842835,1.294956
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-04-09T03:45:00,4da5906693a01f42fac8753c,Women's Store,,view,444,recommendation,,,,,,,103.947956,1.340584
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-05-02T08:27:00,4efacddfe5fa4f286e5c3dde,Food Court,,view,501,recommendation,,,,,,,103.849487,1.332383
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-01-17T05:36:00,4bf8b7ff5efe2d7fbf506b34,Salon / Barbershop,,view,212,recommendation,,,,,,,103.887764,1.358837
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-01-02T01:17:00,4ca6d241d971b1f7105104e1,Chinese Restaurant,,view,310,recommendation,,,,,,,103.853623,1.302126
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-02-01T10:59:00,4ca03bde2fb1a14333cefa40,Government Building,,view,450,recommendation,,,,,,,103.842014,1.272586
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-02-27T18:22:00,4ce0cc7e94c3b60cc16a73ea,Mall,,view,160,ad,,,,,,,103.833032,1.305833
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-06-16T06:40:00,5054947ae4b01f3aa54a70c7,Burrito Place,,view,303,recommendation,,,,,,,103.851208,1.304441
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-01-06T02:37:00,51a34daa498e6b54882fa950,Restaurant,,view,252,friend,,,,,,,103.912572,1.322644
da2b1723-6574-40f9-b0bd-47312dce29dd,2024-03-24T06:31:00,4fa603b9e4b0baf7cdc6c60e,Boat or Ferry,,view,80,search,,,,,,,103.845467,1.339346
