user_id,num_nodes,num_edges,num_self_loops,cat_Arts & Entertainment,cat_College & University,cat_Food,cat_Great Outdoors,cat_Nightlife Spot,cat_Professional & Other Places,cat_Residence,cat_Shop & Service,cat_Travel & Transport,degree_Arts & Entertainment,degree_College & University,degree_Food,degree_Great Outdoors,degree_Nightlife Spot,degree_Professional & Other Places,degree_Residence,degree_Shop & Service,degree_Travel & Transport,total_distance,mean_distance,max_distance,min_distance
162161,8,28,4,0,0,0,0,0,0,0,0,0,6,1,7,1,4,0,0,5,3,300.08628500201417,4.616712076954063,21.59222441841682,0.0091108215596757
145197,6,18,2,0,0,0,0,0,0,0,0,0,2,0,6,2,0,4,0,3,1,285.04756983384505,3.6544560235108348,13.752721850636048,0.0
53224,5,18,4,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,0,5,4,79.03816168269718,2.1955044911860333,8.98798800840918,0.0
79585,6,27,4,0,0,0,0,0,0,0,0,0,2,0,6,4,0,5,0,4,6,471.0445731788638,5.176313990976524,22.52226231906905,0.0
202640,8,29,5,0,0,0,0,0,0,0,0,0,5,4,5,1,1,6,0,6,1,160.12177628078987,1.8837856033034106,8.937044451972627,0.0
228036,5,12,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,4,0,2,1,119.21907690163377,4.5853491116013,19.079461178121726,0.0
112178,6,15,4,0,0,0,0,0,0,0,0,0,1,4,1,0,0,2,0,3,4,51.86004687268578,1.4817156249338792,9.032994150860816,0.0
211862,7,28,4,0,0,0,0,0,0,0,0,0,5,5,6,0,1,0,0,7,3,488.3253526966959,5.486801715693212,17.161208591789652,0.0
192026,9,29,4,0,0,0,0,0,0,0,0,0,3,2,7,2,3,1,0,7,3,353.97459823912726,6.320974968555844,18.243587656808874,0.0
127507,4,11,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,4,2,63.48747249363645,1.6278839100932425,18.33306635171854,0.0
96714,5,20,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,4,5,132.23666219157798,1.3919648651745051,14.94059569071324,0.0
119723,7,18,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,3,0,7,3,198.50163122045615,3.6091205676446574,20.464463859288152,0.0
27877,9,29,5,0,0,0,0,0,0,0,0,0,1,0,4,5,2,4,1,5,6,844.290496758971,4.588535308472669,16.82793724829064,0.0
30666,9,45,6,0,0,0,0,0,0,0,0,0,5,0,8,3,7,3,1,9,4,513.7167475141479,2.5059353537275513,15.07998273534735,0.009611191014515514
191599,4,12,3,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,4,0,116.83321032909663,2.7170514030022472,15.416824312120731,0.0
50117,8,28,5,0,0,0,0,0,0,0,0,0,4,1,5,0,3,2,1,8,4,251.96173932017868,2.332979067779432,17.29412647876671,0.0
82742,9,32,4,0,0,0,0,0,0,0,0,0,3,2,6,4,1,4,1,8,3,761.9537166778064,5.218861073135665,22.069953274203765,0.0
231612,8,24,3,0,0,0,0,0,0,0,0,0,3,1,6,0,5,1,0,3,3,435.5375998603147,6.312139128410355,17.63017261606667,0.0
96216,9,43,4,0,0,0,0,0,0,0,0,0,2,5,8,5,1,5,0,7,6,226.11390998495753,2.0010080529642256,9.772454495156214,0.0
257357,8,24,3,0,0,0,0,0,0,0,0,0,5,0,7,1,1,2,0,5,2,192.56772592103619,4.011827623354919,18.34520863388947,0.0
243596,7,18,2,0,0,0,0,0,0,0,0,0,2,1,7,1,0,1,0,4,2,471.5456830516193,7.605575533090633,21.15716639248853,0.0
181822,7,19,3,0,0,0,0,0,0,0,0,0,3,0,6,2,1,3,0,1,3,153.44879774434187,3.264868037113657,14.718082229812715,0.0
122616,9,27,5,0,0,0,0,0,0,0,0,0,1,2,7,1,1,3,0,6,4,162.73612531462896,4.6496035804179705,18.08098023613812,0.0
118435,10,36,5,0,0,0,0,0,0,0,0,0,4,2,10,4,6,1,1,3,1,506.0524899992832,4.913130970866826,19.364120664564627,0.03976083230046406
85692,8,28,4,0,0,0,0,0,0,0,0,0,1,1,5,1,0,6,0,4,7,283.2475620481187,4.800806136408791,17.681516895522584,0.0
74946,8,29,5,0,0,0,0,0,0,0,0,0,2,0,7,4,0,3,1,3,6,443.4235608644077,6.92849313850637,28.231195558971873,0.0
4047,10,43,4,0,0,0,0,0,0,0,0,0,2,2,7,2,1,6,4,8,7,1191.4971516806904,2.4168299222732035,23.536168206610704,0.0
76341,8,32,5,0,0,0,0,0,0,0,0,0,2,3,4,2,1,5,0,7,8,313.72780012318185,2.6587101705354397,14.539326068320825,0.0
246565,8,18,2,0,0,0,0,0,0,0,0,0,2,1,6,0,1,2,0,2,3,300.6811304451265,5.568169082317159,25.013716410640384,0.0
44557,7,34,5,0,0,0,0,0,0,0,0,0,2,0,6,0,6,6,0,7,5,652.9398713151447,3.8408227724420283,15.608054882954402,0.0
44677,9,52,5,0,0,0,0,0,0,0,0,0,1,0,8,8,7,4,4,7,9,271.73564027541653,1.3385992131793922,10.887115265081475,0.0
218184,7,19,1,0,0,0,0,0,0,0,0,0,2,3,5,1,0,3,0,3,2,184.5944152812012,2.675281380886975,11.38435297130004,0.03064871783238046
144227,7,30,5,0,0,0,0,0,0,0,0,0,5,1,6,4,0,5,0,4,5,486.9999408802237,6.8591540969045575,20.415089447785345,0.009310155663341783
166774,6,22,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,5,5,275.7155634190279,5.302222373442845,17.82389511407192,0.0
160042,9,30,5,0,0,0,0,0,0,0,0,0,4,2,5,1,0,5,1,6,5,159.00976446864252,2.564673620461976,19.552128455945816,0.0
67694,8,32,5,0,0,0,0,0,0,0,0,0,0,1,7,2,4,5,0,5,7,573.6273690577445,5.361003449137799,17.937862091888924,0.0
206604,7,29,4,0,0,0,0,0,0,0,0,0,0,0,7,4,5,4,0,6,1,182.2778739689931,2.2503441230739893,7.935356863183582,0.0
51305,9,43,5,0,0,0,0,0,0,0,0,0,5,0,8,6,3,5,1,7,4,645.1623546979433,4.057624872314109,18.3675467735756,0.010509666398545225
259167,7,21,4,0,0,0,0,0,0,0,0,0,2,4,3,1,0,3,0,3,5,65.0948820003249,1.2763702353004882,7.73184328894218,0.0
124075,5,15,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,3,5,67.56360047835322,1.299300009199101,7.414194712644164,0.0
23956,7,30,5,0,0,0,0,0,0,0,0,0,1,0,5,4,0,6,3,6,5,986.1056737364845,5.330300939116133,17.23754061193509,0.0
10474,6,18,4,0,0,0,0,0,0,0,0,0,0,2,5,1,0,3,0,5,2,277.4389238886644,5.439978899777734,17.83094266510453,0.0
245845,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,72.14557526425075,1.0609643421213344,17.3547512424011,0.0
249420,8,33,3,0,0,0,0,0,0,0,0,0,3,3,8,2,0,5,0,7,3,352.7640337727594,5.265134832429244,21.06587690265033,0.0
82417,8,27,4,0,0,0,0,0,0,0,0,0,4,0,5,5,2,4,1,5,1,356.00512916863613,2.942191150154018,18.535169599403375,0.0
110310,9,26,4,0,0,0,0,0,0,0,0,0,1,2,6,2,0,3,1,6,4,216.81103788690987,3.674763354015422,18.353064323636207,0.0
148024,9,20,2,0,0,0,0,0,0,0,0,0,1,1,8,1,2,1,0,2,2,410.72119411975143,6.04001756058458,21.685897291152042,0.0
152473,8,35,6,0,0,0,0,0,0,0,0,0,4,0,6,2,3,6,0,8,5,587.3791316621089,5.75861893786381,20.244222438187954,0.0
37636,8,38,7,0,0,0,0,0,0,0,0,0,4,0,8,2,4,6,0,5,6,952.8349391810399,6.571275442627863,24.546344428293576,0.0
226436,8,26,3,0,0,0,0,0,0,0,0,0,2,1,2,4,0,5,1,8,3,223.42372772188298,3.989709423605053,13.904051406535098,0.0
83674,8,26,3,0,0,0,0,0,0,0,0,0,2,5,7,1,0,1,0,6,2,161.6174720236348,2.276302422868096,17.14027898230312,0.0
180961,7,17,3,0,0,0,0,0,0,0,0,0,1,0,6,1,3,1,0,4,1,142.1647143405516,3.306156147454688,10.688701299098785,0.0
55210,7,27,4,0,0,0,0,0,0,0,0,0,3,1,1,6,0,4,0,6,6,332.71618228088187,4.057514418059535,19.463793187066237,0.0
175370,7,25,5,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,4,4,6,149.0744323271409,1.987659097695212,6.473696842704172,0.0
39997,8,28,3,0,0,0,0,0,0,0,0,0,1,0,6,4,2,6,0,5,3,761.1375927379903,5.475810019697771,17.142209446064438,0.007894839791756134
240584,4,7,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,1,110.38494101764715,6.899058813602947,21.014222541565843,0.0
63664,6,20,4,0,0,0,0,0,0,0,0,0,0,2,1,3,0,6,0,3,5,83.90621020739636,1.7123716368856403,8.486587555113765,0.0
25178,7,22,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,5,0,5,5,254.03818466049805,2.152865971699136,12.608751240846557,0.0
185906,4,10,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,3,151.51109062636615,5.050369687545539,16.858184811858216,0.0
112947,7,24,4,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2,0,6,6,247.88732224956766,2.083086741593005,13.392413344706311,0.0
19222,6,14,2,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,3,5,938.4454055229672,4.426629271334754,15.80930106140136,0.0
174670,4,13,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,4,260.47885993939826,3.382842336875302,11.536621612360799,0.0
182016,5,11,2,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,4,0,71.59279058806038,1.0083491632121184,11.49105798738563,0.0
9318,7,32,4,0,0,0,0,0,0,0,0,0,2,0,6,3,0,3,0,7,7,1098.8406938668393,3.4125487387168922,17.32625016114364,0.0
19671,8,28,4,0,0,0,0,0,0,0,0,0,5,0,5,0,2,1,1,5,7,1465.1324550630422,4.5360137927648445,22.550592632530392,0.0
101905,8,38,6,0,0,0,0,0,0,0,0,0,4,5,7,4,0,5,0,5,6,280.45222577220267,2.69665601704041,17.723895637103194,0.0
115804,8,28,5,0,0,0,0,0,0,0,0,0,1,5,7,0,0,6,0,5,3,254.268780626409,3.6324111518058437,17.53521729106525,0.0
76143,6,20,4,0,0,0,0,0,0,0,0,0,1,0,5,5,4,0,0,4,0,222.71237308673298,2.2271237308673304,8.236640475489194,0.0
219410,8,23,3,0,0,0,0,0,0,0,0,0,4,0,7,2,2,1,0,4,1,218.44604105931478,3.033972792490483,18.349382168732905,0.0
78426,9,35,5,0,0,0,0,0,0,0,0,0,4,2,5,1,7,0,6,6,4,413.2991761230482,3.8268442233615567,15.201256403399556,0.0
150404,7,26,4,0,0,0,0,0,0,0,0,0,1,4,6,1,0,4,0,5,5,254.04765400418106,4.7933519623430385,19.423963352319863,0.0
203821,5,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,2,0,174.28786621980262,1.9365318468866952,13.125020249787632,0.0
21051,8,33,6,0,0,0,0,0,0,0,0,0,4,0,4,5,3,4,0,6,6,68.96398826864777,0.931945787414159,5.939493947744172,0.0
106404,7,26,5,0,0,0,0,0,0,0,0,0,4,1,6,4,0,2,0,6,3,374.79343722814366,4.073841709001561,13.527801652176784,0.0
249134,8,21,3,0,0,0,0,0,0,0,0,0,3,1,8,1,0,2,0,4,1,242.87469068359923,5.0598893892416505,21.49328380633111,0.06442417136005213
154961,7,33,6,0,0,0,0,0,0,0,0,0,5,0,5,5,1,5,0,6,6,267.34734745365876,3.4720434734241397,17.539492226535994,0.0
207836,7,21,3,0,0,0,0,0,0,0,0,0,4,0,2,2,3,2,0,7,1,264.7319677530767,4.269870447630269,17.758764662540525,0.01761715666888704
38192,7,24,5,0,0,0,0,0,0,0,0,0,4,0,3,0,1,3,0,7,5,740.2954913067373,3.796387134906346,15.925993012594647,0.0
250047,8,27,2,0,0,0,0,0,0,0,0,0,3,4,6,0,3,4,0,5,1,465.36371343446206,6.744401643977713,20.464463859288152,0.014058926231220443
215831,7,23,5,0,0,0,0,0,0,0,0,0,0,6,5,3,0,3,1,4,1,244.0463746345323,4.136379231093768,21.080096790733087,0.0
245883,7,27,5,0,0,0,0,0,0,0,0,0,2,0,4,5,1,5,0,6,4,319.3373944496718,4.561962777852456,15.355377076800726,0.0
69328,10,45,6,0,0,0,0,0,0,0,0,0,4,3,7,6,2,6,1,8,5,630.4738005702332,3.990340509938183,19.178363328766327,0.0
117968,8,23,4,0,0,0,0,0,0,0,0,0,3,0,3,1,4,3,0,6,2,175.34007248543986,2.7831757537371398,9.981651644101218,0.0
132949,7,22,5,0,0,0,0,0,0,0,0,0,1,5,4,1,0,3,0,6,2,228.3286166363067,3.215896008962067,24.151842543464547,0.0
2768,9,41,6,0,0,0,0,0,0,0,0,0,5,1,6,3,0,6,3,9,7,1081.6240778696892,3.3906710905005912,22.114925614172687,0.0
22458,9,49,7,0,0,0,0,0,0,0,0,0,3,6,7,4,6,3,0,9,8,1492.8402752784139,6.22016781366006,24.152728859898637,0.0
236076,7,21,6,0,0,0,0,0,0,0,0,0,0,3,2,0,4,2,1,6,3,486.60461365268594,6.082557670658577,18.566909529645475,0.0
26826,7,23,4,0,0,0,0,0,0,0,0,0,2,0,7,0,4,1,0,3,3,933.4398972522412,6.8635286562664835,25.303644912903774,0.0
148889,6,17,2,0,0,0,0,0,0,0,0,0,1,0,3,2,0,2,0,5,4,372.0864335776743,5.240653994051751,15.753900458260143,0.0
7659,9,47,7,0,0,0,0,0,0,0,0,0,6,1,8,7,3,8,0,8,5,591.9833765280015,2.6546339754618886,17.132555715792265,0.0
119018,8,24,3,0,0,0,0,0,0,0,0,0,1,1,6,1,0,4,0,5,2,596.3545875580337,4.770836700464269,19.751775792418933,0.0071743905766081745
155770,8,28,5,0,0,0,0,0,0,0,0,0,1,2,4,4,0,3,1,5,8,128.31531402238966,2.2511458600419227,15.694621698263614,0.0
13269,8,41,6,0,0,0,0,0,0,0,0,0,5,6,5,5,0,6,0,7,6,873.9799490970386,4.459081372944078,19.336784177661702,0.0
116439,9,40,5,0,0,0,0,0,0,0,0,0,5,7,5,2,3,3,0,9,5,365.2483615886004,3.765447026686604,10.598595236278934,0.0
111935,7,27,4,0,0,0,0,0,0,0,0,0,5,0,3,2,4,2,0,5,6,221.16163620689017,2.303767043821772,10.202011815433332,0.0
41716,8,32,5,0,0,0,0,0,0,0,0,0,4,0,7,5,1,3,0,6,3,958.7806039944235,5.9923787749651485,19.44268197858145,0.0
109603,6,12,1,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,1,1,237.25573380871518,3.9542622301452526,17.20488113727029,0.0
20504,9,58,7,0,0,0,0,0,0,0,0,0,5,5,9,8,6,9,0,8,6,873.2254966684662,3.6233423098276636,17.99915885136774,0.0
174836,7,20,2,0,0,0,0,0,0,0,0,0,2,0,6,2,0,2,1,6,1,103.79969421367679,3.3483772326992516,10.056255456542873,0.016711761066946555
128968,9,38,5,0,0,0,0,0,0,0,0,0,3,2,6,2,0,7,6,8,3,392.7116005816901,4.222705382598817,15.106151070673583,0.0
264394,7,14,2,0,0,0,0,0,0,0,0,0,1,0,7,1,1,0,0,2,0,205.1853938721692,4.023243017101357,16.230045309423716,0.026388755055085245
206976,6,17,4,0,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,5,3,218.1154132529643,4.957168483021917,17.59093366593782,0.0
239984,8,30,4,0,0,0,0,0,0,0,0,0,1,5,4,5,0,3,0,6,5,252.37253614793883,4.137254690949819,18.013388621487913,0.0
48415,6,23,4,0,0,0,0,0,0,0,0,0,1,0,6,0,0,4,0,5,5,284.1448226896349,4.7357470448272485,21.640016270400196,0.007742356784710377
238919,8,25,4,0,0,0,0,0,0,0,0,0,3,2,6,2,0,4,0,3,4,72.48984440552994,1.4793845797046925,10.880481302030054,0.0
183306,6,21,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,5,2,4,134.83300231652785,1.8470274289935327,10.391359269900217,0.0
146995,8,35,5,0,0,0,0,0,0,0,0,0,3,1,6,8,5,3,0,5,4,538.1061462902304,5.49087904377786,15.101120977526366,0.0
170401,8,29,5,0,0,0,0,0,0,0,0,0,1,5,7,0,0,5,1,4,5,172.70609095931852,3.321270979986894,17.939932908751423,0.0
95044,8,34,6,0,0,0,0,0,0,0,0,0,3,0,7,4,4,2,0,7,5,699.1303437290779,6.026985721802397,21.529280733406488,0.0
53476,6,19,2,0,0,0,0,0,0,0,0,0,2,0,3,2,0,5,0,5,2,246.15833499820883,2.2583333486074206,20.43502996405619,0.0
5307,10,32,5,0,0,0,0,0,0,0,0,0,1,2,6,2,2,5,1,7,4,285.0690047678341,3.563362559597927,14.298966022216979,0.0
200811,9,38,6,0,0,0,0,0,0,0,0,0,5,1,5,6,3,4,1,7,6,74.66729223541483,1.0228396196632168,9.71257504711447,0.0
81557,7,16,2,0,0,0,0,0,0,0,0,0,0,2,5,0,2,1,0,3,2,141.4176811549491,4.040505175855689,21.907153447429085,0.050649572186476984
24468,8,50,6,0,0,0,0,0,0,0,0,0,6,8,8,5,0,6,0,6,8,577.6853142174746,2.8598282882053203,17.77575745506013,0.0
12443,8,37,6,0,0,0,0,0,0,0,0,0,4,0,6,5,3,4,1,8,6,997.679933155449,3.1773246278835923,22.07767788203332,0.0
63554,8,32,3,0,0,0,0,0,0,0,0,0,2,0,7,4,3,1,0,5,4,825.6116469639906,4.9143550414523265,18.605623550308547,0.0
245909,7,25,4,0,0,0,0,0,0,0,0,0,2,3,4,1,0,6,0,6,3,86.92589887289719,1.7739979361815754,10.230551997718642,0.0
67265,10,29,3,0,0,0,0,0,0,0,0,0,4,2,9,1,2,1,1,5,2,1009.241724051651,5.767095566009436,17.00963790095587,0.0
245985,6,14,3,0,0,0,0,0,0,0,0,0,2,2,4,1,0,1,0,4,0,140.08895777864478,3.25788273903825,17.62456741151421,0.0
117764,7,25,4,0,0,0,0,0,0,0,0,0,2,4,4,3,0,3,0,2,7,138.50072866650737,1.689033276420822,16.54317053427008,0.0
223095,5,17,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,5,4,228.21083088680288,3.169594873427817,16.05096912216065,0.0
257942,5,13,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,3,193.99340882874085,4.731546556798557,14.435000340583521,0.0
154420,8,35,5,0,0,0,0,0,0,0,0,0,3,0,8,2,6,4,0,5,5,384.7612645186139,3.8864774193799376,10.697029899776329,0.0
184880,9,31,4,0,0,0,0,0,0,0,0,0,2,4,6,3,0,1,2,8,4,216.98690478598502,3.099812925514072,13.584226969608368,0.0
50042,9,37,5,0,0,0,0,0,0,0,0,0,3,5,8,2,2,5,0,4,7,449.78616369674194,2.3426362692538643,13.059217805444462,0.0
117085,6,24,4,0,0,0,0,0,0,0,0,0,5,0,6,2,2,3,0,6,0,449.5225311888847,4.99469479098761,18.760748377968234,0.0
90754,8,34,6,0,0,0,0,0,0,0,0,0,4,1,8,2,0,7,0,6,3,619.3029533903565,4.271054850967975,21.267215747773285,0.0
115048,7,25,5,0,0,0,0,0,0,0,0,0,1,3,5,2,0,5,0,4,5,202.73465805557893,2.472373878726573,18.06613352329837,0.0
144278,9,38,6,0,0,0,0,0,0,0,0,0,4,3,8,6,2,2,0,6,2,289.5485225037942,2.9247325505433768,9.302933316125973,0.0
245950,5,12,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,1,137.02609438943998,2.4468945426685713,16.564524452380795,0.0
2317,10,42,5,0,0,0,0,0,0,0,0,0,5,1,8,4,2,5,2,6,7,1039.8005921307954,2.9290157524811136,20.481150334034375,0.0
37027,6,20,4,0,0,0,0,0,0,0,0,0,4,1,4,0,0,2,0,5,4,350.5911529527561,3.3074637071014727,17.78091276126016,0.0
35446,7,27,4,0,0,0,0,0,0,0,0,0,0,1,4,3,0,6,0,6,5,409.2619025721945,2.640399371433513,17.988321765063294,0.0
52170,8,38,6,0,0,0,0,0,0,0,0,0,6,0,6,5,1,5,0,8,6,534.0887605191314,2.438761463557677,15.120789982489718,0.0
19261,6,21,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,4,0,5,6,493.21422734297795,3.1616296624549856,15.66653975516811,0.0
234595,9,30,4,0,0,0,0,0,0,0,0,0,1,2,7,4,1,1,0,5,6,372.80971511436604,5.735534078682555,21.255139650171028,0.010690952033019367
102422,8,29,5,0,0,0,0,0,0,0,0,0,3,0,5,1,3,5,0,7,4,482.0820044893071,4.726294161659872,20.77180693800041,0.0
67708,8,33,5,0,0,0,0,0,0,0,0,0,5,0,8,1,3,2,0,6,6,506.39437216544263,4.083825581979376,18.174272731832136,0.0
88976,9,32,3,0,0,0,0,0,0,0,0,0,3,5,4,4,1,2,0,7,5,252.5743258472971,3.238132382657656,14.316115712782132,0.0
191115,9,31,4,0,0,0,0,0,0,0,0,0,3,1,8,2,1,6,0,4,4,438.27193347670755,6.00372511611928,21.50368888662684,0.0
98734,10,31,5,0,0,0,0,0,0,0,0,0,4,1,6,0,1,6,1,5,6,395.2795930552946,5.812935191989628,22.711011416581474,0.0
203085,7,23,3,0,0,0,0,0,0,0,0,0,4,0,5,2,2,0,0,5,4,346.00083325781844,6.65386217803497,21.490249993199182,0.0
74568,9,39,4,0,0,0,0,0,0,0,0,0,3,2,9,2,2,7,0,8,3,493.8199801890696,3.5272855727790686,21.186041580191418,0.0
127189,5,17,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,4,4,196.76632311262065,4.799178612502942,18.3857001808389,0.033439783585816764
101296,7,29,4,0,0,0,0,0,0,0,0,0,2,0,6,6,5,3,0,6,1,695.6581659879098,5.749241041222395,17.3785284746371,0.0
97082,8,25,5,0,0,0,0,0,0,0,0,0,3,1,6,2,1,2,0,6,4,241.07272113190496,3.2143029484254,23.94305400283396,0.0
121218,7,32,6,0,0,0,0,0,0,0,0,0,6,0,7,3,0,4,0,5,4,706.6323907250297,5.988410090890081,21.589252150370427,0.0
150355,9,36,4,0,0,0,0,0,0,0,0,0,3,1,4,4,3,5,0,9,6,256.02890143789335,2.813504411405421,15.21623292098245,0.0
112416,7,17,3,0,0,0,0,0,0,0,0,0,1,1,4,1,0,2,0,5,3,243.5587434739785,4.5954479900750655,12.95556279876942,0.0408077046850437
27038,8,22,4,0,0,0,0,0,0,0,0,0,2,0,6,1,1,1,0,4,5,80.49148604653858,1.7125848095008211,17.762405750456402,0.0
151732,7,16,4,0,0,0,0,0,0,0,0,0,2,1,2,3,0,2,0,5,0,198.6531352296089,4.845198420234364,15.859127667005863,0.0
94114,7,24,4,0,0,0,0,0,0,0,0,0,3,0,7,2,0,3,0,3,5,453.4508467391966,3.4880834364553595,21.29303541839444,0.0
143461,6,18,4,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,0,4,4,102.10706267951795,2.4904161629150723,17.183980930020883,0.0
88010,9,21,2,0,0,0,0,0,0,0,0,0,2,1,6,1,0,2,1,5,2,303.6922171877594,7.5923054296939885,25.296421402551776,0.0
16581,8,31,4,0,0,0,0,0,0,0,0,0,4,5,6,2,0,2,0,8,3,389.1354212324273,1.4359240635882928,18.80040057059602,0.0
199131,4,11,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,1,95.49489649596512,1.1936862061995641,13.982146679750253,0.0
206766,8,27,4,0,0,0,0,0,0,0,0,0,3,0,5,3,1,5,0,6,3,142.83021575112667,2.3037131572762366,13.324944629530053,0.0
150406,6,24,5,0,0,0,0,0,0,0,0,0,3,0,5,2,0,5,0,5,4,237.11713634514135,5.38902582602594,12.967024299635023,0.0
202237,7,24,3,0,0,0,0,0,0,0,0,0,2,0,6,1,0,4,0,6,4,154.645940274728,3.43657645054951,16.321501971077296,0.0
232957,6,18,3,0,0,0,0,0,0,0,0,0,3,3,5,1,0,0,0,5,1,365.91773164418817,5.153770868228002,15.897504280352951,0.0
7973,8,40,5,0,0,0,0,0,0,0,0,0,1,8,6,4,0,4,0,7,7,1264.4509819502512,4.564804988990078,25.08209458645048,0.0
142756,9,37,5,0,0,0,0,0,0,0,0,0,5,2,7,2,1,7,0,6,6,537.3321458831376,5.656127851401448,17.658516147616616,0.0
259218,7,27,3,0,0,0,0,0,0,0,0,0,3,7,3,2,0,3,0,6,3,382.8057219295768,6.600098653958222,21.615107946855666,0.0
126363,8,33,5,0,0,0,0,0,0,0,0,0,4,6,5,1,0,4,0,6,4,396.328021998717,5.147117168814508,21.16387476598084,0.0
174313,6,16,4,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,0,4,5,76.52498694859949,1.471634364396144,9.00605175580677,0.0
251727,8,21,2,0,0,0,0,0,0,0,0,0,2,1,3,1,0,6,0,6,1,252.86434825947654,6.6543249541967535,15.027348897006489,0.0
231218,7,18,2,0,0,0,0,0,0,0,0,0,5,0,6,1,0,1,0,1,2,327.42271733902993,5.0372725744466145,21.49702692663707,0.03420708992069299
12304,9,50,5,0,0,0,0,0,0,0,0,0,5,1,9,4,6,5,0,8,7,1636.507847101407,5.245217458658356,20.19091220745369,0.0
70870,10,45,5,0,0,0,0,0,0,0,0,0,2,7,10,3,7,5,1,5,3,394.8113894124426,3.0138274000949816,17.14858627506093,0.0
41001,6,17,4,0,0,0,0,0,0,0,0,0,0,5,3,1,0,2,0,3,3,104.75848139415527,1.8378680946343022,10.389218246746761,0.0
145438,7,22,2,0,0,0,0,0,0,0,0,0,2,0,6,3,5,3,0,2,1,293.20333988943327,4.3118138219034305,20.20667409846446,0.0
161755,6,20,3,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,4,4,140.3035661333548,2.64723709685575,25.268497480270817,0.009617477490588347
264888,6,16,3,0,0,0,0,0,0,0,0,0,3,0,6,2,1,0,0,2,0,133.44316117921863,3.5116621362952274,13.098652858376779,0.1799957471718807
98776,8,41,5,0,0,0,0,0,0,0,0,0,4,3,8,0,4,7,0,6,5,545.3174896663661,4.327916584653699,17.759962691048,0.0
92897,5,12,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,2,262.6617024779438,4.955881178829128,19.820422414779777,0.008116699430067296
49530,9,41,6,0,0,0,0,0,0,0,0,0,6,1,5,5,6,4,0,8,5,982.1726007937441,5.252259897292745,21.75839330473977,0.0
196302,7,21,4,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,5,3,374.4704654989187,6.138860090146208,21.875861167412744,0.0
168629,7,21,4,0,0,0,0,0,0,0,0,0,3,4,7,1,0,0,0,3,2,449.0658121306348,7.242996969848948,21.733375696933123,0.0
63847,8,24,4,0,0,0,0,0,0,0,0,0,1,0,4,3,7,1,1,4,3,376.05779019229726,2.7651308102374808,17.414407913646095,0.0
82433,8,33,4,0,0,0,0,0,0,0,0,0,1,2,7,3,0,7,0,6,4,552.4396652907167,3.890420178103637,17.758764662540525,0.0
84519,6,18,3,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,5,5,69.03184925923095,1.6436154585531175,16.369447859799468,0.0
64094,7,24,4,0,0,0,0,0,0,0,0,0,1,5,2,1,0,4,0,5,6,970.9868578065488,5.745484365719221,30.664568296355696,0.0
141300,7,20,3,0,0,0,0,0,0,0,0,0,2,0,4,2,0,4,1,6,1,385.1076197649081,6.756274030963302,17.28259909117639,0.0
119623,4,13,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,2,181.05518553968304,3.2331283132086246,16.08264062605869,0.0
172431,8,20,1,0,0,0,0,0,0,0,0,0,1,0,8,1,2,1,0,2,1,273.0704170633642,3.1030729211745935,18.90472844585015,0.0
263427,8,26,5,0,0,0,0,0,0,0,0,0,3,0,7,1,3,4,0,5,2,265.5295646588699,5.418970707323877,17.885107967024652,0.0
