place_id,poiId,category,subcategory
4b8bb6c5f964a52015a832e3,POI-42,Food Court,
4b8bb850f964a52047a832e3,POI-17,Chinese Restaurant,
4b8bccc3f964a520fcab32e3,POI-42,Food Court,
4b8be6d6f964a52069b132e3,POI-123,Convenience Store,
4b8c6359f964a5203ece32e3,POI-42,Food Court,
4b8c6761f964a5200acf32e3,POI-98,Snack Place,
4b8c7558f964a520cad132e3,POI-17,Chinese Restaurant,
4b8c8fa4f964a520a2d632e3,POI-89,Arcade,
4b8c9153f964a520e0d632e3,POI-70,Korean Restaurant,
4b8c93fbf964a52033d732e3,POI-42,Food Court,
4b8c9510f964a52051d732e3,POI-42,Food Court,
4b8c96fcf964a52099d732e3,POI-17,Chinese Restaurant,
4b8c9f75f964a52091d832e3,POI-24,Malaysian Restaurant,
4b8ca4c6f964a52044d932e3,POI-73,Electronics Store,
4b8ca901f964a520b3d932e3,POI-57,Miscellaneous Shop,
4b8cafb4f964a52077da32e3,POI-44,Burger Joint,
4b8cb124f964a520a5da32e3,POI-63,Bakery,
4b8cb992f964a5208adb32e3,POI-73,Electronics Store,
4b8ccca1f964a52076dd32e3,POI-107,Pet Store,
4b8ce3a6f964a520f0df32e3,POI-33,Italian Restaurant,
4b8ceee3f964a5204de132e3,POI-92,Salon / Barbershop,
4b8cf3e0f964a52015e232e3,POI-27,Art Gallery,
4b8cf788f964a5208de232e3,POI-98,Snack Place,
4b8cfae0f964a52008e332e3,POI-38,Middle Eastern Restaurant,
4b8cfda4f964a5206ae332e3,POI-48,Theater,
4b8cfec2f964a5209de332e3,POI-54,Clothing Store,
4b8d0560f964a520a5e432e3,POI-22,Dessert Shop,
4b8d0bd4f964a520b9e532e3,POI-26,Park,
4b8d235ef964a520d2e932e3,POI-83,Fried Chicken Joint,
4b8d37fef964a5200cee32e3,POI-41,Ramen /  Noodle House,
4b8d4f30f964a52091f332e3,POI-11,Nightclub,
4b8dce6cf964a520780e33e3,POI-83,Fried Chicken Joint,
4b8de399f964a520341233e3,POI-10,Coffee Shop,
4b8de957f964a520141333e3,POI-36,Asian Restaurant,
4b8debc8f964a5204f1333e3,POI-41,Ramen /  Noodle House,
4b8dee68f964a520ae1333e3,POI-73,Electronics Store,
4b8e0090f964a520ab1533e3,POI-17,Chinese Restaurant,
4b8e0f99f964a520371733e3,POI-22,Dessert Shop,
4b8e13a3f964a520a71733e3,POI-42,Food Court,
4b8e1c1ff964a520931833e3,POI-73,Electronics Store,
4b8e21b5f964a520311933e3,POI-54,Clothing Store,
4b8e2257f964a5203f1933e3,POI-56,Cosmetics Shop,
4b8e238bf964a520631933e3,POI-84,Boutique,
4b8e4280f964a520291d33e3,POI-21,Lounge,
4b8e5fa3f964a520891f33e3,POI-10,Coffee Shop,
4b8e6318f964a520502033e3,POI-18,Indian Restaurant,
4b8e6499f964a520942033e3,POI-77,Sushi Restaurant,
4b8e6c05f964a520eb2133e3,POI-61,Shoe Store,
4b8e701ef964a520ab2233e3,POI-89,Arcade,
4b8eff9ef964a5208c4333e3,POI-90,Light Rail,
4b8f143af964a520ff4733e3,POI-90,Light Rail,
4b8f22c2f964a520a94a33e3,POI-55,Sporting Goods Shop,
4b8f27bef964a5207d4b33e3,POI-53,Department Store,
4b8f3b87f964a520bb4e33e3,POI-55,Sporting Goods Shop,
4b8f3c4cf964a520d24e33e3,POI-88,Sandwich Place,
4b8f4229f964a5207e4f33e3,POI-13,Diner,
4b8f43aaf964a520a84f33e3,POI-83,Fried Chicken Joint,
4b8f48cff964a520615033e3,POI-42,Food Court,
4b8f4bd2f964a520b75033e3,POI-106,Candy Store,
4b8f4efef964a5200b5133e3,POI-17,Chinese Restaurant,
4b8f553df964a520b05133e3,POI-17,Chinese Restaurant,
4b8f5de5f964a520995233e3,POI-42,Food Court,
4b8f5fe0f964a520c65233e3,POI-42,Food Court,
4b8f838ef964a520b35633e3,POI-46,Japanese Restaurant,
4b8f902af964a5202a5833e3,POI-40,Seafood Restaurant,
4b8f95f1f964a520fe5833e3,POI-66,Grocery Store,
4b8f99f0f964a520925933e3,POI-26,Park,
4b8f9b87f964a520c25933e3,POI-10,Coffee Shop,
4b8f9d64f964a520005a33e3,POI-46,Japanese Restaurant,
4b8fa5adf964a520605b33e3,POI-37,Thai Restaurant,
4b8fabfcf964a520565c33e3,POI-42,Food Court,
4b8fb26df964a5209a5d33e3,POI-33,Italian Restaurant,
4b8fb2a4f964a520a35d33e3,POI-66,Grocery Store,
4b8fdab8f964a520a46533e3,POI-116,Beer Garden,
4b905588f964a520cb8433e3,POI-63,Bakery,
4b907390f964a520ea8a33e3,POI-89,Arcade,
4b90865cf964a520818e33e3,POI-42,Food Court,
4b908a8df964a520278f33e3,POI-133,Salad Place,
4b90943ff964a520d59033e3,POI-46,Japanese Restaurant,
4b9096d7f964a5203e9133e3,POI-66,Grocery Store,
4b9097bdf964a520649133e3,POI-14,Pub,
4b909e3bf964a5205d9233e3,POI-41,Ramen /  Noodle House,
4b90a4d4f964a520229333e3,POI-18,Indian Restaurant,
4b90b3a6f964a520c39433e3,POI-60,Automotive Shop,
4b90bd9ef964a520f09533e3,POI-84,Boutique,
4b90c1e9f964a5206b9633e3,POI-26,Park,
4b90cb96f964a5209a9733e3,POI-61,Shoe Store,
4b90e12cf964a520c79a33e3,POI-65,Women'S Store,
4b90fabef964a520629d33e3,POI-74,Fast Food Restaurant,
4b90fbecf964a5209a9d33e3,POI-103,Mobile Phone Shop,
4b910121f964a5209e9e33e3,POI-80,Ice Cream Shop,
4b91087df964a52011a033e3,POI-17,Chinese Restaurant,
4b910942f964a5203da033e3,POI-39,Restaurant,
4b910adbf964a52088a033e3,POI-80,Ice Cream Shop,
4b911562f964a520eca233e3,POI-46,Japanese Restaurant,
4b91be33f964a5202ed433e3,POI-60,Automotive Shop,
4b91c1abf964a5202ad533e3,POI-17,Chinese Restaurant,
4b91c6f3f964a520a6d633e3,POI-91,Food & Drink Shop,
4b91d637f964a520bada33e3,POI-46,Japanese Restaurant,
4b91d894f964a52047db33e3,POI-115,Soup Place,
4b91e758f964a5209fde33e3,POI-123,Convenience Store,
4b91ea35f964a52031df33e3,POI-80,Ice Cream Shop,
4b91eae0f964a5205adf33e3,POI-36,Asian Restaurant,
4b91fee5f964a520b1e233e3,POI-60,Automotive Shop,
4b91ff15f964a520b6e233e3,POI-113,General Travel,
4b920266f964a5204ae333e3,POI-99,Hookah Bar,
4b920879f964a5203de433e3,POI-92,Salon / Barbershop,
4b920bb1f964a520d0e433e3,POI-60,Automotive Shop,
4b921f07f964a5203be833e3,POI-54,Clothing Store,
4b922565f964a52047e933e3,POI-54,Clothing Store,
4b922a53f964a52049ea33e3,POI-57,Miscellaneous Shop,
4b9231bbf964a520bceb33e3,POI-17,Chinese Restaurant,
4b9236b3f964a520aaec33e3,POI-70,Korean Restaurant,
4b923e8af964a5202bee33e3,POI-7,American Restaurant,
4b923efdf964a5203aee33e3,POI-81,Steakhouse,
4b9246a6f964a52085ef33e3,POI-17,Chinese Restaurant,
4b92483ef964a520e8ef33e3,POI-46,Japanese Restaurant,
4b925288f964a5201af233e3,POI-42,Food Court,
4b9253daf964a52063f233e3,POI-80,Ice Cream Shop,
4b925621f964a520e2f233e3,POI-41,Ramen /  Noodle House,
4b925753f964a52032f333e3,POI-55,Sporting Goods Shop,
4b92579ef964a52045f333e3,POI-84,Boutique,
4b925af3f964a5200ff433e3,POI-94,Gas Station / Garage,
4b926c20f964a52060f833e3,POI-89,Arcade,
4b9288aff964a520d60134e3,POI-39,Restaurant,
4b9311dff964a520ec3234e3,POI-18,Indian Restaurant,
4b93176af964a5206d3434e3,POI-92,Salon / Barbershop,
4b933f37f964a520233d34e3,POI-6,Tea Room,
4b93422cf964a520983d34e3,POI-53,Department Store,
4b934301f964a520b43d34e3,POI-56,Cosmetics Shop,
4b93441df964a520e23d34e3,POI-10,Coffee Shop,
4b9346f0f964a520423e34e3,POI-62,Jewelry Store,
4b934d5cf964a5203d3f34e3,POI-63,Bakery,
4b934d5df964a5203f3f34e3,POI-22,Dessert Shop,
4b937175f964a520124434e3,POI-92,Salon / Barbershop,
4b93739ff964a5206d4434e3,POI-36,Asian Restaurant,
4b937f4bf964a520064634e3,POI-2,Bar,
4b938294f964a520794634e3,POI-77,Sushi Restaurant,
4b938421f964a520af4634e3,POI-17,Chinese Restaurant,
4b938740f964a5202b4734e3,POI-54,Clothing Store,
4b9399b2f964a520d04934e3,POI-70,Korean Restaurant,
4b93a390f964a520364b34e3,POI-5,Gaming Cafe,
4b942f16f964a5205e6d34e3,POI-90,Light Rail,
4b94363bf964a520eb6e34e3,POI-98,Snack Place,
4b9441c5f964a520847134e3,POI-30,Water Park,
4b9488f3f964a520b27c34e3,POI-42,Food Court,
4b948c0cf964a520137d34e3,POI-38,Middle Eastern Restaurant,
4b948c86f964a520267d34e3,POI-87,Car Dealership,
4b948d94f964a5203d7d34e3,POI-17,Chinese Restaurant,
4b9498fdf964a5205a7e34e3,POI-7,American Restaurant,
4b949b12f964a5208e7e34e3,POI-26,Park,
4b949e37f964a520da7e34e3,POI-107,Pet Store,
4b94a01bf964a520fe7e34e3,POI-55,Sporting Goods Shop,
4b94d8fff964a520268534e3,POI-61,Shoe Store,
4b94d942f964a5202d8534e3,POI-42,Food Court,
4b94df01f964a520f08534e3,POI-83,Fried Chicken Joint,
4b94e146f964a520408634e3,POI-46,Japanese Restaurant,
4b94e4ebf964a520c28634e3,POI-10,Coffee Shop,
4b95cd7bf964a520c7b334e3,POI-43,Vegetarian / Vegan Restaurant,
4b95ce67f964a520e7b334e3,POI-24,Malaysian Restaurant,
4b95d270f964a5208db434e3,POI-36,Asian Restaurant,
4b95e259f964a520b1b634e3,POI-84,Boutique,
4b96207cf964a52099bd34e3,POI-36,Asian Restaurant,
4b9622e0f964a520ecbd34e3,POI-10,Coffee Shop,
4b963381f964a5205ac034e3,POI-32,Pizza Place,
4b963492f964a52085c034e3,POI-81,Steakhouse,
4b9653e2f964a52037c634e3,POI-40,Seafood Restaurant,
4b965657f964a520d3c634e3,POI-63,Bakery,
4b965f71f964a520acc834e3,POI-94,Gas Station / Garage,
4b96c6fbf964a520dbe334e3,POI-33,Italian Restaurant,
4b9721aaf964a52059f934e3,POI-17,Chinese Restaurant,
4b97225ff964a52074f934e3,POI-46,Japanese Restaurant,
4b9723b5f964a520aef934e3,POI-83,Fried Chicken Joint,
4b972e50f964a52044fb34e3,POI-42,Food Court,
4b975628f964a5200d0035e3,POI-10,Coffee Shop,
4b976a73f964a520e20235e3,POI-114,Video Game Store,
4b976b42f964a520fa0235e3,POI-33,Italian Restaurant,
4b9775c9f964a5209e0435e3,POI-98,Snack Place,
4b9776daf964a520d30435e3,POI-39,Restaurant,
4b9786a4f964a5206c0735e3,POI-19,French Restaurant,
4b978a99f964a520080835e3,POI-58,Accessories Store,
4b978f9ff964a520e50835e3,POI-58,Accessories Store,
4b9790abf964a520170935e3,POI-39,Restaurant,
4b979268f964a5205d0935e3,POI-81,Steakhouse,
4b97981af964a520990a35e3,POI-84,Boutique,
4b9798bdf964a520c40a35e3,POI-55,Sporting Goods Shop,
4b97a5f4f964a5208c0d35e3,POI-61,Shoe Store,
4b97b8faf964a520ce1135e3,POI-11,Nightclub,
4b97bb9ef964a5206c1235e3,POI-36,Asian Restaurant,
4b97c63bf964a520ce1435e3,POI-18,Indian Restaurant,
4b9862d6f964a5206a3f35e3,POI-121,Flea Market,
4b986cf8f964a520a14135e3,POI-103,Mobile Phone Shop,
4b987fa0f964a520c04435e3,POI-56,Cosmetics Shop,
4b98808ef964a520ec4435e3,POI-10,Coffee Shop,
4b9883e2f964a520664535e3,POI-34,Mediterranean Restaurant,
4b988744f964a520e64535e3,POI-94,Gas Station / Garage,
4b989575f964a520bc4735e3,POI-10,Coffee Shop,
4b98ad40f964a520134b35e3,POI-33,Italian Restaurant,
4b98ae9df964a520524b35e3,POI-60,Automotive Shop,
4b98baddf964a520394d35e3,POI-112,Gift Shop,
4b98d375f964a520465135e3,POI-36,Asian Restaurant,
4b98d597f964a520b55135e3,POI-134,Flower Shop,
4b98d7ebf964a520145235e3,POI-33,Italian Restaurant,
4b98dc02f964a520e15235e3,POI-34,Mediterranean Restaurant,
4b98e6e5f964a5203c5535e3,POI-88,Sandwich Place,
4b98f4a9f964a520655835e3,POI-69,Spa / Massage,
4b98f8c3f964a520685935e3,POI-133,Salad Place,
4b990247f964a520a75b35e3,POI-5,Gaming Cafe,
4b990b73f964a520b25d35e3,POI-68,Gym / Fitness Center,
4b99147af964a520086035e3,POI-57,Miscellaneous Shop,
4b99ac9ef964a520378b35e3,POI-88,Sandwich Place,
4b99aca5f964a5203c8b35e3,POI-98,Snack Place,
4b99b27cf964a520b58c35e3,POI-94,Gas Station / Garage,
4b99b955f964a520618e35e3,POI-73,Electronics Store,
4b99bf97f964a520da8f35e3,POI-46,Japanese Restaurant,
4b99bffaf964a520f38f35e3,POI-10,Coffee Shop,
4b99ce68f964a520a89235e3,POI-66,Grocery Store,
4b99cf86f964a520e49235e3,POI-10,Coffee Shop,
4b99df44f964a520389535e3,POI-84,Boutique,
4b99f07af964a520d09735e3,POI-6,Tea Room,
4b9a115ff964a520669d35e3,POI-33,Italian Restaurant,
4b9a1406f964a520de9d35e3,POI-112,Gift Shop,
4b9a198ff964a520cc9e35e3,POI-52,Arts & Crafts Store,
4b9a249ff964a52011a135e3,POI-46,Japanese Restaurant,
4b9a2a1bf964a5202ca235e3,POI-54,Clothing Store,
4b9a30a7f964a52099a335e3,POI-61,Shoe Store,
4b9a3309f964a5201fa435e3,POI-84,Boutique,
4b9a3d6ff964a520aca635e3,POI-46,Japanese Restaurant,
4b9a4368f964a52028a835e3,POI-84,Boutique,
4b9a46b4f964a520fea835e3,POI-135,Tanning Salon,
4b9a54b0f964a520c4ac35e3,POI-41,Ramen /  Noodle House,
4b9a9607f964a520dac335e3,POI-11,Nightclub,
4b9ad53af964a5203eda35e3,POI-17,Chinese Restaurant,
4b9af52cf964a520d9e635e3,POI-36,Asian Restaurant,
4b9afadef964a520d9e835e3,POI-66,Grocery Store,
4b9b0db5f964a5200eef35e3,POI-37,Thai Restaurant,
4b9b0eedf964a52075ef35e3,POI-19,French Restaurant,
4b9b1bbcf964a5204bf335e3,POI-37,Thai Restaurant,
4b9b22dbf964a52060f535e3,POI-10,Coffee Shop,
4b9b26d1f964a5205ef635e3,POI-28,Plaza,
4b9b2959f964a52008f735e3,POI-41,Ramen /  Noodle House,
4b9b2b92f964a520acf735e3,POI-66,Grocery Store,
4b9b32a8f964a52052f935e3,POI-32,Pizza Place,
4b9b3378f964a5207ef935e3,POI-42,Food Court,
4b9b355df964a520def935e3,POI-42,Food Court,
4b9b4425f964a5202cfd35e3,POI-126,Music Store,
4b9b4a4af964a52096fe35e3,POI-40,Seafood Restaurant,
4b9b4b9cf964a520dcfe35e3,POI-89,Arcade,
4b9b4ba3f964a520dffe35e3,POI-10,Coffee Shop,
4b9b51aef964a520320036e3,POI-63,Bakery,
4b9b5d41f964a520c10236e3,POI-36,Asian Restaurant,
4b9b68a5f964a5208a0536e3,POI-17,Chinese Restaurant,
4b9b6c26f964a520600636e3,POI-37,Thai Restaurant,
4b9b6e59f964a520e40636e3,POI-36,Asian Restaurant,
4b9b7404f964a5203a0836e3,POI-17,Chinese Restaurant,
4b9b7c4ff964a5204a0a36e3,POI-17,Chinese Restaurant,
4b9b83bef964a5203f0c36e3,POI-46,Japanese Restaurant,
4b9b871bf964a5202f0d36e3,POI-38,Middle Eastern Restaurant,
4b9b8f8cf964a520900f36e3,POI-36,Asian Restaurant,
4b9b9a67f964a520d61236e3,POI-61,Shoe Store,
4b9ba7d2f964a520361736e3,POI-2,Bar,
4b9bbf98f964a520bb2036e3,POI-38,Middle Eastern Restaurant,
4b9c49fbf964a5204f5c36e3,POI-10,Coffee Shop,
4b9c5ab2f964a5201f6236e3,POI-46,Japanese Restaurant,
4b9c5ec3f964a520766336e3,POI-33,Italian Restaurant,
4b9c5ef7f964a5208c6336e3,POI-48,Theater,
4b9c622cf964a5208a6436e3,POI-42,Food Court,
4b9c692ff964a520b26636e3,POI-46,Japanese Restaurant,
4b9c715af964a520fb6836e3,POI-89,Arcade,
4b9c7505f964a5201b6a36e3,POI-36,Asian Restaurant,
4b9c8023f964a520cc6c36e3,POI-53,Department Store,
4b9c83fdf964a520c26d36e3,POI-85,Furniture / Home Store,
4b9c91aef964a520ae7036e3,POI-88,Sandwich Place,
4b9c9235f964a520ca7036e3,POI-39,Restaurant,
4b9c93f1f964a520197136e3,POI-66,Grocery Store,
4b9c9622f964a520897136e3,POI-128,Kids Store,
4b9ca3b0f964a520067436e3,POI-46,Japanese Restaurant,
4b9cb86af964a520097836e3,POI-61,Shoe Store,
4b9cb9ebf964a5205c7836e3,POI-102,Bbq Joint,
4b9cc0e9f964a520db7936e3,POI-94,Gas Station / Garage,
4b9cc3c5f964a520737a36e3,POI-34,Mediterranean Restaurant,
4b9ccd85f964a5204e7c36e3,POI-46,Japanese Restaurant,
4b9cce2df964a520757c36e3,POI-66,Grocery Store,
4b9cd16ff964a520107d36e3,POI-102,Bbq Joint,
4b9cd294f964a5204b7d36e3,POI-81,Steakhouse,
4b9cd300f964a5206a7d36e3,POI-10,Coffee Shop,
4b9cd528f964a520d77d36e3,POI-10,Coffee Shop,
4b9cd92cf964a5208f7e36e3,POI-42,Food Court,
4b9cdd5ff964a5206b7f36e3,POI-10,Coffee Shop,
4b9cdde6f964a5208c7f36e3,POI-116,Beer Garden,
4b9cdf86f964a520018036e3,POI-66,Grocery Store,
4b9ce421f964a520f78036e3,POI-92,Salon / Barbershop,
4b9cff84f964a520808736e3,POI-123,Convenience Store,
4b9d046ef964a520da8836e3,POI-66,Grocery Store,
4b9d1527f964a520088e36e3,POI-42,Food Court,
4b9d909af964a520f4b336e3,POI-57,Miscellaneous Shop,
4b9da1b0f964a52054b736e3,POI-94,Gas Station / Garage,
4b9db866f964a520d2bb36e3,POI-42,Food Court,
4b9db936f964a520efbb36e3,POI-33,Italian Restaurant,
4b9dcc3cf964a52033be36e3,POI-53,Department Store,
4b9dd175f964a520f3be36e3,POI-70,Korean Restaurant,
4b9ddb00f964a52040c036e3,POI-44,Burger Joint,
4b9ddcecf964a52098c036e3,POI-26,Park,
4b9df4bbf964a52034c436e3,POI-69,Spa / Massage,
4b9e0832f964a5204cc736e3,POI-51,Indie Movie Theater,
4b9e0974f964a52087c736e3,POI-40,Seafood Restaurant,
4b9e0c2cf964a520fac736e3,POI-19,French Restaurant,
4b9e12aff964a52041c936e3,POI-18,Indian Restaurant,
4b9e13d8f964a52079c936e3,POI-58,Accessories Store,
4b9e14f8f964a520a3c936e3,POI-33,Italian Restaurant,
4b9e185bf964a52060ca36e3,POI-17,Chinese Restaurant,
4b9e1f13f964a520e9cb36e3,POI-63,Bakery,
4b9e2341f964a52002cd36e3,POI-61,Shoe Store,
4b9e2695f964a520d3cd36e3,POI-55,Sporting Goods Shop,
4b9e319ff964a520ddd036e3,POI-98,Snack Place,
4b9e67ecf964a520dae036e3,POI-91,Food & Drink Shop,
4b9ecf7ef964a520a80337e3,POI-42,Food Court,
4b9eeed8f964a520470b37e3,POI-42,Food Court,
4b9efef5f964a520080f37e3,POI-62,Jewelry Store,
4b9f11f8f964a520751237e3,POI-42,Food Court,
4b9f176cf964a520491337e3,POI-17,Chinese Restaurant,
4b9f17fdf964a520621337e3,POI-32,Pizza Place,
4b9f1894f964a520781337e3,POI-22,Dessert Shop,
4b9f19cbf964a520ba1337e3,POI-42,Food Court,
4b9f2203f964a520061537e3,POI-61,Shoe Store,
4b9f477bf964a520b91a37e3,POI-73,Electronics Store,
4b9f50d7f964a520411c37e3,POI-60,Automotive Shop,
4b9f5dfaf964a5209e1e37e3,POI-17,Chinese Restaurant,
4b9f668df964a5206a2037e3,POI-60,Automotive Shop,
4b9f6cadf964a520d52137e3,POI-36,Asian Restaurant,
4b9f7184f964a520fc2237e3,POI-46,Japanese Restaurant,
4b9f733bf964a520762337e3,POI-70,Korean Restaurant,
4b9f73faf964a5209d2337e3,POI-63,Bakery,
4b9f74fbf964a520d22337e3,POI-52,Arts & Crafts Store,
4b9f77c7f964a5208a2437e3,POI-65,Women'S Store,
4b9f86a0f964a520d92837e3,POI-96,Karaoke Bar,
4b9fd463f964a520844237e3,POI-22,Dessert Shop,
4ba03028f964a520526037e3,POI-60,Automotive Shop,
4ba06d3bf964a520396d37e3,POI-46,Japanese Restaurant,
4ba091a6f964a5209e7237e3,POI-94,Gas Station / Garage,
4ba0a697f964a520ea7537e3,POI-88,Sandwich Place,
4ba0bff7f964a5200c7b37e3,POI-117,Bike Shop,
4ba0c482f964a520517c37e3,POI-22,Dessert Shop,
4ba0c56af964a520927c37e3,POI-33,Italian Restaurant,
4ba0d2ccf964a5201c8037e3,POI-61,Shoe Store,
4ba0d3c9f964a5206c8037e3,POI-77,Sushi Restaurant,
4ba0ddbaf964a5202e8337e3,POI-17,Chinese Restaurant,
4ba0fcb5f964a5209b8c37e3,POI-14,Pub,
4ba15d20f964a5204bb037e3,POI-10,Coffee Shop,
4ba1a2a7f964a52032c537e3,POI-44,Burger Joint,
4ba1b542f964a520f5c837e3,POI-40,Seafood Restaurant,
4ba1b6f0f964a5203ac937e3,POI-36,Asian Restaurant,
4ba1dbd8f964a5205ecf37e3,POI-42,Food Court,
4ba1f6d1f964a520e8d337e3,POI-73,Electronics Store,
4ba202e4f964a52044d637e3,POI-55,Sporting Goods Shop,
4ba205b6f964a520dcd637e3,POI-53,Department Store,
4ba205ccf964a520e3d637e3,POI-44,Burger Joint,
4ba20f54f964a520e2d837e3,POI-117,Bike Shop,
4ba21044f964a52020d937e3,POI-46,Japanese Restaurant,
4ba214e2f964a5207eda37e3,POI-57,Miscellaneous Shop,
4ba217c0f964a52041db37e3,POI-10,Coffee Shop,
4ba219c4f964a520c9db37e3,POI-87,Car Dealership,
4ba21fbef964a5206edd37e3,POI-42,Food Court,
4ba229baf964a52066e037e3,POI-10,Coffee Shop,
4ba22ce3f964a52062e137e3,POI-66,Grocery Store,
4ba23077f964a52078e237e3,POI-61,Shoe Store,
4ba252b3f964a52034ed37e3,POI-14,Pub,
4ba2f20ef964a520422438e3,POI-54,Clothing Store,
4ba2f3a4f964a520912438e3,POI-84,Boutique,
4ba2f5eef964a5200d2538e3,POI-10,Coffee Shop,
4ba30393f964a520e62738e3,POI-84,Boutique,
4ba30642f964a520612838e3,POI-70,Korean Restaurant,
4ba30c9df964a5209a2938e3,POI-42,Food Court,
4ba30db6f964a520d22938e3,POI-54,Clothing Store,
4ba30e02f964a520e02938e3,POI-56,Cosmetics Shop,
4ba30efcf964a520062a38e3,POI-98,Snack Place,
4ba317e8f964a520872b38e3,POI-42,Food Court,
4ba31924f964a520b12b38e3,POI-10,Coffee Shop,
4ba31b05f964a520012c38e3,POI-32,Pizza Place,
4ba3226af964a5201a2d38e3,POI-84,Boutique,
4ba34505f964a520963238e3,POI-73,Electronics Store,
4ba346b7f964a520e53238e3,POI-36,Asian Restaurant,
4ba355cef964a520bf3538e3,POI-2,Bar,
4ba356aff964a520fb3538e3,POI-7,American Restaurant,
4ba35b4af964a520143738e3,POI-46,Japanese Restaurant,
4ba36609f964a520f03938e3,POI-74,Fast Food Restaurant,
4ba36913f964a520e43a38e3,POI-21,Lounge,
4ba36ad5f964a520643b38e3,POI-70,Korean Restaurant,
4ba373c1f964a520383e38e3,POI-56,Cosmetics Shop,
4ba37450f964a520613e38e3,POI-58,Accessories Store,
4ba38bc6f964a520294638e3,POI-49,Multiplex,
4ba3a0f7f964a520a74d38e3,POI-40,Seafood Restaurant,
4ba423b2f964a5207e8538e3,POI-57,Miscellaneous Shop,
4ba4466af964a520209238e3,POI-90,Light Rail,
4ba44741f964a5206a9238e3,POI-112,Gift Shop,
4ba44de8f964a520859438e3,POI-88,Sandwich Place,
4ba45150f964a5208d9538e3,POI-36,Asian Restaurant,
4ba45800f964a520669738e3,POI-36,Asian Restaurant,
4ba45952f964a520bc9738e3,POI-37,Thai Restaurant,
4ba4599cf964a520cd9738e3,POI-42,Food Court,
4ba45a20f964a520ef9738e3,POI-89,Arcade,
4ba45a31f964a520f49738e3,POI-10,Coffee Shop,
4ba45aa6f964a520129838e3,POI-35,Dim Sum Restaurant,
4ba45be0f964a5205f9838e3,POI-35,Dim Sum Restaurant,
4ba45c14f964a5206f9838e3,POI-36,Asian Restaurant,
4ba46821f964a5205b9b38e3,POI-57,Miscellaneous Shop,
4ba479b0f964a520649f38e3,POI-5,Gaming Cafe,
4ba48ac6f964a52047a338e3,POI-70,Korean Restaurant,
4ba48ce9f964a520baa338e3,POI-38,Middle Eastern Restaurant,
4ba48e67f964a52010a438e3,POI-57,Miscellaneous Shop,
4ba49651f964a520e2a538e3,POI-36,Asian Restaurant,
4ba49f25f964a520eea738e3,POI-7,American Restaurant,
4ba4b1ddf964a520f3ac38e3,POI-18,Indian Restaurant,
4ba4b32ff964a52058ad38e3,POI-39,Restaurant,
4ba4b995f964a5205baf38e3,POI-72,Vietnamese Restaurant,
4ba4c007f964a520a9b138e3,POI-10,Coffee Shop,
4ba4c01ef964a520adb138e3,POI-36,Asian Restaurant,
4ba4c111f964a520f5b138e3,POI-39,Restaurant,
4ba4c830f964a52051b438e3,POI-17,Chinese Restaurant,
4ba4c9d6f964a520f8b438e3,POI-10,Coffee Shop,
4ba4de2ff964a520f3bc38e3,POI-80,Ice Cream Shop,
4ba56c21f964a520920539e3,POI-53,Department Store,
4ba57019f964a520120739e3,POI-67,Gym,
4ba57309f964a5203c0839e3,POI-42,Food Court,
4ba57475f964a520d30839e3,POI-4,Resort,
4ba580eff964a520770d39e3,POI-94,Gas Station / Garage,
4ba5a621f964a5204c1939e3,POI-22,Dessert Shop,
4ba5aafef964a520b71a39e3,POI-73,Electronics Store,
4ba5aee7f964a520bc1b39e3,POI-42,Food Court,
4ba5b3bdf964a520fa1c39e3,POI-10,Coffee Shop,
4ba5b3fbf964a520041d39e3,POI-36,Asian Restaurant,
4ba5b83bf964a520321e39e3,POI-17,Chinese Restaurant,
4ba5b8aff964a520541e39e3,POI-7,American Restaurant,
4ba5b9d4f964a520961e39e3,POI-10,Coffee Shop,
4ba5bf5df964a520ed1f39e3,POI-10,Coffee Shop,
4ba5c898f964a520042239e3,POI-10,Coffee Shop,
4ba5ca56f964a5206e2239e3,POI-42,Food Court,
4ba5cc3ff964a520dc2239e3,POI-55,Sporting Goods Shop,
4ba5cf8bf964a520832339e3,POI-116,Beer Garden,
4ba5e130f964a5202c2739e3,POI-128,Kids Store,
4ba5e259f964a5206c2739e3,POI-57,Miscellaneous Shop,
4ba5ecfdf964a5209a2939e3,POI-45,Indonesian Restaurant,
4ba5ef65f964a520212a39e3,POI-74,Fast Food Restaurant,
4ba5f1fcf964a520a42a39e3,POI-17,Chinese Restaurant,
4ba5fb7af964a520922c39e3,POI-65,Women'S Store,
4ba613e3f964a520053239e3,POI-32,Pizza Place,
4ba61472f964a520303239e3,POI-17,Chinese Restaurant,
4ba6147bf964a520343239e3,POI-41,Ramen /  Noodle House,
4ba61767f964a520e93239e3,POI-26,Park,
4ba618cef964a520493339e3,POI-89,Arcade,
4ba64748f964a520b54139e3,POI-84,Boutique,
4ba65051f964a520464539e3,POI-40,Seafood Restaurant,
4ba6ca0ff964a520c16f39e3,POI-87,Car Dealership,
4ba6f7c9f964a520777a39e3,POI-72,Vietnamese Restaurant,
4ba6f8fcf964a520b37a39e3,POI-73,Electronics Store,
4ba6fa82f964a520fa7a39e3,POI-33,Italian Restaurant,
4ba6ff00f964a520df7b39e3,POI-91,Food & Drink Shop,
4ba7061df964a520327d39e3,POI-45,Indonesian Restaurant,
